unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58794114,2023-09-13T01:49:58.000,2023-09-13T02:07:54.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T02:08:03.000,Unspecified MANHATTAN,,MANHATTAN,984878,208075,MOBILE,Unspecified,MANHATTAN,40.73779442489342,-73.99773386344371,"{'latitude': '40.73779442489342', 'longitude': '-73.99773386344371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",F,F M Downtown & Brooklyn,Platform,,,
58795357,2023-09-13T01:49:42.000,2023-09-13T02:57:32.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,52-20 92 STREET,92 STREET,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,ADDRESS,ELMHURST,92 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T02:57:38.000,04 QUEENS,4018540041,QUEENS,1019961,208608,ONLINE,Unspecified,QUEENS,40.73918530220479,-73.87113420208536,"{'latitude': '40.73918530220479', 'longitude': '-73.87113420208536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797471,2023-09-13T01:49:19.000,2023-09-20T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10453,1707 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-09-21T07:15:27.000,05 BRONX,2028780222,BRONX,1007188,248725,UNKNOWN,Unspecified,BRONX,40.84933789808303,-73.9170894670808,"{'latitude': '40.84933789808303', 'longitude': '-73.9170894670808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T01:49:19.000,
58793947,2023-09-13T01:48:46.000,2023-09-13T09:28:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1329 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,COMMONWEALTH AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T09:28:50.000,09 BRONX,2038740063,BRONX,1020596,242945,ONLINE,Unspecified,BRONX,40.83342849023004,-73.86865697421297,"{'latitude': '40.83342849023004', 'longitude': '-73.86865697421297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58800569,2023-09-13T01:48:39.000,2023-09-21T17:10:51.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,04 BRONX,2025110068,BRONX,1003936,242233,PHONE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58794011,2023-09-13T01:48:32.000,2023-09-13T02:08:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1280 ST JOHNS PLACE,ST JOHNS PLACE,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T02:09:00.000,08 BROOKLYN,3013830015,BROOKLYN,1002098,183686,ONLINE,Unspecified,BROOKLYN,40.670834391293404,-73.93566018586418,"{'latitude': '40.670834391293404', 'longitude': '-73.93566018586418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58788748,2023-09-13T01:48:09.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10453,1689 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,05 BRONX,2028780100,BRONX,1007017,248557,UNKNOWN,Unspecified,BRONX,40.8488772304993,-73.91770812512027,"{'latitude': '40.8488772304993', 'longitude': '-73.91770812512027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-11-14T07:29:10.000,
58792509,2023-09-13T01:48:02.000,2023-09-13T02:57:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,53-01 94 STREET,94 STREET,53 AVENUE,54 AVENUE,53 AVENUE,54 AVENUE,ADDRESS,ELMHURST,94 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T02:57:16.000,04 QUEENS,4018930046,QUEENS,1020644,208577,ONLINE,Unspecified,QUEENS,40.73909743076647,-73.86866971719114,"{'latitude': '40.73909743076647', 'longitude': '-73.86866971719114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801684,2023-09-13T01:48:00.000,2023-09-13T02:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11357,,,,,149 STREET,15 ROAD,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T02:50:00.000,07 QUEENS,,QUEENS,1035129,225865,UNKNOWN,Unspecified,QUEENS,40.78647696631955,-73.81626886825424,"{'latitude': '40.78647696631955', 'longitude': '-73.81626886825424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,,
58788939,2023-09-13T01:47:27.000,2023-09-22T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10453,1714 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-09-25T08:32:34.000,05 BRONX,2028760102,BRONX,1006942,248474,UNKNOWN,Unspecified,BRONX,40.848649613174565,-73.91797949519064,"{'latitude': '40.848649613174565', 'longitude': '-73.91797949519064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T01:47:27.000,
58798308,2023-09-13T01:47:21.000,2023-09-13T02:53:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1082 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  165 STREET,WEST  166 STREET,WEST  165 STREET,WEST  166 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:53:33.000,04 BRONX,2025090010,BRONX,1004564,243297,ONLINE,Unspecified,BRONX,40.834446055385214,-73.92659048188585,"{'latitude': '40.834446055385214', 'longitude': '-73.92659048188585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58798314,2023-09-13T01:46:45.000,2023-09-13T02:14:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031,622 WEST  137 STREET,WEST  137 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  137 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:14:30.000,09 MANHATTAN,1020020061,MANHATTAN,996757,238636,ONLINE,Unspecified,MANHATTAN,40.821667450043606,-73.95481163398917,"{'latitude': '40.821667450043606', 'longitude': '-73.95481163398917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58793178,2023-09-13T01:46:45.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10453,1656 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,05 BRONX,2028760093,BRONX,1006743,248274,UNKNOWN,Unspecified,BRONX,40.848101181612186,-73.918699453589,"{'latitude': '40.848101181612186', 'longitude': '-73.918699453589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-11-14T07:29:10.000,
58809376,2023-09-13T01:46:41.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,10027,6 WEST  120 STREET,WEST  120 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T00:00:00.000,10 MANHATTAN,,MANHATTAN,999489,231970,UNKNOWN,Unspecified,MANHATTAN,40.80336684994822,-73.94495592893186,"{'latitude': '40.80336684994822', 'longitude': '-73.94495592893186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,,
58804021,2023-09-13T01:46:39.000,2023-09-13T01:46:39.000,DOB,Department of Buildings,General Construction/Plumbing,Failure to Comply with Vacate Order,,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-13T00:00:00.000,04 BRONX,2025110068,BRONX,1003936,242233,UNKNOWN,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58797472,2023-09-13T01:46:02.000,2023-09-20T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10452,1548 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-09-21T07:15:27.000,05 BRONX,2028750045,BRONX,1005863,247474,UNKNOWN,Unspecified,BRONX,40.84590761591326,-73.92188277478714,"{'latitude': '40.84590761591326', 'longitude': '-73.92188277478714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T01:46:02.000,
58796957,2023-09-13T01:45:25.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11354,133-20 ROOSEVELT AVENUE,ROOSEVELT AVENUE,FLUSHING LINE,PRINCE STREET,FLUSHING LINE,PRINCE STREET,ADDRESS,FLUSHING,ROOSEVELT AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T09:02:31.000,07 QUEENS,4050370008,QUEENS,1030373,215627,PHONE,Unspecified,QUEENS,40.75840248365129,-73.83351366723235,"{'latitude': '40.75840248365129', 'longitude': '-73.83351366723235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58796830,2023-09-13T01:44:54.000,2023-09-13T02:17:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2223 CORTELYOU ROAD,CORTELYOU ROAD,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,ADDRESS,BROOKLYN,CORTELYOU ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:17:13.000,14 BROOKLYN,3051660011,BROOKLYN,996382,173947,ONLINE,Unspecified,BROOKLYN,40.64411265544077,-73.95628316994018,"{'latitude': '40.64411265544077', 'longitude': '-73.95628316994018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58793012,2023-09-13T01:44:53.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10456,3433 THIRD AVENUE,THIRD AVENUE,,,,,ADDRESS,BRONX,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:29:10.000,03 BRONX,2023710035,BRONX,1010050,241304,UNKNOWN,Unspecified,BRONX,40.82896152343564,-73.90677318165373,"{'latitude': '40.82896152343564', 'longitude': '-73.90677318165373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-11-14T07:29:10.000,
58796829,2023-09-13T01:44:37.000,2023-09-13T02:06:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,555 NEREID AVENUE,NEREID AVENUE,BULLARD AVENUE,BRONX BOULEVARD,BULLARD AVENUE,BRONX BOULEVARD,ADDRESS,BRONX,NEREID AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:07:05.000,12 BRONX,2050650001,BRONX,1023527,267157,MOBILE,Unspecified,BRONX,40.899870431701906,-73.85792336887489,"{'latitude': '40.899870431701906', 'longitude': '-73.85792336887489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58789499,2023-09-13T01:44:12.000,2023-09-13T04:09:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,2731 UNIVERSITY AVENUE,UNIVERSITY AVENUE,EAMES PLACE,WEST  195 STREET,EAMES PLACE,WEST  195 STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T04:09:05.000,08 BRONX,2032480098,BRONX,1011896,256113,ONLINE,Unspecified,BRONX,40.86960223934242,-73.90004170968089,"{'latitude': '40.86960223934242', 'longitude': '-73.90004170968089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791583,2023-09-13T01:44:11.000,2023-09-28T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10456,1302 FULTON AVENUE,FULTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-09-30T11:52:56.000,03 BRONX,2029310004,BRONX,1011063,242665,UNKNOWN,Unspecified,BRONX,40.83269405853682,-73.90310732749877,"{'latitude': '40.83269405853682', 'longitude': '-73.90310732749877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T01:44:11.000,
58806557,2023-09-13T01:44:00.000,2023-09-22T00:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10024,,,,,WEST 89 STREET,RIVERSIDE DRIVE,INTERSECTION,MANHATTAN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T00:00:00.000,07 MANHATTAN,,MANHATTAN,990156,227734,ONLINE,Unspecified,MANHATTAN,40.791751350132216,-73.97867093993698,"{'latitude': '40.791751350132216', 'longitude': '-73.97867093993698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,,
58789680,2023-09-13T01:43:30.000,2023-09-13T03:00:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11208,356 PINE STREET,PINE STREET,CONDUIT BOULEVARD,GLENMORE AVENUE,CONDUIT BOULEVARD,GLENMORE AVENUE,ADDRESS,BROOKLYN,PINE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T03:00:53.000,05 BROOKLYN,3041950034,BROOKLYN,1019924,185983,ONLINE,Unspecified,BROOKLYN,40.677085248811494,-73.87138759077884,"{'latitude': '40.677085248811494', 'longitude': '-73.87138759077884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58791584,2023-09-13T01:43:29.000,2023-09-28T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10459,1375 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-09-30T11:52:56.000,03 BRONX,2029680046,BRONX,1012746,241961,UNKNOWN,Unspecified,BRONX,40.830756512231666,-73.897028558333,"{'latitude': '40.830756512231666', 'longitude': '-73.897028558333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,2023-10-13T01:43:29.000,
58790434,2023-09-13T01:43:05.000,2023-09-13T01:44:08.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,464 NOSTRAND AVENUE,NOSTRAND AVENUE,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T01:44:19.000,03 BROOKLYN,3018320049,BROOKLYN,998084,188132,ONLINE,Unspecified,BROOKLYN,40.683044837854396,-73.95012102555529,"{'latitude': '40.683044837854396', 'longitude': '-73.95012102555529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58792548,2023-09-13T01:42:51.000,2023-09-13T02:06:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,MYRTLE AVENUE,MYRTLE AVENUE,MYRTLE AVENUE,TOMPKINS AVENUE,MYRTLE AVENUE,TOMPKINS AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:07:05.000,03 BROOKLYN,,BROOKLYN,999123,192745,ONLINE,Unspecified,BROOKLYN,40.695704774731325,-73.94636469146269,"{'latitude': '40.695704774731325', 'longitude': '-73.94636469146269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
