unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58879812,2023-09-20T20:50:44.000,2023-09-20T22:01:22.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11201,1 MAIN STREET,MAIN STREET,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,ADDRESS,BROOKLYN,MAIN STREET,Closed,N/A,2023-09-20T22:01:28.000,02 BROOKLYN,3000277501,BROOKLYN,986842,195693,ONLINE,Unspecified,BROOKLYN,40.70380846430779,-73.99065154232788,"{'latitude': '40.70380846430779', 'longitude': '-73.99065154232788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58880194,2023-09-20T20:50:16.000,2023-09-20T21:10:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10009,521 EAST   13 STREET,EAST   13 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST   13 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T21:10:58.000,03 MANHATTAN,1004077503,MANHATTAN,989814,204996,MOBILE,Unspecified,MANHATTAN,40.72934159955056,-73.97992486540666,"{'latitude': '40.72934159955056', 'longitude': '-73.97992486540666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878960,2023-09-20T20:50:04.000,2023-09-20T20:55:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11204,5706 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:55:31.000,12 BROOKLYN,3054940091,BROOKLYN,988836,165984,ONLINE,Unspecified,BROOKLYN,40.6222630312178,-73.98348007371827,"{'latitude': '40.6222630312178', 'longitude': '-73.98348007371827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878600,2023-09-20T20:50:00.000,2023-09-21T01:51:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10038,101 MAIDEN LANE,MAIDEN LANE,GOLD ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T01:51:00.000,01 MANHATTAN,1000690006,MANHATTAN,982284,196842,ONLINE,Unspecified,MANHATTAN,40.70696235984288,-74.00709102520493,"{'latitude': '40.70696235984288', 'longitude': '-74.00709102520493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58874930,2023-09-20T20:49:48.000,2023-09-20T21:33:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,4207 9 AVENUE,9 AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,BROOKLYN,9 AVENUE,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-20T21:33:42.000,12 BROOKLYN,3055950007,BROOKLYN,985097,173959,PHONE,Unspecified,BROOKLYN,40.644153861742744,-73.99694789182341,"{'latitude': '40.644153861742744', 'longitude': '-73.99694789182341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58878874,2023-09-20T20:49:42.000,2023-09-20T22:49:43.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,10455,751 EAST  147 STREET,EAST  147 STREET,CONCORD AVENUE,WALES AVENUE,CONCORD AVENUE,WALES AVENUE,ADDRESS,BRONX,EAST  147 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T22:49:49.000,01 BRONX,2025800042,BRONX,1009723,234924,ONLINE,Unspecified,BRONX,40.81145118163981,-73.90797899449959,"{'latitude': '40.81145118163981', 'longitude': '-73.90797899449959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58880229,2023-09-20T20:49:30.000,2023-09-20T21:30:43.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10467,2737 BARKER AVENUE,BARKER AVENUE,ALLERTON AVENUE,BRITTON STREET,ALLERTON AVENUE,BRITTON STREET,ADDRESS,BRONX,BARKER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T21:30:47.000,11 BRONX,2045060001,BRONX,1020442,254771,ONLINE,Unspecified,BRONX,40.86588795894242,-73.86914964400243,"{'latitude': '40.86588795894242', 'longitude': '-73.86914964400243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879534,2023-09-20T20:49:00.000,2023-09-21T08:38:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,62-22 65 STREET,65 STREET,62 AVENUE,METROPOLITAN AVENUE,62 AVENUE,METROPOLITAN AVENUE,ADDRESS,MIDDLE VILLAGE,65 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T08:38:59.000,05 QUEENS,4027720052,QUEENS,1012809,199519,ONLINE,Unspecified,QUEENS,40.71426421366148,-73.89698127137281,"{'latitude': '40.71426421366148', 'longitude': '-73.89698127137281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876347,2023-09-20T20:48:38.000,2023-09-20T21:32:52.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11219,1020 53 STREET,53 STREET,FORT HAMILTON PARKWAY,11 AVENUE,FORT HAMILTON PARKWAY,11 AVENUE,ADDRESS,BROOKLYN,53 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T21:32:57.000,12 BROOKLYN,,BROOKLYN,984238,171044,MOBILE,Unspecified,BROOKLYN,40.63615285131473,-74.0000432360175,"{'latitude': '40.63615285131473', 'longitude': '-74.0000432360175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58880344,2023-09-20T20:47:51.000,2023-09-20T21:15:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,34-31 81 STREET,81 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,81 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T21:15:03.000,03 QUEENS,4012680051,QUEENS,1015885,213598,ONLINE,Unspecified,QUEENS,40.75289710821208,-73.88581926195698,"{'latitude': '40.75289710821208', 'longitude': '-73.88581926195698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879482,2023-09-20T20:47:34.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10013,CANAL STREET,CANAL STREET,CANAL STREET,LAFAYETTE STREET,CANAL STREET,LAFAYETTE STREET,INTERSECTION,,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:26:00.000,01 MANHATTAN,,MANHATTAN,984103,201020,ONLINE,Unspecified,MANHATTAN,40.71843019177559,-74.00053029504515,"{'latitude': '40.71843019177559', 'longitude': '-74.00053029504515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"CANAL STREET AND LAFAYETTE STREET, MANHATTAN, NY, 10013",,,,
58875048,2023-09-20T20:47:29.000,2023-09-20T21:33:47.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11239,17 VANDALIA AVENUE,VANDALIA AVENUE,LOUISIANA AVENUE,PENNSYLVANIA AVENUE,LOUISIANA AVENUE,PENNSYLVANIA AVENUE,ADDRESS,BROOKLYN,VANDALIA AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T21:33:52.000,05 BROOKLYN,3044310100,BROOKLYN,1015515,175901,ONLINE,Unspecified,BROOKLYN,40.64942908314659,-73.88732971275293,"{'latitude': '40.64942908314659', 'longitude': '-73.88732971275293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58875492,2023-09-20T20:47:22.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,Catering Service,11220,5617 8 AVENUE,8 AVENUE,56 STREET,57 STREET,56 STREET,57 STREET,ADDRESS,BROOKLYN,8 AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-21T13:02:49.000,12 BROOKLYN,3056860003,BROOKLYN,982210,171572,ONLINE,Unspecified,BROOKLYN,40.637601863882466,-74.00735028258772,"{'latitude': '40.637601863882466', 'longitude': '-74.00735028258772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871779,2023-09-20T20:47:22.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11225,1026 NOSTRAND AVENUE,NOSTRAND AVENUE,EMPIRE BOULEVARD,STERLING STREET,EMPIRE BOULEVARD,STERLING STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-21T02:04:38.000,09 BROOKLYN,3013150042,BROOKLYN,997863,180972,MOBILE,Unspecified,BROOKLYN,40.66339259138412,-73.95093230932922,"{'latitude': '40.66339259138412', 'longitude': '-73.95093230932922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58870979,2023-09-20T20:47:17.000,2023-09-20T22:13:55.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373,83-82 54 AVENUE,54 AVENUE,83 STREET,84 STREET,83 STREET,84 STREET,ADDRESS,ELMHURST,54 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T22:13:59.000,04 QUEENS,,QUEENS,1017014,206004,PHONE,Unspecified,QUEENS,40.73204937979111,-73.88178133868348,"{'latitude': '40.73204937979111', 'longitude': '-73.88178133868348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58874160,2023-09-20T20:46:55.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11385,57-33 CATALPA AVENUE,CATALPA AVENUE,SENECA AVENUE,ONDERDONK AVENUE,SENECA AVENUE,ONDERDONK AVENUE,ADDRESS,RIDGEWOOD,CATALPA AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-21T06:25:51.000,05 QUEENS,4034650027,QUEENS,1010945,194691,ONLINE,Unspecified,QUEENS,40.70101832356477,-73.90372427359735,"{'latitude': '40.70101832356477', 'longitude': '-73.90372427359735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879783,2023-09-20T20:46:53.000,2023-09-20T21:57:59.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11434,119-05 SMITH STREET,SMITH STREET,119 AVENUE,166 STREET,119 AVENUE,166 STREET,ADDRESS,JAMAICA,SMITH STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T21:58:03.000,12 QUEENS,4123620023,QUEENS,1045456,188282,MOBILE,Unspecified,QUEENS,40.683255749672945,-73.77931869090744,"{'latitude': '40.683255749672945', 'longitude': '-73.77931869090744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58876139,2023-09-20T20:46:46.000,2023-09-20T21:55:41.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11433,111-39 159 STREET,159 STREET,111 AVENUE,MEYER AVENUE,111 AVENUE,MEYER AVENUE,ADDRESS,JAMAICA,159 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T21:55:43.000,12 QUEENS,4121780117,QUEENS,1042412,190818,MOBILE,Unspecified,QUEENS,40.69023699407651,-73.79027205083344,"{'latitude': '40.69023699407651', 'longitude': '-73.79027205083344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58872677,2023-09-20T20:46:35.000,2023-09-25T14:53:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10468,2388 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,05 BRONX,2031650010,BRONX,1012053,252702,PHONE,Unspecified,BRONX,40.860239591233366,-73.89948820420176,"{'latitude': '40.860239591233366', 'longitude': '-73.89948820420176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871261,2023-09-20T20:46:34.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10460,539 VAN NEST AVENUE,VAN NEST AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,11 BRONX,2040190031,BRONX,1020304,245864,PHONE,Unspecified,BRONX,40.841441486887376,-73.86969647794179,"{'latitude': '40.841441486887376', 'longitude': '-73.86969647794179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58885468,2023-09-20T20:46:14.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,10308,4157 AMBOY ROAD,AMBOY ROAD,,,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-03T00:00:00.000,03 STATEN ISLAND,5054520071,STATEN ISLAND,941193,139158,UNKNOWN,Unspecified,STATEN ISLAND,40.54852767224695,-74.15493107721916,"{'latitude': '40.54852767224695', 'longitude': '-74.15493107721916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58880394,2023-09-20T20:46:01.000,2023-09-20T20:46:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11204,5709 19 AVENUE,19 AVENUE,55 STREET,58 STREET,55 STREET,58 STREET,ADDRESS,BROOKLYN,19 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T20:46:51.000,12 BROOKLYN,3055060006,BROOKLYN,988836,165975,ONLINE,Unspecified,BROOKLYN,40.622238328097545,-73.98348007983238,"{'latitude': '40.622238328097545', 'longitude': '-73.98348007983238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58873700,2023-09-20T20:46:00.000,2023-09-20T21:10:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1082 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  165 STREET,WEST  166 STREET,WEST  165 STREET,WEST  166 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T21:10:57.000,04 BRONX,2025090010,BRONX,1004564,243297,ONLINE,Unspecified,BRONX,40.834446055385214,-73.92659048188585,"{'latitude': '40.834446055385214', 'longitude': '-73.92659048188585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58880916,2023-09-20T20:45:29.000,2023-09-21T02:20:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11223,1735 OCEAN PARKWAY,OCEAN PARKWAY,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T02:20:05.000,15 BROOKLYN,3066630079,BROOKLYN,993391,160178,PHONE,Unspecified,BROOKLYN,40.606323232830796,-73.96707967843949,"{'latitude': '40.606323232830796', 'longitude': '-73.96707967843949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58879899,2023-09-20T20:45:11.000,2023-09-22T14:58:17.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,11236,8920 AVENUE D,AVENUE D,EAST   89 STREET,REMSEN AVENUE,EAST   89 STREET,REMSEN AVENUE,ADDRESS,BROOKLYN,AVENUE D,Closed,The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  You should contact the Federal Trade Commission. Call (202) 326-2222 or visit ftc.gov.,2023-09-22T14:58:20.000,18 BROOKLYN,3079460046,BROOKLYN,1008452,174609,PHONE,Unspecified,BROOKLYN,40.64590494332386,-73.91278739920627,"{'latitude': '40.64590494332386', 'longitude': '-73.91278739920627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58871942,2023-09-20T20:45:01.000,2023-10-06T13:56:22.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11356,12-29 115 STREET,115 STREET,UNNAMED STREET,14 AVENUE,UNNAMED STREET,14 AVENUE,ADDRESS,COLLEGE POINT,115 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-26T10:30:03.000,07 QUEENS,4040360007,QUEENS,1025113,226091,ONLINE,Unspecified,QUEENS,40.78714926098982,-73.85243658300591,"{'latitude': '40.78714926098982', 'longitude': '-73.85243658300591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
