unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58779327,2023-09-11T17:47:28.000,2023-09-13T20:06:24.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10472,1015 BOYNTON AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,09 BRONX,2037140001,BRONX,1018221,239658,ONLINE,Unspecified,BRONX,40.82441607894933,-73.87725611053246,"{'latitude': '40.82441607894933', 'longitude': '-73.87725611053246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58780620,2023-09-11T17:47:28.000,2023-09-13T20:06:24.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10472,1015 BOYNTON AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-13T00:00:00.000,09 BRONX,2037140001,BRONX,1018221,239658,ONLINE,Unspecified,BRONX,40.82441607894933,-73.87725611053246,"{'latitude': '40.82441607894933', 'longitude': '-73.87725611053246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58777990,2023-09-11T17:47:28.000,2023-09-14T13:24:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10472,1015 BOYNTON AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-14T00:00:00.000,09 BRONX,2037140001,BRONX,1018221,239658,ONLINE,Unspecified,BRONX,40.82441607894933,-73.87725611053246,"{'latitude': '40.82441607894933', 'longitude': '-73.87725611053246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58786528,2023-09-11T17:47:28.000,2023-09-13T20:06:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10472,1015 BOYNTON AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,09 BRONX,2037140001,BRONX,1018221,239658,ONLINE,Unspecified,BRONX,40.82441607894933,-73.87725611053246,"{'latitude': '40.82441607894933', 'longitude': '-73.87725611053246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58782288,2023-09-11T17:47:28.000,2023-09-13T20:06:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10472,1015 BOYNTON AVENUE,BOYNTON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,09 BRONX,2037140001,BRONX,1018221,239658,ONLINE,Unspecified,BRONX,40.82441607894933,-73.87725611053246,"{'latitude': '40.82441607894933', 'longitude': '-73.87725611053246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58778113,2023-09-11T17:47:27.000,2023-09-27T09:41:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10472,1539 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,09 BRONX,2037730001,BRONX,1017928,241205,ONLINE,Unspecified,BRONX,40.82866327111119,-73.87830701038905,"{'latitude': '40.82866327111119', 'longitude': '-73.87830701038905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58783680,2023-09-11T17:47:27.000,2023-09-27T09:41:47.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10472,1539 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,09 BRONX,2037730001,BRONX,1017928,241205,ONLINE,Unspecified,BRONX,40.82866327111119,-73.87830701038905,"{'latitude': '40.82866327111119', 'longitude': '-73.87830701038905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58781040,2023-09-11T17:47:24.000,2023-09-12T10:42:42.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10466,3626 DE REIMER AVENUE,DE REIMER AVENUE,ADDRESS,BRONX,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-12T10:42:45.000,12 BRONX,2049170048,BRONX,1028847,261127,ONLINE,Unspecified,BRONX,40.883294731112464,-73.83871954193195,"{'latitude': '40.883294731112464', 'longitude': '-73.83871954193195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEEDHAM AVENUE,DEAD END,NEEDHAM AVENUE,DEAD END,DE REIMER AVENUE,,,,,,,
58778376,2023-09-11T17:47:16.000,2023-09-12T11:16:13.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,69-77 75 STREET,75 STREET,ADDRESS,MIDDLE VILLAGE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T11:16:16.000,05 QUEENS,4037940058,QUEENS,1018708,197075,PHONE,Unspecified,QUEENS,40.707535012585616,-73.87571478775047,"{'latitude': '40.707535012585616', 'longitude': '-73.87571478775047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",69 ROAD,71 AVENUE,69 ROAD,71 AVENUE,75 STREET,,,,,,,
58788427,2023-09-11T17:47:07.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-21T04:17:54.000,Unspecified BROOKLYN,,BROOKLYN,997876,199201,MOBILE,Unspecified,BROOKLYN,40.71342698071094,-73.95084858313409,"{'latitude': '40.71342698071094', 'longitude': '-73.95084858313409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,L,Stairway,,,,
58780160,2023-09-11T17:47:00.000,2023-09-11T19:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10465,839 VINCENT AVENUE,VINCENT AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-11T19:25:00.000,10 BRONX,2054720018,BRONX,1034415,242189,PHONE,Unspecified,BRONX,40.83128580989153,-73.81872522594887,"{'latitude': '40.83128580989153', 'longitude': '-73.81872522594887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PHILIP AVE,LAFAYETTE AVE,,,,,,,,,,
58777364,2023-09-11T17:47:00.000,2023-09-13T06:23:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11434,116-25 166 STREET,166 STREET,ADDRESS,JAMAICA,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-13T06:23:00.000,12 QUEENS,,QUEENS,1044963,189381,PHONE,Unspecified,QUEENS,40.686275639514896,-73.78108631711656,"{'latitude': '40.686275639514896', 'longitude': '-73.78108631711656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",116 AVE,MARSDEN ST,,,,N/A,,,,,,
58781589,2023-09-11T17:47:00.000,2023-09-13T03:45:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11221,988 GREENE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-13T03:45:00.000,03 BROOKLYN,3016220034,BROOKLYN,1004092,191036,MOBILE,Unspecified,BROOKLYN,40.69100422073542,-73.92845042573668,"{'latitude': '40.69100422073542', 'longitude': '-73.92845042573668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MALCOLM X BLVD,PATCHEN AVE,,,,,,,,,,
58780111,2023-09-11T17:47:00.000,2023-09-14T12:00:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10308,3872 AMBOY ROAD,AMBOY ROAD,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and made a repair.,2023-09-14T12:00:00.000,03 STATEN ISLAND,5051340031,STATEN ISLAND,943234,140272,PHONE,Unspecified,STATEN ISLAND,40.55159505953605,-74.14759375899239,"{'latitude': '40.55159505953605', 'longitude': '-74.14759375899239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADRIENNE PL,BEND,,,,,,,,,,
58784296,2023-09-11T17:46:49.000,2023-09-12T15:47:05.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,11105,31 STREET,31 STREET,INTERSECTION,,Closed,The Department of Sanitation cleaned the location.,2023-09-12T11:11:23.000,01 QUEENS,,QUEENS,1008983,222055,PHONE,Unspecified,QUEENS,40.77613137758405,-73.91069962962875,"{'latitude': '40.77613137758405', 'longitude': '-73.91069962962875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31 STREET,DITMARS BOULEVARD,31 STREET,DITMARS BOULEVARD,,,,,,,,
58782017,2023-09-11T17:46:44.000,2023-09-11T18:11:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,526 EAST   11 STREET,EAST   11 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T18:11:28.000,03 MANHATTAN,1004040017,MANHATTAN,989511,204548,MOBILE,Unspecified,MANHATTAN,40.72811213435681,-73.98101845175333,"{'latitude': '40.72811213435681', 'longitude': '-73.98101845175333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE A,AVENUE B,AVENUE A,AVENUE B,EAST   11 STREET,,,,,,,
58784086,2023-09-11T17:46:40.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,10466,3626 DE REIMER AVENUE,DE REIMER AVENUE,ADDRESS,BRONX,In Progress,,,12 BRONX,2049170048,BRONX,1028847,261127,ONLINE,Unspecified,BRONX,40.883294731112464,-73.83871954193195,"{'latitude': '40.883294731112464', 'longitude': '-73.83871954193195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEEDHAM AVENUE,DEAD END,NEEDHAM AVENUE,DEAD END,DE REIMER AVENUE,,,,,,,
58785622,2023-09-11T17:46:39.000,2023-09-12T15:55:45.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11201,56 PROSPECT STREET,PROSPECT STREET,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-12T15:55:45.000,02 BROOKLYN,3000760001,BROOKLYN,987450,194556,MOBILE,Unspecified,BROOKLYN,40.700687466936444,-73.98845923452345,"{'latitude': '40.700687466936444', 'longitude': '-73.98845923452345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAMS STREET,PEARL STREET,ADAMS STREET,PEARL STREET,PROSPECT STREET,,,,,,,
58785671,2023-09-11T17:46:33.000,2023-09-11T18:12:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11215,723 8 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T18:12:28.000,06 BROOKLYN,3010890001,BROOKLYN,990254,182201,MOBILE,Unspecified,BROOKLYN,40.666774352832746,-73.97835764792771,"{'latitude': '40.666774352832746', 'longitude': '-73.97835764792771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 STREET,8 STREET,7 STREET,8 STREET,8 AVENUE,,,,,,,
58778909,2023-09-11T17:46:32.000,2023-09-11T18:31:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T18:31:53.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,UNION STREET,,,,,,,
58782814,2023-09-11T17:45:53.000,2023-09-11T19:01:35.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11354,39-15 MAIN STREET,MAIN STREET,ADDRESS,FLUSHING,Closed,N/A,2023-09-11T19:01:38.000,07 QUEENS,4049800001,QUEENS,1031238,216246,ONLINE,Unspecified,QUEENS,40.760096922307845,-73.83038703053002,"{'latitude': '40.760096922307845', 'longitude': '-73.83038703053002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 AVENUE,ROOSEVELT AVENUE,39 AVENUE,ROOSEVELT AVENUE,MAIN STREET,,,,,,,
58784599,2023-09-11T17:45:30.000,2023-09-11T18:09:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11201,28 WASHINGTON STREET,WASHINGTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T18:09:10.000,02 BROOKLYN,3000270040,BROOKLYN,987143,195613,MOBILE,Unspecified,BROOKLYN,40.70358878981822,-73.98956597263198,"{'latitude': '40.70358878981822', 'longitude': '-73.98956597263198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,WASHINGTON STREET,,,,,,,
58783983,2023-09-11T17:45:19.000,2023-09-12T10:56:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,57-54 63 STREET,63 STREET,ADDRESS,MASPETH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T10:56:23.000,05 QUEENS,4027480065,QUEENS,1011373,202221,ONLINE,Unspecified,QUEENS,40.72168506901711,-73.90215035406332,"{'latitude': '40.72168506901711', 'longitude': '-73.90215035406332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING AVENUE,59 AVENUE,FLUSHING AVENUE,59 AVENUE,63 STREET,,,,,,,
58784828,2023-09-11T17:45:09.000,2023-09-11T17:47:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T17:47:05.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,WASHINGTON AVENUE,,,,,,,
58780522,2023-09-11T17:45:05.000,2023-09-11T18:28:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11232,849 42 STREET,42 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T18:28:13.000,12 BROOKLYN,3009230056,BROOKLYN,984818,174248,ONLINE,Unspecified,BROOKLYN,40.6449471267718,-73.99795322543724,"{'latitude': '40.6449471267718', 'longitude': '-73.99795322543724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,42 STREET,,,,,,,
58781678,2023-09-11T17:45:01.000,2023-09-11T20:35:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11214,2270 85 STREET,85 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T20:35:12.000,11 BROOKLYN,3063480034,BROOKLYN,986538,158474,ONLINE,Unspecified,BROOKLYN,40.601650519217,-73.99176059264465,"{'latitude': '40.601650519217', 'longitude': '-73.99176059264465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY PARKWAY,23 AVENUE,BAY PARKWAY,23 AVENUE,85 STREET,,,,,,,
