unique_key,created_date,agency,agency_name,complaint_type,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,descriptor,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,taxi_company_borough
58835985,2023-09-16T10:20:28.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11223,2331 WEST   11 STREET,WEST   11 STREET,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,WEST   11 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T10:58:18.000,13 BROOKLYN,3071400016,BROOKLYN,989467,154591,ONLINE,Unspecified,BROOKLYN,40.59099122722395,-73.98121585358236,"{'latitude': '40.59099122722395', 'longitude': '-73.98121585358236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:58:15.000,Banging/Pounding,,,,,,,,
58829880,2023-09-16T10:20:18.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Street,11370,78-12 19 ROAD,19 ROAD,78 STREET,BEND,78 STREET,BEND,ADDRESS,EAST ELMHURST,19 ROAD,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-18T08:48:04.000,01 QUEENS,4009477501,QUEENS,1014208,220922,ONLINE,Unspecified,QUEENS,40.77300542770428,-73.89183943985051,"{'latitude': '40.77300542770428', 'longitude': '-73.89183943985051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Planted More Than 2 Years Ago,,,,,,,,
58830304,2023-09-16T10:20:00.000,DEP,Department of Environmental Protection,Sewer,,10314,248 BIDWELL AVENUE,BIDWELL AVENUE,LEONARD AVE,WATERS AVE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-16T12:00:00.000,01 STATEN ISLAND,5004450015,STATEN ISLAND,946205,164440,PHONE,Unspecified,STATEN ISLAND,40.61794457685562,-74.13703885451655,"{'latitude': '40.61794457685562', 'longitude': '-74.13703885451655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:00:00.000,Sewer Backup (Use Comments) (SA),,,,,,,,
58827704,2023-09-16T10:20:00.000,DEP,Department of Environmental Protection,Noise,,11217,170 ASHLAND PLACE,ASHLAND PLACE,DE KALB AVE,FULTON ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-23T14:45:00.000,02 BROOKLYN,3020950026,BROOKLYN,990187,190496,ONLINE,Unspecified,BROOKLYN,40.68954229602943,-73.97859185234074,"{'latitude': '40.68954229602943', 'longitude': '-73.97859185234074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T14:45:00.000,Noise: Construction Equipment (NC1),N/A,,,,,,,
58831871,2023-09-16T10:19:49.000,DOB,Department of Buildings,General Construction/Plumbing,,10461,2916 BAISLEY AVENUE,BAISLEY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-20T00:00:00.000,10 BRONX,2053110138,BRONX,1031499,243760,UNKNOWN,Unspecified,BRONX,40.835613825426194,-73.82925130488236,"{'latitude': '40.835613825426194', 'longitude': '-73.82925130488236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T00:00:00.000,Debris - Excessive,,,,,,,,
58833135,2023-09-16T10:19:49.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10309,1755 CARLTON AVENUE,CARLTON AVENUE,VERNON AVENUE,FOSTER ROAD,VERNON AVENUE,FOSTER ROAD,ADDRESS,STATEN ISLAND,CARLTON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:45:42.000,03 STATEN ISLAND,,STATEN ISLAND,928049,133705,MOBILE,Unspecified,STATEN ISLAND,40.533486704013946,-74.20218141370486,"{'latitude': '40.533486704013946', 'longitude': '-74.20218141370486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:45:38.000,Posted Parking Sign Violation,,,,,,,,
58832672,2023-09-16T10:19:32.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Park,11238,1030 FULTON STREET,FULTON STREET,DOWNING STREET,IRVING PLACE,DOWNING STREET,IRVING PLACE,ADDRESS,BROOKLYN,FULTON STREET,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-23T12:08:14.000,02 BROOKLYN,3020150034,BROOKLYN,995414,187742,PHONE,Unspecified,BROOKLYN,40.68197814701527,-73.95974844925618,"{'latitude': '40.68197814701527', 'longitude': '-73.95974844925618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-23T12:08:11.000,Structure - Outdoors,,,,,,,,
58832775,2023-09-16T10:19:26.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Street,10028,1651 1 AVENUE,1 AVENUE,EAST   85 STREET,EAST   86 STREET,EAST   85 STREET,EAST   86 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-17T15:33:42.000,08 MANHATTAN,1015480029,MANHATTAN,998248,222282,ONLINE,Unspecified,MANHATTAN,40.776777951703814,-73.94945867566685,"{'latitude': '40.776777951703814', 'longitude': '-73.94945867566685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-17T15:33:37.000,Driver Complaint - Non Passenger,,,,,,,"1651 1 AVENUE, MANHATTAN (NEW YORK), NY, 10028",
58830751,2023-09-16T10:19:08.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,10471,5550 NETHERLAND AVENUE,NETHERLAND AVENUE,BEND,WEST  256 STREET,BEND,WEST  256 STREET,ADDRESS,BRONX,NETHERLAND AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-16T11:59:57.000,08 BRONX,2059500429,BRONX,1010131,268563,ONLINE,Unspecified,BRONX,40.90377891217101,-73.90637521654583,"{'latitude': '40.90377891217101', 'longitude': '-73.90637521654583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:59:52.000,Loud Music/Party,,,,,,,,
58833053,2023-09-16T10:18:52.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11214,8768 20 AVENUE,20 AVENUE,BATH AVENUE,CROPSEY AVENUE,BATH AVENUE,CROPSEY AVENUE,ADDRESS,BROOKLYN,20 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T10:39:36.000,11 BROOKLYN,3064410038,BROOKLYN,983732,158289,ONLINE,Unspecified,BROOKLYN,40.60114301198677,-74.00186537611992,"{'latitude': '40.60114301198677', 'longitude': '-74.00186537611992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:39:31.000,Blocked Hydrant,,,,,,,,
58831090,2023-09-16T10:18:47.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Street/Sidewalk,10009,240 1 AVENUE,1 AVENUE,EAST   14 STREET,EAST   15 STREET,EAST   14 STREET,EAST   15 STREET,ADDRESS,NEW YORK,1 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T10:41:03.000,06 MANHATTAN,1009720001,MANHATTAN,989184,205837,ONLINE,Unspecified,MANHATTAN,40.7316503124816,-73.98219731386011,"{'latitude': '40.7316503124816', 'longitude': '-73.98219731386011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:40:58.000,Other (complaint details),,,,,,,,
58828791,2023-09-16T10:18:45.000,DHS,Department of Homeless Services,Homeless Person Assistance,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T11:47:06.000,Unspecified MANHATTAN,,MANHATTAN,986727,212657,MOBILE,Unspecified,MANHATTAN,40.75037054471354,-73.9910600637942,"{'latitude': '40.75037054471354', 'longitude': '-73.9910600637942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,2,,,Passageway,,
58834434,2023-09-16T10:18:42.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,10308,6 IRONWOOD STREET,IRONWOOD STREET,CORBIN AVENUE,SANDALWOOD DRIVE,CORBIN AVENUE,SANDALWOOD DRIVE,ADDRESS,STATEN ISLAND,IRONWOOD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T10:52:33.000,03 STATEN ISLAND,5045090001,STATEN ISLAND,943402,143809,ONLINE,Unspecified,STATEN ISLAND,40.561304208161886,-74.1470105819307,"{'latitude': '40.561304208161886', 'longitude': '-74.1470105819307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:52:29.000,Blocked Sidewalk,,,,,,,,
58831765,2023-09-16T10:18:39.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11368,33-09 98 STREET,98 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,CORONA,98 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:20:04.000,03 QUEENS,4017130064,QUEENS,1020173,215012,PHONE,Unspecified,QUEENS,40.75676179356124,-73.87033497811531,"{'latitude': '40.75676179356124', 'longitude': '-73.87033497811531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:20:01.000,Blocked Sidewalk,,,,,,,,
58836368,2023-09-16T10:18:37.000,HPD,Department of Housing Preservation and Development,ELECTRIC,RESIDENTIAL BUILDING,10467,3435 OLINVILLE AVENUE,OLINVILLE AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-18T00:00:00.000,12 BRONX,2046270029,BRONX,1020724,258615,ONLINE,Unspecified,BRONX,40.876437389391874,-73.86810916351783,"{'latitude': '40.876437389391874', 'longitude': '-73.86810916351783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T17:19:56.000,POWER OUTAGE,,,,,,,,
58835856,2023-09-16T10:18:35.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,11221,841 LEXINGTON AVENUE,LEXINGTON AVENUE,PATCHEN AVENUE,BROADWAY,PATCHEN AVENUE,BROADWAY,ADDRESS,BROOKLYN,LEXINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T11:09:06.000,03 BROOKLYN,3016230077,BROOKLYN,1004556,190840,PHONE,Unspecified,BROOKLYN,40.69046519367083,-73.92677784914119,"{'latitude': '40.69046519367083', 'longitude': '-73.92677784914119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T11:09:01.000,No Access,,,,,,,,
58830109,2023-09-16T10:18:24.000,DSNY,Department of Sanitation,Dirty Condition,Sidewalk,11358,46-58 161 STREET,161 STREET,46 AVENUE,LABURNUM AVENUE,46 AVENUE,LABURNUM AVENUE,ADDRESS,FLUSHING,161 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T12:34:04.000,07 QUEENS,4054590054,QUEENS,1038001,213543,MOBILE,Unspecified,QUEENS,40.75263936512191,-73.80599625783086,"{'latitude': '40.75263936512191', 'longitude': '-73.80599625783086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:34:02.000,Trash,,,,,,,,
58833096,2023-09-16T10:18:22.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11412,191-49 115 ROAD,115 ROAD,FARMERS BOULEVARD,194 STREET,FARMERS BOULEVARD,194 STREET,ADDRESS,SAINT ALBANS,115 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T12:40:55.000,12 QUEENS,4110320044,QUEENS,1050427,192673,PHONE,Unspecified,QUEENS,40.69527222085648,-73.76135245382355,"{'latitude': '40.69527222085648', 'longitude': '-73.76135245382355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:40:52.000,Blocked Sidewalk,,,,,,,,
58835473,2023-09-16T10:18:19.000,DSNY,Department of Sanitation,Illegal Dumping,Street,10303,3410 RICHMOND TERRACE,RICHMOND TERRACE,HOLLAND AVENUE,CATHERINE PLACE,HOLLAND AVENUE,CATHERINE PLACE,ADDRESS,STATEN ISLAND,RICHMOND TERRACE,Closed,The Department of Sanitation cleaned the location.,2023-09-16T16:21:27.000,01 STATEN ISLAND,5013180004,STATEN ISLAND,936634,172662,MOBILE,Unspecified,STATEN ISLAND,40.64046592261186,-74.17157171629228,"{'latitude': '40.64046592261186', 'longitude': '-74.17157171629228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T12:19:43.000,Removal Request,,,,,,,,
58829889,2023-09-16T10:18:10.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Street,10453,DAVIDSON AVENUE,DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  176 STREET,DAVIDSON AVENUE,WEST  176 STREET,INTERSECTION,,,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-19T10:38:56.000,05 BRONX,,BRONX,1008326,248396,PHONE,Unspecified,BRONX,40.84843186100232,-73.91297729395332,"{'latitude': '40.84843186100232', 'longitude': '-73.91297729395332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-19T10:38:51.000,Blocking Street,,,,,,,,
58826470,2023-09-16T10:18:08.000,NYPD,New York City Police Department,Illegal Parking,Street/Sidewalk,11208,HEMLOCK STREET,HEMLOCK STREET,HEMLOCK STREET,KIELY PLACE,HEMLOCK STREET,KIELY PLACE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T12:15:55.000,05 BROOKLYN,,BROOKLYN,1019821,189337,PHONE,Unspecified,BROOKLYN,40.68629162084351,-73.87174122252378,"{'latitude': '40.68629162084351', 'longitude': '-73.87174122252378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T12:15:50.000,Blocked Sidewalk,,,,,,,,
58829784,2023-09-16T10:17:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,RESIDENTIAL BUILDING,11375,73-20 AUSTIN STREET,AUSTIN STREET,,,,,ADDRESS,FOREST HILLS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,06 QUEENS,4032910001,QUEENS,1028609,200915,PHONE,Unspecified,QUEENS,40.71803078280674,-73.83997802705545,"{'latitude': '40.71803078280674', 'longitude': '-73.83997802705545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-20T15:08:25.000,DAMP SPOT,,,,,,,,
58829757,2023-09-16T10:17:58.000,HPD,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10452,80 WEST  167 STREET,WEST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-17T00:00:00.000,04 BRONX,2025130044,BRONX,1004882,244005,PHONE,Unspecified,BRONX,40.83638857288985,-73.92543913529472,"{'latitude': '40.83638857288985', 'longitude': '-73.92543913529472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-17T12:07:51.000,WATER SUPPLY,,,,,,,,
58826718,2023-09-16T10:17:41.000,NYPD,New York City Police Department,Noise - Residential,Residential Building/House,11204,7402 BAY PARKWAY,BAY PARKWAY,74 STREET,BAY RIDGE PARKWAY,74 STREET,BAY RIDGE PARKWAY,ADDRESS,BROOKLYN,BAY PARKWAY,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T10:30:53.000,11 BROOKLYN,3062190029,BROOKLYN,987908,161033,ONLINE,Unspecified,BROOKLYN,40.60867399244361,-73.98682564552746,"{'latitude': '40.60867399244361', 'longitude': '-73.98682564552746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:30:49.000,Banging/Pounding,,,,,,,,
58831215,2023-09-16T10:17:28.000,NYPD,New York City Police Department,Abandoned Vehicle,Street/Sidewalk,11414,91 STREET,91 STREET,91 STREET,159 AVENUE,91 STREET,159 AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-16T10:44:13.000,10 QUEENS,,QUEENS,1028146,179371,PHONE,Unspecified,QUEENS,40.65889985928851,-73.84178863229043,"{'latitude': '40.65889985928851', 'longitude': '-73.84178863229043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:44:10.000,With License Plate,,,,,,,,
58829907,2023-09-16T10:17:27.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk,10018,603 EIGHTH AVENUE,EIGHTH AVENUE,WEST   39 STREET,WEST   40 STREET,WEST   39 STREET,WEST   40 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,"The Department of Transportation's inspectors could not find the address you reported. If you would like to pursue the complaint, please check the address and call 311 or (212) 639-9675 with updated location information.",2023-09-26T12:35:33.000,04 MANHATTAN,1007630034,MANHATTAN,986736,214547,MOBILE,Unspecified,MANHATTAN,40.75555811306036,-73.99102688243183,"{'latitude': '40.75555811306036', 'longitude': '-73.99102688243183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T12:35:30.000,Broken Sidewalk,,,,,,,,
58826582,2023-09-16T10:17:04.000,NYPD,New York City Police Department,Blocked Driveway,Street/Sidewalk,10458,2658 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,BAINBRIDGE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T10:31:18.000,07 BRONX,2032870028,BRONX,1014230,254558,PHONE,Unspecified,BRONX,40.86532662217945,-73.89160974520443,"{'latitude': '40.86532662217945', 'longitude': '-73.89160974520443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T10:31:14.000,No Access,,,,,,,,
