unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_company_borough
58847288,2023-09-18T11:46:55.000,2023-10-24T14:57:11.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11223,388 AVENUE S,AVENUE S,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-24T14:57:16.000,15 BROOKLYN,3071040144,BROOKLYN,992288,158585,ONLINE,Unspecified,BROOKLYN,40.60195184177134,-73.9710539089494,"{'latitude': '40.60195184177134', 'longitude': '-73.9710539089494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    1 STREET,EAST    2 STREET,EAST    1 STREET,EAST    2 STREET,AVENUE S,,,,,,,,
58853156,2023-09-18T11:46:43.000,2023-09-18T12:16:10.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,11361,CROCHERON PARK,CROCHERON PARK,UNRECOGNIZED,BAYSIDE,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-09-18T12:16:14.000,11 QUEENS,4061400080,QUEENS,1048775,220667,UNKNOWN,Unspecified,QUEENS,40.77212078590735,-73.76704139503545,"{'latitude': '40.77212078590735', 'longitude': '-73.76704139503545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORBETT ROAD,DEAD END,CORBETT ROAD,DEAD END,CROCHERON PARK,,,,,,,,
58847559,2023-09-18T11:46:42.000,2023-09-20T11:49:08.000,DHS,Department of Homeless Services,Encampment,N/A,Park/Playground,11207,302 NEW LOTS AVENUE,NEW LOTS AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-20T11:49:11.000,05 BROOKLYN,3042960002,BROOKLYN,1013334,180081,MOBILE,N/A,BROOKLYN,40.660909691938784,-73.8951713902837,"{'latitude': '40.660909691938784', 'longitude': '-73.8951713902837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALABAMA AVENUE,GEORGIA AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,NEW LOTS AVENUE,,,,,,,,
58850095,2023-09-18T11:46:42.000,2023-09-18T15:39:33.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,11207,302 NEW LOTS AVENUE,NEW LOTS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-18T15:39:36.000,05 BROOKLYN,3042960002,BROOKLYN,1013334,180081,MOBILE,N/A,BROOKLYN,40.660909691938784,-73.8951713902837,"{'latitude': '40.660909691938784', 'longitude': '-73.8951713902837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALABAMA AVENUE,GEORGIA AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,NEW LOTS AVENUE,,,,,,,,
58850167,2023-09-18T11:46:20.000,2023-09-18T14:50:41.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10036,522 WEST   44 STREET,WEST   44 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-18T14:50:47.000,04 MANHATTAN,1010720015,MANHATTAN,985367,216720,PHONE,Unspecified,MANHATTAN,40.76152272131238,-73.99596787213292,"{'latitude': '40.76152272131238', 'longitude': '-73.99596787213292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,WEST   44 STREET,,,,,,,,
58850403,2023-09-18T11:46:18.000,2023-09-20T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,93 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-21T07:15:27.000,03 MANHATTAN,1004140058,MANHATTAN,986980,200975,UNKNOWN,Unspecified,MANHATTAN,40.718306257589795,-73.9901516817397,"{'latitude': '40.718306257589795', 'longitude': '-73.9901516817397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-10-18T11:46:18.000,,,
58847439,2023-09-18T11:46:11.000,2023-09-26T12:09:42.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Collapsed,Sidewalk,11218,560 MCDONALD AVENUE,MCDONALD AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-26T12:09:47.000,12 BROOKLYN,3053520033,BROOKLYN,990056,172675,ONLINE,Unspecified,BROOKLYN,40.64062769502114,-73.97907957047272,"{'latitude': '40.64062769502114', 'longitude': '-73.97907957047272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH AVENUE,AVENUE C,CHURCH AVENUE,AVENUE C,MCDONALD AVENUE,,,,,,,,
58847990,2023-09-18T11:45:52.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,11417,106-45 98 STREET,98 STREET,ADDRESS,OZONE PARK,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-28T00:00:00.000,10 QUEENS,4091720175,QUEENS,1028407,187016,UNKNOWN,Unspecified,QUEENS,40.67988234479573,-73.84079785165147,"{'latitude': '40.67988234479573', 'longitude': '-73.84079785165147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,
58850518,2023-09-18T11:45:40.000,2023-09-18T11:57:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210,685 EAST   22 STREET,EAST   22 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T11:57:35.000,14 BROOKLYN,3052220002,BROOKLYN,996382,170919,MOBILE,Unspecified,BROOKLYN,40.63580144456758,-73.95628861466949,"{'latitude': '40.63580144456758', 'longitude': '-73.95628861466949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,EAST   22 STREET,,,,,,,,
58851148,2023-09-18T11:45:32.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Commercial Building,10013,230 GRAND STREET,GRAND STREET,ADDRESS,NEW YORK,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-19T11:58:27.000,02 MANHATTAN,1004700064,MANHATTAN,985567,201091,ONLINE,Unspecified,MANHATTAN,40.71862497290328,-73.99524897540238,"{'latitude': '40.71862497290328', 'longitude': '-73.99524897540238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELIZABETH STREET,BOWERY,ELIZABETH STREET,BOWERY,GRAND STREET,,,,,,,,
58849112,2023-09-18T11:45:08.000,2023-09-18T12:11:11.000,NYPD,New York City Police Department,Urinating in Public,N/A,Residential Building/House,10003,24 EAST   11 STREET,EAST   11 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T12:11:17.000,02 MANHATTAN,1005680015,MANHATTAN,985937,206527,PHONE,Unspecified,MANHATTAN,40.73354540829495,-73.99391285255567,"{'latitude': '40.73354540829495', 'longitude': '-73.99391285255567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,EAST   11 STREET,,,,,,,,
58845463,2023-09-18T11:44:58.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,,10002,262 BROOME STREET,BROOME STREET,ADDRESS,NEW YORK,Open,,2023-09-18T11:44:58.000,03 MANHATTAN,1004140059,MANHATTAN,986919,200927,UNKNOWN,Unspecified,MANHATTAN,40.718174527735215,-73.99037175476823,"{'latitude': '40.718174527735215', 'longitude': '-73.99037175476823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,
58849916,2023-09-18T11:44:43.000,2023-09-27T13:14:30.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11432,82-85 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,JAMAICA,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-18T11:44:43.000,08 QUEENS,4068590005,QUEENS,1037490,200321,MOBILE,Unspecified,QUEENS,40.71635141130459,-73.80794523627887,"{'latitude': '40.71635141130459', 'longitude': '-73.80794523627887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",82 DRIVE,GRAND CENTRAL PARKWAY,82 DRIVE,GRAND CENTRAL PARKWAY,PARSONS BOULEVARD,,,,,,,,
58849850,2023-09-18T11:44:43.000,,DOE,Department of Education,School Maintenance,Other School Condition,School,11216,114 KOSCIUSZKO STREET,KOSCIUSZKO STREET,ADDRESS,BROOKLYN,In Progress,,,03 BROOKLYN,3017840020,BROOKLYN,997996,190930,ONLINE,P.S. 256 Benjamin Banneker,BROOKLYN,40.69072484262609,-73.95043260407317,"{'latitude': '40.69072484262609', 'longitude': '-73.95043260407317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,KOSCIUSZKO STREET,,,,,,,,
58851656,2023-09-18T11:44:40.000,2023-09-18T13:57:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11354,25 ROAD,25 ROAD,INTERSECTION,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T13:57:46.000,07 QUEENS,,QUEENS,1031949,222033,ONLINE,Unspecified,QUEENS,40.77597689723576,-73.82777946503842,"{'latitude': '40.77597689723576', 'longitude': '-73.82777946503842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25 ROAD,WHITESTONE EXPRESSWAY,25 ROAD,WHITESTONE EXPRESSWAY,,,,,,,,,
58849015,2023-09-18T11:44:29.000,2023-10-19T00:02:46.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Home Improvement Contractor,Business,11434,151-50 135 AVENUE,135 AVENUE,ADDRESS,JAMAICA,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-19T00:02:50.000,12 QUEENS,4121330012,QUEENS,1043878,182743,PHONE,Unspecified,QUEENS,40.66806325963582,-73.78505723040598,"{'latitude': '40.66806325963582', 'longitude': '-73.78505723040598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",151 PLACE,CRANSTON STREET,151 PLACE,CRANSTON STREET,135 AVENUE,,,,,,,,
58852031,2023-09-18T11:44:28.000,2023-09-21T20:07:46.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11233,1927 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,16 BROOKLYN,3014460050,BROOKLYN,1007137,184965,PHONE,Unspecified,BROOKLYN,40.67433336500635,-73.91749088602614,"{'latitude': '40.67433336500635', 'longitude': '-73.91749088602614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58853349,2023-09-18T11:44:28.000,2023-09-29T05:02:58.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58854729,2023-09-18T11:44:28.000,2023-09-21T20:07:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11233,1927 BERGEN STREET,BERGEN STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,16 BROOKLYN,3014460050,BROOKLYN,1007137,184965,PHONE,Unspecified,BROOKLYN,40.67433336500635,-73.91749088602614,"{'latitude': '40.67433336500635', 'longitude': '-73.91749088602614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847196,2023-09-18T11:44:28.000,2023-09-18T19:59:16.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1361 BRONX RIVER AVENUE,BRONX RIVER AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,09 BRONX,2038610141,BRONX,1017403,242882,PHONE,Unspecified,BRONX,40.833268136850656,-73.880195769407,"{'latitude': '40.833268136850656', 'longitude': '-73.880195769407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58848323,2023-09-18T11:44:26.000,2023-09-20T13:02:46.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11692,330 BEACH   66 STREET,BEACH   66 STREET,ADDRESS,ARVERNE,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-20T00:00:00.000,14 QUEENS,4159100032,QUEENS,1041163,155127,ONLINE,Unspecified,QUEENS,40.59228125229962,-73.79507691301359,"{'latitude': '40.59228125229962', 'longitude': '-73.79507691301359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58846565,2023-09-18T11:44:24.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10002,91 ORCHARD STREET,ORCHARD STREET,ADDRESS,NEW YORK,Open,,2023-09-27T12:56:30.000,03 MANHATTAN,1004140059,MANHATTAN,986972,200955,UNKNOWN,Unspecified,MANHATTAN,40.718251364860144,-73.99018054936788,"{'latitude': '40.718251364860144', 'longitude': '-73.99018054936788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-09-25T09:46:31.000,,,
58846771,2023-09-18T11:44:18.000,2023-09-18T13:51:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,4032 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T13:52:01.000,15 BROOKLYN,3073030021,BROOKLYN,998873,159184,MOBILE,Unspecified,BROOKLYN,40.60358755553756,-73.94733900505192,"{'latitude': '40.60358755553756', 'longitude': '-73.94733900505192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE S,AVENUE T,AVENUE S,AVENUE T,BEDFORD AVENUE,,,,,,,,
58845343,2023-09-18T11:44:16.000,2023-09-18T12:18:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10029,155 EAST  108 STREET,EAST  108 STREET,ADDRESS,NEW YORK,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T12:18:37.000,11 MANHATTAN,1016360124,MANHATTAN,999532,228318,MOBILE,Unspecified,MANHATTAN,40.793343032264325,-73.94480892189847,"{'latitude': '40.793343032264325', 'longitude': '-73.94480892189847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,EAST  108 STREET,,,,,,,,
58853927,2023-09-18T11:44:14.000,2023-09-20T08:00:51.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11429,111-15 223 STREET,223 STREET,ADDRESS,QUEENS VILLAGE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T12:22:52.000,13 QUEENS,4112070027,QUEENS,1058027,196577,ONLINE,Unspecified,QUEENS,40.70592764406185,-73.73390272115248,"{'latitude': '40.70592764406185', 'longitude': '-73.73390272115248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",111 AVENUE,112 AVENUE,111 AVENUE,112 AVENUE,223 STREET,,,,,,,,
58851598,2023-09-18T11:44:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11207,639 WILSON AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,Open,,,04 BROOKLYN,3034360001,BROOKLYN,1010347,190470,PHONE,Unspecified,BROOKLYN,40.68943444832342,-73.90589731721062,"{'latitude': '40.68943444832342', 'longitude': '-73.90589731721062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DECATUR ST,COOPER ST,,,,,,,,,,,
