unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,road_ramp,bridge_highway_segment,facility_type,bridge_highway_direction,due_date
58904676,2023-09-23T12:48:48.000,2023-09-23T13:08:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,112 EAST    7 STREET,EAST    7 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    7 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T13:08:07.000,03 MANHATTAN,1004340020,MANHATTAN,988529,203951,ONLINE,Unspecified,MANHATTAN,40.726474044356756,-73.98456186119967,"{'latitude': '40.726474044356756', 'longitude': '-73.98456186119967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903560,2023-09-23T12:48:16.000,2023-09-26T12:17:22.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,11219,1241 44 STREET,44 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,44 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-25T10:18:58.000,12 BROOKLYN,3056040054,BROOKLYN,986903,171929,PHONE,Unspecified,BROOKLYN,40.638581590273205,-73.99044088920341,"{'latitude': '40.638581590273205', 'longitude': '-73.99044088920341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904728,2023-09-23T12:48:03.000,2023-09-23T16:10:31.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11365,195-15 67 AVENUE,67 AVENUE,65 CRESCENT,197 STREET,65 CRESCENT,197 STREET,ADDRESS,FRESH MEADOWS,67 AVENUE,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-23T16:10:35.000,08 QUEENS,4071170006,QUEENS,1045613,208528,ONLINE,Unspecified,QUEENS,40.738824942435215,-73.77856809502404,"{'latitude': '40.738824942435215', 'longitude': '-73.77856809502404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58909667,2023-09-23T12:47:54.000,2023-10-05T12:49:00.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10034,98 COOPER STREET,COOPER STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 MANHATTAN,1022420026,MANHATTAN,1006040,255774,PHONE,Unspecified,MANHATTAN,40.868688186686455,-73.92121605195722,"{'latitude': '40.868688186686455', 'longitude': '-73.92121605195722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58909234,2023-09-23T12:47:50.000,2023-10-01T09:41:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11106,31-35 CRESCENT STREET,CRESCENT STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,01 QUEENS,4005790036,QUEENS,1004421,217880,ONLINE,Unspecified,QUEENS,40.76468368198577,-73.92718359841146,"{'latitude': '40.76468368198577', 'longitude': '-73.92718359841146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904746,2023-09-23T12:47:37.000,2023-09-23T16:03:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,2429 FULLER STREET,FULLER STREET,ZEREGA AVENUE,SEDDON STREET,ZEREGA AVENUE,SEDDON STREET,ADDRESS,BRONX,FULLER STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T16:03:15.000,10 BRONX,2039970066,BRONX,1025349,245858,MOBILE,Unspecified,BRONX,40.84140297964267,-73.85146330657977,"{'latitude': '40.84140297964267', 'longitude': '-73.85146330657977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904221,2023-09-23T12:47:05.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10306,59 LEEDS STREET,LEEDS STREET,ISABELLA AVENUE,GUYON AVENUE,ISABELLA AVENUE,GUYON AVENUE,ADDRESS,STATEN ISLAND,LEEDS STREET,In Progress,NYC Parks or another agency performed work to make the site safe and passable. Any debris remaining at the site will be removed as soon as possible. This process may be delayed after a storm.,2023-09-23T13:37:03.000,03 STATEN ISLAND,5042890034,STATEN ISLAND,949781,144603,PHONE,Unspecified,STATEN ISLAND,40.56351067300704,-74.12405685537857,"{'latitude': '40.56351067300704', 'longitude': '-74.12405685537857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903993,2023-09-23T12:47:02.000,2023-09-23T12:47:02.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11216,11 HERKIMER STREET,HERKIMER STREET,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,HERKIMER STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-23T12:47:02.000,03 BROOKLYN,3018600002,BROOKLYN,997444,186949,MOBILE,Unspecified,BROOKLYN,40.67979874932189,-73.95243088391102,"{'latitude': '40.67979874932189', 'longitude': '-73.95243088391102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58906163,2023-09-23T12:47:00.000,2023-10-10T06:53:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11385,341 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,PALMETTO ST,WOODBINE ST,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. The complaint was closed because attempts made to contact the complainant by phone and/or letter received no response.,2023-10-10T06:53:00.000,05 QUEENS,4034490006,QUEENS,1009255,194517,ONLINE,Unspecified,QUEENS,40.700545671364274,-73.90981991340574,"{'latitude': '40.700545671364274', 'longitude': '-73.90981991340574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,
58903733,2023-09-23T12:46:54.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10464,360 CITY ISLAND AVENUE,CITY ISLAND AVENUE,TIER STREET,REVILLE STREET,TIER STREET,REVILLE STREET,ADDRESS,BRONX,CITY ISLAND AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-24T10:38:33.000,10 BRONX,2056440155,BRONX,1043179,248538,UNKNOWN,Unspecified,BRONX,40.848657787777206,-73.78700022128425,"{'latitude': '40.848657787777206', 'longitude': '-73.78700022128425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904253,2023-09-23T12:46:51.000,2023-09-23T13:44:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11418,91-58 117 STREET,117 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,117 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T13:44:27.000,09 QUEENS,4093480034,QUEENS,1031358,192314,ONLINE,Unspecified,QUEENS,40.69440890027352,-73.83012139904504,"{'latitude': '40.69440890027352', 'longitude': '-73.83012139904504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904016,2023-09-23T12:46:43.000,2023-09-23T13:55:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10034,136 SEAMAN AVENUE,SEAMAN AVENUE,PAYSON AVENUE,WEST  207 STREET,PAYSON AVENUE,WEST  207 STREET,ADDRESS,NEW YORK,SEAMAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T13:55:58.000,12 MANHATTAN,1022480092,MANHATTAN,1005579,255848,ONLINE,Unspecified,MANHATTAN,40.868892420000556,-73.92288260765025,"{'latitude': '40.868892420000556', 'longitude': '-73.92288260765025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903784,2023-09-23T12:46:32.000,2023-10-07T09:56:49.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11238,496 FRANKLIN AVENUE,FRANKLIN AVENUE,HANCOCK STREET,FULTON STREET,HANCOCK STREET,FULTON STREET,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,The Department of Sanitation removed the items.,2023-10-07T09:56:51.000,03 BROOKLYN,3019970032,BROOKLYN,996513,187625,MOBILE,Unspecified,BROOKLYN,40.681655554332124,-73.95578624305264,"{'latitude': '40.681655554332124', 'longitude': '-73.95578624305264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904569,2023-09-23T12:46:25.000,2023-09-23T13:12:54.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11357,143-10 20 AVENUE,20 AVENUE,WHITESTONE EXPRESSWAY,144 STREET,WHITESTONE EXPRESSWAY,144 STREET,ADDRESS,WHITESTONE,20 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-23T13:12:57.000,07 QUEENS,4041910094,QUEENS,1032855,224124,ONLINE,Unspecified,QUEENS,40.78171119317007,-73.8244931718144,"{'latitude': '40.78171119317007', 'longitude': '-73.8244931718144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903743,2023-09-23T12:46:21.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,10023,155 WEST   66 STREET,WEST   66 STREET,BROADWAY,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   66 STREET,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:40:32.000,07 MANHATTAN,1011387503,MANHATTAN,988827,221418,ONLINE,Unspecified,MANHATTAN,40.7744163975954,-73.98347482308151,"{'latitude': '40.7744163975954', 'longitude': '-73.98347482308151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"155 WEST   66 STREET, MANHATTAN (NEW YORK), NY, 10023",,,,,,
58904677,2023-09-23T12:45:35.000,2023-09-23T13:07:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,112 EAST    7 STREET,EAST    7 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    7 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T13:07:47.000,03 MANHATTAN,1004340020,MANHATTAN,988529,203951,ONLINE,Unspecified,MANHATTAN,40.726474044356756,-73.98456186119967,"{'latitude': '40.726474044356756', 'longitude': '-73.98456186119967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903967,2023-09-23T12:45:32.000,2023-09-25T11:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11219,,,,,FT HAMILTON PARKWAY,NEW UTRECHT AVENUE,INTERSECTION,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-25T11:20:00.000,12 BROOKLYN,,BROOKLYN,985823,172664,UNKNOWN,Unspecified,BROOKLYN,40.640599265682695,-73.9943321010444,"{'latitude': '40.640599265682695', 'longitude': '-73.9943321010444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,
58903506,2023-09-23T12:45:29.000,2023-09-23T13:34:01.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11423,197-20 91 ROAD,91 ROAD,197 STREET,DEAD END,197 STREET,DEAD END,ADDRESS,HOLLIS,91 ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T13:34:03.000,12 QUEENS,4104660008,QUEENS,1050224,199558,PHONE,Unspecified,QUEENS,40.71417137136545,-73.7620170548847,"{'latitude': '40.71417137136545', 'longitude': '-73.7620170548847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58907107,2023-09-23T12:45:13.000,2023-10-06T11:04:05.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10011,202 WEST   24 STREET,WEST   24 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,04 MANHATTAN,1007730134,MANHATTAN,985468,210678,ONLINE,Unspecified,MANHATTAN,40.74493895028624,-73.99560437846685,"{'latitude': '40.74493895028624', 'longitude': '-73.99560437846685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904543,2023-09-23T12:45:10.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11104,44 STREET,44 STREET,44 STREET,GREENPOINT AVENUE,44 STREET,GREENPOINT AVENUE,INTERSECTION,QUEENS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T15:10:34.000,02 QUEENS,,QUEENS,1006154,209385,MOBILE,Unspecified,QUEENS,40.741362946367225,-73.92095522218659,"{'latitude': '40.741362946367225', 'longitude': '-73.92095522218659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58909703,2023-09-23T12:45:10.000,2023-09-24T09:43:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11358,170-06 CROCHERON AVENUE,CROCHERON AVENUE,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-24T00:00:00.000,07 QUEENS,4053010033,QUEENS,1040783,217252,PHONE,Unspecified,QUEENS,40.762802246264215,-73.79592401977689,"{'latitude': '40.762802246264215', 'longitude': '-73.79592401977689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58905967,2023-09-23T12:44:55.000,2023-09-27T17:05:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10023,331 COLUMBUS AVENUE,COLUMBUS AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,07 MANHATTAN,1011280061,MANHATTAN,990594,223351,ONLINE,Unspecified,MANHATTAN,40.779720881928135,-73.97709327629873,"{'latitude': '40.779720881928135', 'longitude': '-73.97709327629873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904249,2023-09-23T12:44:54.000,2023-09-23T16:59:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10471,4626 HENRY HUDSON PARKWAY EAST,HENRY HUDSON PARKWAY EAST,WEST  246 STREET,HENRY HUDSON PY NB EN W  246 ST,WEST  246 STREET,HENRY HUDSON PY NB EN W  246 ST,ADDRESS,BRONX,HENRY HUDSON PARKWAY EAST,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T16:59:33.000,08 BRONX,,BRONX,1009705,265126,ONLINE,Unspecified,BRONX,40.894346692659084,-73.90792934310639,"{'latitude': '40.894346692659084', 'longitude': '-73.90792934310639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903043,2023-09-23T12:44:51.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10011,448 SIXTH AVENUE,SIXTH AVENUE,MILLIGAN PLACE,WEST 11 STREET,MILLIGAN PLACE,WEST   11 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-24T02:33:49.000,02 MANHATTAN,1005740004,MANHATTAN,984670,207089,MOBILE,Unspecified,MANHATTAN,40.73508811081591,-73.99848449252146,"{'latitude': '40.73508811081591', 'longitude': '-73.99848449252146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903676,2023-09-23T12:44:48.000,2023-09-23T12:45:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:45:32.000,03 BRONX,2029110001,BRONX,1010863,244145,ONLINE,Unspecified,BRONX,40.83675683376762,-73.90382418403077,"{'latitude': '40.83675683376762', 'longitude': '-73.90382418403077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58903979,2023-09-23T12:44:43.000,2023-09-23T15:01:37.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11230,422 AVENUE J,AVENUE J,BAY PARKWAY,EAST    5 STREET,BAY PARKWAY,EAST    5 STREET,ADDRESS,BROOKLYN,AVENUE J,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-23T15:01:41.000,12 BROOKLYN,3054950845,BROOKLYN,991951,166608,ONLINE,Unspecified,BROOKLYN,40.623973620612226,-73.97225834841129,"{'latitude': '40.623973620612226', 'longitude': '-73.97225834841129', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58904290,2023-09-23T12:44:42.000,2023-09-27T08:00:23.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-26T11:48:47.000,Unspecified MANHATTAN,,MANHATTAN,989340,222945,MOBILE,Unspecified,MANHATTAN,40.77860733030423,-73.98162148906776,"{'latitude': '40.77860733030423', 'longitude': '-73.98162148906776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,1,Amsterdam Av & W 72 St,Entrance,,,
