unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58869460,2023-09-19T16:07:16.000,2023-09-19T18:48:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,1725 STERLING PLACE,STERLING PLACE,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T18:48:55.000,16 BROOKLYN,3014660065,BROOKLYN,1006014,183739,ONLINE,Unspecified,BROOKLYN,40.670971103525645,-73.92154332998581,"{'latitude': '40.670971103525645', 'longitude': '-73.92154332998581', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870244,2023-09-19T16:06:59.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Pet/Animal,Restaurant/Bar/Deli/Bakery,10467,3294 HULL AVENUE,HULL AVENUE,EAST  207 STREET,EAST  209 STREET,EAST  207 STREET,EAST  209 STREET,ADDRESS,BRONX,HULL AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-21T13:02:29.000,07 BRONX,2033510033,BRONX,1018911,258628,MOBILE,Unspecified,BRONX,40.87648037643658,-73.8746649374504,"{'latitude': '40.87648037643658', 'longitude': '-73.8746649374504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856949,2023-09-19T16:06:59.000,2023-10-11T12:42:56.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10013,161 LAFAYETTE STREET,LAFAYETTE STREET,HOWARD STREET,GRAND STREET,HOWARD STREET,GRAND STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-20T07:18:34.000,02 MANHATTAN,1002340009,MANHATTAN,984469,201543,ONLINE,Unspecified,MANHATTAN,40.71986569946964,-73.99920995158993,"{'latitude': '40.71986569946964', 'longitude': '-73.99920995158993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863830,2023-09-19T16:06:50.000,2023-09-19T16:50:05.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10457,1820 GRAND CONCOURSE,GRAND CONCOURSE,EASTBURN AVENUE,EAST  176 STREET,EASTBURN AVENUE,EAST  176 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T16:50:09.000,05 BRONX,2028260097,BRONX,1009763,248093,ONLINE,Unspecified,BRONX,40.847596180621544,-73.90778441387582,"{'latitude': '40.847596180621544', 'longitude': '-73.90778441387582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864885,2023-09-19T16:06:50.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Used Car Dealer,Business,11101,37-45 21 STREET,21 STREET,14 STREET,38 AVENUE,14 STREET,38 AVENUE,ADDRESS,LONG ISLAND CITY,21 STREET,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-25T10:51:03.000,01 QUEENS,4003640001,QUEENS,1001216,215374,PHONE,Unspecified,QUEENS,40.757812088812955,-73.9387598244846,"{'latitude': '40.757812088812955', 'longitude': '-73.9387598244846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869139,2023-09-19T16:06:34.000,2023-09-19T16:06:34.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11374,97-45 63 DRIVE,63 DRIVE,,,,,ADDRESS,REGO PARK,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-19T00:00:00.000,06 QUEENS,4020897501,QUEENS,1023108,205515,UNKNOWN,Unspecified,QUEENS,40.73068252343189,-73.85979590155999,"{'latitude': '40.73068252343189', 'longitude': '-73.85979590155999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864218,2023-09-19T16:06:18.000,2023-09-20T04:27:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10465,3264 RAWLINS AVENUE,RAWLINS AVENUE,TEDDY PLACE,STADIUM AVENUE,TEDDY PLACE,STADIUM AVENUE,ADDRESS,BRONX,RAWLINS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T04:27:46.000,10 BRONX,2054060153,BRONX,1034103,244631,PHONE,Unspecified,BRONX,40.83799014747948,-73.81983450739358,"{'latitude': '40.83799014747948', 'longitude': '-73.81983450739358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862539,2023-09-19T16:05:26.000,2023-09-19T16:50:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,1819 WEEKS AVENUE,WEEKS AVENUE,EAST  175 STREET,EAST  176 STREET,EAST  175 STREET,EAST  176 STREET,ADDRESS,BRONX,WEEKS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T16:50:39.000,05 BRONX,2028260097,BRONX,1009877,247922,ONLINE,Unspecified,BRONX,40.84712650613467,-73.90737301989206,"{'latitude': '40.84712650613467', 'longitude': '-73.90737301989206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868378,2023-09-19T16:05:16.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,10306,87 TAUNTON STREET,TAUNTON STREET,O'GORMAN AVENUE,DURANT AVENUE,O'GORMAN AVENUE,DURANT AVENUE,ADDRESS,STATEN ISLAND,TAUNTON STREET,In Progress,"NYC Parks created a work order for the tree condition and  expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-13T13:25:29.000,03 STATEN ISLAND,5050920039,STATEN ISLAND,946398,141026,PHONE,Unspecified,STATEN ISLAND,40.553678711517016,-74.13621252187494,"{'latitude': '40.553678711517016', 'longitude': '-74.13621252187494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58868310,2023-09-19T16:05:05.000,2023-10-03T08:48:26.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11230,785 OCEAN PARKWAY,OCEAN PARKWAY,FOSTER AVENUE,AVENUE H,FOSTER AVENUE,AVENUE H,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-03T08:48:31.000,14 BROOKLYN,3064940037,BROOKLYN,992180,168561,ONLINE,Unspecified,BROOKLYN,40.62933399300778,-73.9714311171679,"{'latitude': '40.62933399300778', 'longitude': '-73.9714311171679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58866888,2023-09-19T16:05:00.000,2023-09-19T17:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11230,1620 OCEAN AVENUE,OCEAN AVENUE,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-19T17:10:00.000,14 BROOKLYN,3067300063,BROOKLYN,996525,166053,PHONE,Unspecified,BROOKLYN,40.62244510506833,-73.95578223818565,"{'latitude': '40.62244510506833', 'longitude': '-73.95578223818565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859145,2023-09-19T16:05:00.000,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10003,222 EAST   11 STREET,EAST   11 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Open,,,03 MANHATTAN,1004660020,MANHATTAN,987699,205552,PHONE,Unspecified,MANHATTAN,40.73086876105196,-73.98755558489479,"{'latitude': '40.73086876105196', 'longitude': '-73.98755558489479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859660,2023-09-19T16:05:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11433,,,,,ARCHER AVENUE,GUY R BREWER BOULEVARD,INTERSECTION,QUEENS,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T12:07:00.000,12 QUEENS,,QUEENS,1040787,195571,UNKNOWN,Unspecified,QUEENS,40.703293368133046,-73.79609176547133,"{'latitude': '40.703293368133046', 'longitude': '-73.79609176547133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867944,2023-09-19T16:04:29.000,2023-09-28T18:20:08.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11106,11-15 BROADWAY,BROADWAY,,,,,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,01 QUEENS,4005020041,QUEENS,1002064,218884,PHONE,Unspecified,QUEENS,40.76744446499667,-73.93568959811724,"{'latitude': '40.76744446499667', 'longitude': '-73.93568959811724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862132,2023-09-19T16:04:26.000,2023-09-26T07:25:33.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10475,120 ALDRICH STREET,ALDRICH STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,10 BRONX,2051410120,BRONX,1030850,256363,ONLINE,Unspecified,BRONX,40.87020869784719,-73.83150905473013,"{'latitude': '40.87020869784719', 'longitude': '-73.83150905473013', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857573,2023-09-19T16:04:23.000,2023-09-20T00:15:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1714 WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,WILLIAMSBRIDGE ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T00:15:15.000,11 BRONX,2041140034,BRONX,1025586,248745,PHONE,Unspecified,BRONX,40.84932582907182,-73.85058896516831,"{'latitude': '40.84932582907182', 'longitude': '-73.85058896516831', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58860543,2023-09-19T16:03:52.000,2023-09-20T11:51:06.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park,11364,75-25 BELL BOULEVARD,BELL BOULEVARD,75 AVENUE,77 AVENUE,75 AVENUE,77 AVENUE,ADDRESS,OAKLAND GARDENS,BELL BOULEVARD,Closed,No action was taken because the agency determined the condition reported was within acceptable parameters for park/city use.,2023-09-20T11:51:09.000,11 QUEENS,4077530001,QUEENS,1051649,208126,MOBILE,Telephone Playground,QUEENS,40.73767761702471,-73.75679097736878,"{'latitude': '40.73767761702471', 'longitude': '-73.75679097736878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862282,2023-09-19T16:03:51.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Preparation Location,Restaurant/Bar/Deli/Bakery,11225,215 ROGERS AVENUE,ROGERS AVENUE,UNION STREET,PRESIDENT STREET,UNION STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,ROGERS AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-20T07:55:15.000,09 BROOKLYN,3012750010,BROOKLYN,997190,183007,ONLINE,Unspecified,BROOKLYN,40.66897922248318,-73.95335421321037,"{'latitude': '40.66897922248318', 'longitude': '-73.95335421321037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870451,2023-09-19T16:03:13.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10023,2025 BROADWAY,BROADWAY,WEST 69 STREET,WEST 70 STREET,WEST   69 STREET,WEST   70 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-19T19:35:05.000,07 MANHATTAN,1011417502,MANHATTAN,989198,222223,MOBILE,Unspecified,MANHATTAN,40.77662571123505,-73.98213474146851,"{'latitude': '40.77662571123505', 'longitude': '-73.98213474146851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864247,2023-09-19T16:03:01.000,2023-09-20T04:15:31.000,NYPD,New York City Police Department,Animal-Abuse,Chained,Residential Building/House,11358,158 STREET,158 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,BLOCKFACE,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T04:15:39.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58857690,2023-09-19T16:03:00.000,2023-09-20T09:00:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Missing,,10011,226 WEST   22 STREET,WEST   22 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T09:00:00.000,04 MANHATTAN,1007710053,MANHATTAN,985077,210261,UNKNOWN,Unspecified,MANHATTAN,40.743794434793905,-73.99701550364622,"{'latitude': '40.743794434793905', 'longitude': '-73.99701550364622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856956,2023-09-19T16:02:07.000,2023-09-23T13:38:58.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11412,115 AVENUE,115 AVENUE,115 AVENUE,203 STREET,115 AVENUE,203 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T10:52:51.000,12 QUEENS,,QUEENS,1053271,193921,PHONE,Unspecified,QUEENS,40.698675953003445,-73.75108368429939,"{'latitude': '40.698675953003445', 'longitude': '-73.75108368429939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58864968,2023-09-19T16:02:00.000,2023-09-19T16:02:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10474,1241 SPOFFORD AVENUE,SPOFFORD AVENUE,BARRETTO ST,MANIDA ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-19T16:02:00.000,02 BRONX,,BRONX,1014942,235901,ONLINE,Unspecified,BRONX,40.81411618254335,-73.88912095037921,"{'latitude': '40.81411618254335', 'longitude': '-73.88912095037921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857169,2023-09-19T16:02:00.000,2023-10-05T10:40:00.000,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11372,37-56 87 STREET,87 STREET,37 AVE,ROOSEVELT AVE,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. A message was left for the complainant at the phone number provided but received no response.,2023-10-05T10:40:00.000,03 QUEENS,4014740012,QUEENS,1017658,212140,PHONE,Unspecified,QUEENS,40.748888749370636,-73.87942719445874,"{'latitude': '40.748888749370636', 'longitude': '-73.87942719445874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58857787,2023-09-19T16:01:35.000,2023-09-19T18:15:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1555 GRAND CONCOURSE,GRAND CONCOURSE,ROCKWOOD STREET,HAWKSTONE STREET,ROCKWOOD STREET,HAWKSTONE STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-19T18:15:03.000,04 BRONX,2028360012,BRONX,1008520,246129,ONLINE,Unspecified,BRONX,40.84220908371895,-73.91228428654,"{'latitude': '40.84220908371895', 'longitude': '-73.91228428654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58870107,2023-09-19T16:01:34.000,2023-09-22T12:06:47.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,10028,97 EAST END AVENUE,EAST END AVENUE,EAST   83 STREET,CARL SCHURZ PARK PATH,EAST   83 STREET,CARL SCHURZ PARK PATH,ADDRESS,NEW YORK,EAST END AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-22T12:06:51.000,08 MANHATTAN,1015920001,MANHATTAN,999267,221100,ONLINE,Unspecified,MANHATTAN,40.77353200012174,-73.94578210607861,"{'latitude': '40.77353200012174', 'longitude': '-73.94578210607861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
