unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,road_ramp,bridge_highway_direction,taxi_company_borough
58929565,2023-09-26T08:29:24.000,2023-09-26T11:04:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,1961 MAYFLOWER AVENUE,MAYFLOWER AVENUE,ST THERESA AVENUE,WILKINSON AVENUE,ST THERESA AVENUE,WILKINSON AVENUE,ADDRESS,BRONX,MAYFLOWER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T11:04:34.000,10 BRONX,2042310036,BRONX,1030210,249323,PHONE,Unspecified,BRONX,40.85088940701361,-73.83387136227827,"{'latitude': '40.85088940701361', 'longitude': '-73.83387136227827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935083,2023-09-26T08:29:16.000,2023-11-01T18:32:50.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11216,30 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-01T00:00:00.000,08 BROOKLYN,3012180007,BROOKLYN,997358,185473,ONLINE,Unspecified,BROOKLYN,40.67574759133101,-73.95274381558792,"{'latitude': '40.67574759133101', 'longitude': '-73.95274381558792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927588,2023-09-26T08:29:10.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11691,208 BEACH   19 STREET,BEACH   19 STREET,SEAGIRT BOULEVARD,PLAINVIEW AVENUE,SEAGIRT BOULEVARD,PLAINVIEW AVENUE,ADDRESS,FAR ROCKAWAY,BEACH   19 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-26T12:41:18.000,14 QUEENS,4156340094,QUEENS,1052792,156402,ONLINE,Unspecified,QUEENS,40.595698557212216,-73.75319236659523,"{'latitude': '40.595698557212216', 'longitude': '-73.75319236659523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930681,2023-09-26T08:29:00.000,2023-09-26T11:15:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10028,1000 5 AVENUE,5 AVENUE,E 81 ST,E 82 ST,,,ADDRESS,NEW YORK,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-26T11:15:00.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,MOBILE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933524,2023-09-26T08:29:00.000,2023-09-26T12:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller Cabinet,,10017,,,,,2 AVENUE,EAST 47 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T12:40:00.000,06 MANHATTAN,,MANHATTAN,992593,213616,UNKNOWN,Unspecified,MANHATTAN,40.75299916805917,-73.96988743145262,"{'latitude': '40.75299916805917', 'longitude': '-73.96988743145262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58929638,2023-09-26T08:29:00.000,2023-09-26T12:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11229,,,,,AVENUE R,EAST 12 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T12:10:00.000,15 BROOKLYN,,BROOKLYN,995154,159868,UNKNOWN,Unspecified,BROOKLYN,40.6054703522568,-73.96073092613477,"{'latitude': '40.6054703522568', 'longitude': '-73.96073092613477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58973051,2023-09-26T08:28:50.000,2023-10-02T09:34:53.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10457,1700 GRAND CONCOURSE,GRAND CONCOURSE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Department of Sanitation cleaned the location.,2023-09-30T12:25:43.000,04 BRONX,2028230046,BRONX,1008740,246939,PHONE,Unspecified,BRONX,40.8444316880998,-73.91148621332188,"{'latitude': '40.8444316880998', 'longitude': '-73.91148621332188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933056,2023-09-26T08:28:49.000,2023-09-26T20:28:53.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10016,236 EAST   33 STREET,EAST   33 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   33 STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-26T20:28:55.000,06 MANHATTAN,1009130044,MANHATTAN,990430,210577,ONLINE,Unspecified,MANHATTAN,40.74465965505605,-73.97769718598019,"{'latitude': '40.74465965505605', 'longitude': '-73.97769718598019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932835,2023-09-26T08:28:41.000,2023-10-02T08:54:14.000,DOT,Department of Transportation,Highway Condition,Pothole - Highway,Highway,,,,,,,,,,,Closed,"Upon inspection, the reported condition was not found, therefore no action was taken.",2023-10-02T08:54:17.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,Grand Central Pkwy,188 St (Exit 19),,,Ramp,East/Long Island Bound,
58932973,2023-09-26T08:28:39.000,2023-10-04T08:00:59.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-03T21:08:01.000,Unspecified BROOKLYN,,BROOKLYN,986845,191842,MOBILE,Unspecified,BROOKLYN,40.69323836637393,-73.99064220610673,"{'latitude': '40.69323836637393', 'longitude': '-73.99064220610673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2,Platform,,,,2 3 to Manhattan,
58928204,2023-09-26T08:28:19.000,2023-09-26T09:19:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,27 AVENUE,27 AVENUE,27 AVENUE,SHORE PARKWAY,27 AVENUE,SHORE PARKWAY,INTERSECTION,,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-26T09:19:04.000,13 BROOKLYN,,BROOKLYN,986617,153425,PHONE,Unspecified,BROOKLYN,40.587792009510466,-73.99147787151868,"{'latitude': '40.587792009510466', 'longitude': '-73.99147787151868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933345,2023-09-26T08:28:17.000,2023-09-26T09:40:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11225,109 STERLING STREET,STERLING STREET,WASHINGTON AVENUE,BEDFORD AVENUE,WASHINGTON AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,STERLING STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T09:40:38.000,09 BROOKLYN,3013130053,BROOKLYN,995951,180719,MOBILE,Unspecified,BROOKLYN,40.66270089567302,-73.9578244995824,"{'latitude': '40.66270089567302', 'longitude': '-73.9578244995824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933329,2023-09-26T08:28:12.000,2023-09-26T08:55:16.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10032,440 WEST  162 STREET,WEST  162 STREET,JUMEL TERRACE,ST NICHOLAS AVENUE,JUMEL TERRACE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  162 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:55:22.000,12 MANHATTAN,1021090193,MANHATTAN,1001158,243628,MOBILE,Unspecified,MANHATTAN,40.83536173215474,-73.93889804220824,"{'latitude': '40.83536173215474', 'longitude': '-73.93889804220824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934648,2023-09-26T08:27:46.000,2023-09-26T09:14:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10314,22 CALVANICO LANE,CALVANICO LANE,RIDGEWAY AVENUE,RIDGEWAY AVENUE,RIDGEWAY AVENUE,RIDGEWAY AVENUE,ADDRESS,STATEN ISLAND,CALVANICO LANE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T09:14:14.000,02 STATEN ISLAND,5026100133,STATEN ISLAND,933422,156017,MOBILE,Unspecified,STATEN ISLAND,40.59476110191412,-74.18301997025203,"{'latitude': '40.59476110191412', 'longitude': '-74.18301997025203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934335,2023-09-26T08:27:45.000,2023-09-26T10:15:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10304,JACKSON STREET,JACKSON STREET,JACKSON STREET,TAXTER PLACE,JACKSON STREET,TAXTER PLACE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T10:15:07.000,01 STATEN ISLAND,,STATEN ISLAND,962166,169101,PHONE,Unspecified,STATEN ISLAND,40.63079220048479,-74.07956230384178,"{'latitude': '40.63079220048479', 'longitude': '-74.07956230384178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930990,2023-09-26T08:27:45.000,2023-09-26T08:59:15.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10018,439 WEST   36 STREET,WEST   36 STREET,DYER AVENUE UNDERPASS   31 ST,10 AVENUE,DYER AVENUE UNDERPASS   31 ST,10 AVENUE,ADDRESS,NEW YORK,WEST   36 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T08:59:18.000,04 MANHATTAN,1007340010,MANHATTAN,985039,214500,MOBILE,Unspecified,MANHATTAN,40.75542942430203,-73.99715214156375,"{'latitude': '40.75542942430203', 'longitude': '-73.99715214156375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935332,2023-09-26T08:27:32.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),11217,48 FORT GREEN PLACE,FORT GREEN PLACE,DEKALB AVENUE,FULTON STREET,DEKALB AVENUE,FULTON STREET,ADDRESS,BROOKLYN,FORT GREENE PLACE,In Progress,,,02 BROOKLYN,3020970062,BROOKLYN,990672,190085,PHONE,Unspecified,BROOKLYN,40.688413856905626,-73.97684338928336,"{'latitude': '40.688413856905626', 'longitude': '-73.97684338928336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933445,2023-09-26T08:27:17.000,2023-09-26T09:52:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,134-24 95 AVENUE,95 AVENUE,134 STREET,VAN WYCK EXPRESSWAY,134 STREET,VAN WYCK EXPRESSWAY,ADDRESS,SOUTH RICHMOND HILL,95 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T09:52:26.000,09 QUEENS,4094820014,QUEENS,1035651,192879,PHONE,Unspecified,QUEENS,40.695935798004356,-73.81463592198679,"{'latitude': '40.695935798004356', 'longitude': '-73.81463592198679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926702,2023-09-26T08:27:12.000,2023-09-27T12:20:14.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Street,10302,45 ANDERSON AVENUE,ANDERSON AVENUE,WASHINGTON PLACE,HEBERTON AVENUE,WASHINGTON PLACE,HEBERTON AVENUE,ADDRESS,STATEN ISLAND,ANDERSON AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-27T12:20:08.000,01 STATEN ISLAND,5010300020,STATEN ISLAND,947539,170225,ONLINE,Unspecified,STATEN ISLAND,40.633828797429096,-74.13226523045937,"{'latitude': '40.633828797429096', 'longitude': '-74.13226523045937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931768,2023-09-26T08:27:06.000,2023-10-11T13:31:01.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10011,60 WEST   11 STREET,WEST   11 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   11 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-27T12:28:46.000,02 MANHATTAN,1005740014,MANHATTAN,985109,206985,ONLINE,Unspecified,MANHATTAN,40.73480262470916,-73.9969004396508,"{'latitude': '40.73480262470916', 'longitude': '-73.9969004396508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929353,2023-09-26T08:26:57.000,2023-10-18T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11236,1143 EAST   92 STREET,EAST   92 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-18T00:00:00.000,18 BROOKLYN,3081800018,BROOKLYN,1010571,173033,UNKNOWN,Unspecified,BROOKLYN,40.641573120823374,-73.90515767656638,"{'latitude': '40.641573120823374', 'longitude': '-73.90515767656638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58934141,2023-09-26T08:26:52.000,2023-09-28T10:04:04.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10001,7 AVENUE,7 AVENUE,7 AVENUE,WEST   35 STREET,7 AVENUE,WEST   35 STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-28T10:03:52.000,05 MANHATTAN,,MANHATTAN,986984,213126,UNKNOWN,Unspecified,MANHATTAN,40.75165775545372,-73.99013231413659,"{'latitude': '40.75165775545372', 'longitude': '-73.99013231413659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,"7 AVENUE AND WEST   35 STREET, MANHATTAN, NY, 10001",,,
58931699,2023-09-26T08:26:49.000,2023-09-26T08:58:34.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10018,437 WEST   36 STREET,WEST   36 STREET,DYER AVENUE UNDERPASS   31 ST,10 AVENUE,DYER AVENUE UNDERPASS   31 ST,10 AVENUE,ADDRESS,NEW YORK,WEST   36 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-26T08:58:38.000,04 MANHATTAN,1007340013,MANHATTAN,985053,214492,MOBILE,Unspecified,MANHATTAN,40.755407465077404,-73.99710161017687,"{'latitude': '40.755407465077404', 'longitude': '-73.99710161017687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933963,2023-09-26T08:26:49.000,2023-09-27T00:24:12.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10463,237 NAPLES TERRACE,NAPLES TERRACE,GODWIN TERRACE,KINGSBRIDGE AVENUE,GODWIN TERRACE,KINGSBRIDGE AVENUE,ADDRESS,BRONX,NAPLES TERRACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T00:24:18.000,08 BRONX,2057070010,BRONX,1010366,259901,MOBILE,Unspecified,BRONX,40.88000378605916,-73.90555888531047,"{'latitude': '40.88000378605916', 'longitude': '-73.90555888531047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931838,2023-09-26T08:26:47.000,2023-09-27T10:22:38.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10314,2450 RICHMOND AVENUE,RICHMOND AVENUE,RICHMOND HILL ROAD,RING ROAD,RICHMOND HILL ROAD,RING ROAD,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-27T10:22:42.000,02 STATEN ISLAND,5025200055,STATEN ISLAND,937654,153821,ONLINE,Unspecified,STATEN ISLAND,40.58875679245633,-74.16776640380405,"{'latitude': '40.58875679245633', 'longitude': '-74.16776640380405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935590,2023-09-26T08:26:44.000,2023-09-26T13:27:32.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10017,211 EAST   46 STREET,EAST   46 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   46 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-26T13:26:32.000,06 MANHATTAN,1013207506,MANHATTAN,991984,213659,ONLINE,Unspecified,MANHATTAN,40.75311774579435,-73.97208545858066,"{'latitude': '40.75311774579435', 'longitude': '-73.97208545858066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935257,2023-09-26T08:26:31.000,2023-09-26T15:09:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11214,241 BAY   40 STREET,BAY   40 STREET,BATH AVENUE,HARWAY AVENUE,BATH AVENUE,HARWAY AVENUE,ADDRESS,BROOKLYN,BAY   40 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T15:09:37.000,11 BROOKLYN,3068950014,BROOKLYN,986624,155197,MOBILE,Unspecified,BROOKLYN,40.59265579315069,-73.99145204620712,"{'latitude': '40.59265579315069', 'longitude': '-73.99145204620712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933786,2023-09-26T08:26:21.000,2023-10-02T16:25:01.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10035,115 EAST  122 STREET,EAST  122 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,11 MANHATTAN,1017710010,MANHATTAN,1000947,231771,PHONE,Unspecified,MANHATTAN,40.80281801474481,-73.93969005257601,"{'latitude': '40.80281801474481', 'longitude': '-73.93969005257601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
