unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58873642,2023-09-19T22:13:12.000,2023-09-20T07:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10032,,,,,RIVERSIDE DRIVE,WEST 165 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-20T07:50:00.000,12 MANHATTAN,,MANHATTAN,999557,245700,UNKNOWN,Unspecified,MANHATTAN,40.841051689545516,-73.9446789892306,"{'latitude': '40.841051689545516', 'longitude': '-73.9446789892306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58869887,2023-09-19T22:13:00.000,2023-09-25T13:27:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10025,214 WEST  109 STREET,WEST  109 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,07 MANHATTAN,1018800044,MANHATTAN,993864,231751,ONLINE,Unspecified,MANHATTAN,40.802773666135415,-73.96527403619781,"{'latitude': '40.802773666135415', 'longitude': '-73.96527403619781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869175,2023-09-19T22:12:54.000,2023-09-19T22:45:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,1709 EAST   54 STREET,EAST   54 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   54 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:45:13.000,18 BROOKLYN,3084940023,BROOKLYN,1005727,163673,PHONE,Unspecified,BROOKLYN,40.61589497394404,-73.92264181123808,"{'latitude': '40.61589497394404', 'longitude': '-73.92264181123808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857992,2023-09-19T22:12:50.000,2023-09-19T22:55:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11372,35-51 95 STREET,95 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,95 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:55:28.000,03 QUEENS,4014690050,QUEENS,1019565,213555,PHONE,Unspecified,QUEENS,40.75276515250264,-73.872537219612,"{'latitude': '40.75276515250264', 'longitude': '-73.872537219612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855859,2023-09-19T22:12:46.000,2023-09-20T00:02:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,2023 CHURCH AVENUE,CHURCH AVENUE,OCEAN AVENUE,EAST   21 STREET,OCEAN AVENUE,EAST   21 STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:02:40.000,14 BROOKLYN,3050810039,BROOKLYN,995157,176138,MOBILE,Unspecified,BROOKLYN,40.650128069426,-73.96069383015544,"{'latitude': '40.650128069426', 'longitude': '-73.96069383015544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859301,2023-09-19T22:12:45.000,2023-09-19T22:58:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,275 FLATBUSH AVENUE EXTENSION,FLATBUSH AVENUE EXTENSION,GOLD STREET,PRINCE STREET,GOLD STREET,PRINCE STREET,ADDRESS,BROOKLYN,FLATBUSH AVENUE EXTENSION,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T22:58:13.000,02 BROOKLYN,3020620001,BROOKLYN,989073,191470,PHONE,Unspecified,BROOKLYN,40.69221637864062,-73.9826081123795,"{'latitude': '40.69221637864062', 'longitude': '-73.9826081123795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867651,2023-09-19T22:12:33.000,2023-09-19T23:03:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11102,3-04 27 AVENUE,27 AVENUE,3 STREET,4 STREET,3 STREET,4 STREET,ADDRESS,ASTORIA,27 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T23:03:30.000,01 QUEENS,4004900101,QUEENS,1002470,221625,MOBILE,Unspecified,QUEENS,40.77496696541085,-73.93421646508578,"{'latitude': '40.77496696541085', 'longitude': '-73.93421646508578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58863530,2023-09-19T22:12:24.000,2023-09-20T00:02:20.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,521 OCEAN AVENUE,OCEAN AVENUE,CHURCH AVENUE,TENNIS COURT,CHURCH AVENUE,TENNIS COURT,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:02:25.000,14 BROOKLYN,3051010001,BROOKLYN,995084,176043,ONLINE,Unspecified,BROOKLYN,40.6498674046847,-73.96095705692136,"{'latitude': '40.6498674046847', 'longitude': '-73.96095705692136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859836,2023-09-19T22:12:12.000,2023-09-19T22:29:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10023,240 WEST   65 STREET,WEST   65 STREET,AMSTERDAM AVENUE,WEST END AVENUE,AMSTERDAM AVENUE,WEST END AVENUE,ADDRESS,NEW YORK,WEST   65 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:30:03.000,07 MANHATTAN,1011560020,MANHATTAN,987991,221572,MOBILE,Unspecified,MANHATTAN,40.77483948054298,-73.98649310039363,"{'latitude': '40.77483948054298', 'longitude': '-73.98649310039363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856115,2023-09-19T22:12:02.000,2023-09-19T22:28:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11231,10 DWIGHT STREET,DWIGHT STREET,DELAVAN STREET,VERONA STREET,DELAVAN STREET,VERONA STREET,ADDRESS,BROOKLYN,DWIGHT STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T22:28:45.000,06 BROOKLYN,3005230018,BROOKLYN,982518,186448,MOBILE,Unspecified,BROOKLYN,40.67843328139383,-74.00624435487008,"{'latitude': '40.67843328139383', 'longitude': '-74.00624435487008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867017,2023-09-19T22:11:57.000,2023-09-19T23:01:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10036,447 WEST   45 STREET,WEST   45 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   45 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T23:01:35.000,04 MANHATTAN,1010557501,MANHATTAN,986138,216599,PHONE,Unspecified,MANHATTAN,40.761190476364675,-73.99318476325475,"{'latitude': '40.761190476364675', 'longitude': '-73.99318476325475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857968,2023-09-19T22:11:54.000,2023-09-19T22:35:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,250 CABRINI BOULEVARD,CABRINI BOULEVARD,WEST  187 STREET,WEST  187 STREET,WEST  187 STREET,WEST  187 STREET,ADDRESS,NEW YORK,CABRINI BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:35:10.000,12 MANHATTAN,1021790466,MANHATTAN,1001407,250985,MOBILE,Unspecified,MANHATTAN,40.855554050899116,-73.93797938496347,"{'latitude': '40.855554050899116', 'longitude': '-73.93797938496347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869454,2023-09-19T22:11:38.000,2023-09-19T22:17:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,310 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  103 STREET,WEST  104 STREET,WEST  103 STREET,WEST  104 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:17:23.000,07 MANHATTAN,1018900040,MANHATTAN,992173,230894,ONLINE,Unspecified,MANHATTAN,40.800423114004374,-73.97138297342171,"{'latitude': '40.800423114004374', 'longitude': '-73.97138297342171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872222,2023-09-19T22:11:33.000,2023-09-19T22:11:33.000,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,11355,149-60 45 AVENUE,45 AVENUE,,,,,ADDRESS,FLUSHING,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-19T00:00:00.000,07 QUEENS,4054320030,QUEENS,1036162,214821,UNKNOWN,Unspecified,QUEENS,40.75615813018048,-73.81262388191958,"{'latitude': '40.75615813018048', 'longitude': '-73.81262388191958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869532,2023-09-19T22:11:31.000,2023-09-19T22:20:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1881 GRAND CONCOURSE,GRAND CONCOURSE,MOUNT HOPE PLACE,EAST  177 STREET,MOUNT HOPE PLACE,EAST  177 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T22:20:24.000,05 BRONX,2028050056,BRONX,1010107,248547,ONLINE,Unspecified,BRONX,40.84884127531168,-73.90653929154836,"{'latitude': '40.84884127531168', 'longitude': '-73.90653929154836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869458,2023-09-19T22:11:28.000,2023-09-19T22:25:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,400 CENTRAL PARK WEST,CENTRAL PARK WEST,WEST   97 STREET,CENTRAL PARK POOL PATH,WEST   97 STREET,CENTRAL PARK POOL PATH,ADDRESS,NEW YORK,CENTRAL PARK WEST,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:25:28.000,07 MANHATTAN,1018337504,MANHATTAN,994485,228535,ONLINE,Unspecified,MANHATTAN,40.79394592525419,-73.96303587361632,"{'latitude': '40.79394592525419', 'longitude': '-73.96303587361632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58862615,2023-09-19T22:11:15.000,2023-09-27T10:55:51.000,DOT,Department of Transportation,Outdoor Dining,Unauthorized Restaurant,Street,10003,116 EAST    4 STREET,EAST    4 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST    4 STREET,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-09-27T10:55:57.000,03 MANHATTAN,1004450022,MANHATTAN,987579,203624,PHONE,Unspecified,MANHATTAN,40.725576917400815,-73.98798951341293,"{'latitude': '40.725576917400815', 'longitude': '-73.98798951341293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857382,2023-09-19T22:11:03.000,2023-09-19T22:48:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11233,2402 ATLANTIC AVENUE,ATLANTIC AVENUE,JARDINE PLACE,HAVENS PLACE,JARDINE PLACE,HAVENS PLACE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:48:33.000,16 BROOKLYN,3014370008,BROOKLYN,1010572,185581,PHONE,Unspecified,BROOKLYN,40.67601459821883,-73.90510509238426,"{'latitude': '40.67601459821883', 'longitude': '-73.90510509238426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58861018,2023-09-19T22:11:00.000,2023-09-27T21:58:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10016,109 MADISON AVENUE,MADISON AVENUE,E 29 ST,E 30 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T21:58:00.000,05 MANHATTAN,1008590064,MANHATTAN,988413,210691,ONLINE,Unspecified,MANHATTAN,40.74497373604021,-73.98497620518965,"{'latitude': '40.74497373604021', 'longitude': '-73.98497620518965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58868968,2023-09-19T22:10:55.000,2023-09-19T22:56:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,147 PRINCE STREET,PRINCE STREET,FAIR STREET,FLATBUSH AVENUE EXTENSION,FAIR STREET,FLATBUSH AVENUE EXTENSION,ADDRESS,BROOKLYN,PRINCE STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T22:56:15.000,02 BROOKLYN,3020620006,BROOKLYN,989094,191627,PHONE,Unspecified,BROOKLYN,40.69264729589128,-73.98253227283492,"{'latitude': '40.69264729589128', 'longitude': '-73.98253227283492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58859331,2023-09-19T22:10:54.000,2023-09-19T22:26:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11211,227 AINSLIE STREET,AINSLIE STREET,MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,AINSLIE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T22:26:28.000,01 BROOKLYN,3027700038,BROOKLYN,999518,199054,MOBILE,Unspecified,BROOKLYN,40.713020819614044,-73.9449259305794,"{'latitude': '40.713020819614044', 'longitude': '-73.9449259305794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58869542,2023-09-19T22:10:52.000,2023-09-19T22:33:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,25 CHITTENDEN AVENUE,CHITTENDEN AVENUE,WEST  186 STREET,WEST  187 STREET,WEST  186 STREET,WEST  187 STREET,ADDRESS,NEW YORK,CHITTENDEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:33:33.000,12 MANHATTAN,1021790261,MANHATTAN,1001140,250945,ONLINE,Unspecified,MANHATTAN,40.85544477769117,-73.93894466024155,"{'latitude': '40.85544477769117', 'longitude': '-73.93894466024155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58856010,2023-09-19T22:10:49.000,2023-09-19T22:20:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,106 LA SALLE STREET,LA SALLE STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,LA SALLE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T22:20:33.000,09 MANHATTAN,1019780001,MANHATTAN,995513,235702,ONLINE,Unspecified,MANHATTAN,40.813616118773595,-73.95931118650188,"{'latitude': '40.813616118773595', 'longitude': '-73.95931118650188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857928,2023-09-19T22:10:46.000,2023-09-19T22:44:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11210,3402 AVENUE I,AVENUE I,EAST   34 STREET,EAST   35 STREET,EAST   34 STREET,EAST   35 STREET,ADDRESS,BROOKLYN,AVENUE I,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:44:48.000,18 BROOKLYN,3075980058,BROOKLYN,1000001,168647,ONLINE,Unspecified,BROOKLYN,40.62955959109835,-73.94325472659673,"{'latitude': '40.62955959109835', 'longitude': '-73.94325472659673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58865720,2023-09-19T22:10:41.000,2023-09-19T22:39:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,67 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,MARCUS GARVEY BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T22:40:00.000,03 BROOKLYN,3015800001,BROOKLYN,1000663,193190,PHONE,Unspecified,BROOKLYN,40.696923473918226,-73.94081003008043,"{'latitude': '40.696923473918226', 'longitude': '-73.94081003008043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58857927,2023-09-19T22:10:40.000,2023-09-19T22:39:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,2112 GREENE AVENUE,GREENE AVENUE,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,ADDRESS,RIDGEWOOD,GREENE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T22:39:23.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58867074,2023-09-19T22:10:38.000,2023-09-20T00:25:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11373,45 AVENUE,45 AVENUE,45 AVENUE,80 STREET,45 AVENUE,80 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T00:25:57.000,04 QUEENS,,QUEENS,1016173,209408,ONLINE,Unspecified,QUEENS,40.74139558563504,-73.88479966840693,"{'latitude': '40.74139558563504', 'longitude': '-73.88479966840693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
