unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,resolution_description,resolution_action_updated_date,bbl,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58957722,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11223,1873 WEST   10 STREET,WEST   10 STREET,HIGHLAWN AVE,AVENUE S,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,BROOKLYN,989164,158425,PHONE,Unspecified,BROOKLYN,40.60151495713675,-73.98230403594708,"{'latitude': '40.60151495713675', 'longitude': '-73.98230403594708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T12:20:00.000,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T12:20:00.000,3066710058,,,,,,,
58963465,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10040,90 ELLWOOD STREET,ELLWOOD STREET,W 196 ST,BROADWAY,,,ADDRESS,NEW YORK,,Closed,12 MANHATTAN,MANHATTAN,1003821,253153,ONLINE,Unspecified,MANHATTAN,40.8614995374538,-73.92924672138538,"{'latitude': '40.8614995374538', 'longitude': '-73.92924672138538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-17T13:00:00.000,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-17T13:00:00.000,1021720041,,,,,N/A,,
58960422,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11223,424 AVENUE W,AVENUE W,E 3 ST,E 4 ST,,,ADDRESS,BROOKLYN,,Closed,15 BROOKLYN,BROOKLYN,993333,155333,PHONE,Unspecified,BROOKLYN,40.59302474971594,-73.9672950737263,"{'latitude': '40.59302474971594', 'longitude': '-73.9672950737263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T08:35:00.000,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-29T08:35:00.000,3071790007,,,,,,,
58958938,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11432,,,,,PARSONS BOULEVARD,HOOVER AVENUE,INTERSECTION,QUEENS,,Closed,08 QUEENS,QUEENS,1037637,199583,ONLINE,Unspecified,QUEENS,40.7143248968678,-73.80742081182753,"{'latitude': '40.7143248968678', 'longitude': '-73.80742081182753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T18:30:00.000,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T18:30:00.000,,,,,,N/A,,
58963558,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,10013,28 LAIGHT STREET,LAIGHT STREET,VARICK ST,HOLLAND TUNNEL EXIT PED OVPS,,,ADDRESS,NEW YORK,,Closed,01 MANHATTAN,MANHATTAN,982287,202269,PHONE,Unspecified,MANHATTAN,40.72185817927521,-74.00708178719748,"{'latitude': '40.72185817927521', 'longitude': '-74.00708178719748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:10:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-29T10:10:00.000,1002207502,,,,,,,
58967429,2023-09-29T08:20:00.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10026,137 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,MANHATTAN,997190,230811,ONLINE,Unspecified,MANHATTAN,40.80018937881085,-73.95326227001688,"{'latitude': '40.80018937881085', 'longitude': '-73.95326227001688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T08:49:41.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,1018220007,,,,,,,
58956602,2023-09-29T08:20:00.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10026,137 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,MANHATTAN,997190,230811,ONLINE,Unspecified,MANHATTAN,40.80018937881085,-73.95326227001688,"{'latitude': '40.80018937881085', 'longitude': '-73.95326227001688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T08:49:41.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,1018220007,,,,,,,
58956727,2023-09-29T08:20:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10026,137 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,MANHATTAN,997190,230811,ONLINE,Unspecified,MANHATTAN,40.80018937881085,-73.95326227001688,"{'latitude': '40.80018937881085', 'longitude': '-73.95326227001688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T08:49:41.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,1018220007,,,,,,,
58961343,2023-09-29T08:20:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10026,137 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,MANHATTAN,997190,230811,ONLINE,Unspecified,MANHATTAN,40.80018937881085,-73.95326227001688,"{'latitude': '40.80018937881085', 'longitude': '-73.95326227001688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T09:21:09.000,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,1018220007,,,,,,,
58956750,2023-09-29T08:20:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10026,137 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,MANHATTAN,997190,230811,ONLINE,Unspecified,MANHATTAN,40.80018937881085,-73.95326227001688,"{'latitude': '40.80018937881085', 'longitude': '-73.95326227001688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T08:49:40.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,1018220007,,,,,,,
58963534,2023-09-29T08:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11230,824 EAST    8 STREET,EAST    8 STREET,FOSTER AVE,AVENUE H,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,BROOKLYN,992857,168624,PHONE,Unspecified,BROOKLYN,40.629506282802325,-73.96899205421226,"{'latitude': '40.629506282802325', 'longitude': '-73.96899205421226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T13:00:00.000,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-10-01T13:00:00.000,3064950037,,,,,,,
58958324,2023-09-29T08:20:00.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10026,137 WEST  112 STREET,WEST  112 STREET,,,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,MANHATTAN,997190,230811,ONLINE,Unspecified,MANHATTAN,40.80018937881085,-73.95326227001688,"{'latitude': '40.80018937881085', 'longitude': '-73.95326227001688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T14:30:59.000,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-10T00:00:00.000,1018220007,,,,,,,
58977590,2023-09-29T08:19:58.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,Commercial Building,10036,23 WEST   47 STREET,WEST   47 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   47 STREET,Closed,05 MANHATTAN,MANHATTAN,989915,215103,ONLINE,Unspecified,MANHATTAN,40.7570827260397,-73.97955194091456,"{'latitude': '40.7570827260397', 'longitude': '-73.97955194091456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:31:58.000,"You were mailed a notice of complaint inactivation which detailed why this complaint was inactivated.  If you need more information, you may call (646) 632-6104",2023-09-29T10:31:58.000,1012630022,,,,,,,
58965670,2023-09-29T08:19:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10301,87 ARNOLD STREET,ARNOLD STREET,FRANKLIN AVENUE,PENDLETON PLACE,FRANKLIN AVENUE,PENDLETON PLACE,ADDRESS,STATEN ISLAND,ARNOLD STREET,Closed,01 STATEN ISLAND,STATEN ISLAND,958918,171903,PHONE,Unspecified,STATEN ISLAND,40.63847439828147,-74.09127442482246,"{'latitude': '40.63847439828147', 'longitude': '-74.09127442482246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:16:02.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T10:16:00.000,5000840067,,,,,,,
58962995,2023-09-29T08:19:53.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11224,1610 MERMAID AVENUE,MERMAID AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,13 BROOKLYN,BROOKLYN,988710,149388,PHONE,Unspecified,BROOKLYN,40.57671043796518,-73.98394491462507,"{'latitude': '40.57671043796518', 'longitude': '-73.98394491462507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T18:42:06.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,3070620009,,,,,,,
59437036,2023-09-29T08:19:53.000,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,Street,11215,409 10 STREET,10 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,10 STREET,In Progress,06 BROOKLYN,BROOKLYN,988213,182670,ONLINE,Unspecified,BROOKLYN,40.668062802232896,-73.98571447408862,"{'latitude': '40.668062802232896', 'longitude': '-73.98571447408862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,2023-09-29T00:00:00.000,3010110068,,,,,,,
59435099,2023-09-29T08:19:49.000,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,Apartment,10472,1354 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,COMMONWEALTH AVENUE,In Progress,09 BRONX,BRONX,1020574,243088,PHONE,Unspecified,BRONX,40.83382107409254,-73.86873570082354,"{'latitude': '40.83382107409254', 'longitude': '-73.86873570082354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58964628,2023-09-29T08:19:49.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,2913 TILDEN AVENUE,TILDEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,998223,174954,ONLINE,Unspecified,BROOKLYN,40.64687393955949,-73.94964716821855,"{'latitude': '40.64687393955949', 'longitude': '-73.94964716821855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T18:13:46.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,3051310019,,,,,,,
58961647,2023-09-29T08:19:48.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11212,500 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,1007336,178117,PHONE,Unspecified,BROOKLYN,40.65553661598654,-73.91679692766859,"{'latitude': '40.65553661598654', 'longitude': '-73.91679692766859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-14T14:28:29.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,3046910036,,,,,,,
58962658,2023-09-29T08:19:48.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11212,500 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,1007336,178117,PHONE,Unspecified,BROOKLYN,40.65553661598654,-73.91679692766859,"{'latitude': '40.65553661598654', 'longitude': '-73.91679692766859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-14T14:28:29.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,3046910036,,,,,,,
58962684,2023-09-29T08:19:48.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11212,500 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,1007336,178117,PHONE,Unspecified,BROOKLYN,40.65553661598654,-73.91679692766859,"{'latitude': '40.65553661598654', 'longitude': '-73.91679692766859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-14T14:28:29.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,3046910036,,,,,,,
58959977,2023-09-29T08:19:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11225,410 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,09 BROOKLYN,BROOKLYN,996798,183410,ONLINE,Unspecified,BROOKLYN,40.670085931603296,-73.95476653454561,"{'latitude': '40.670085931603296', 'longitude': '-73.95476653454561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T06:57:44.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,3012670010,,,,,,,
58961601,2023-09-29T08:19:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11212,500 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,1007336,178117,PHONE,Unspecified,BROOKLYN,40.65553661598654,-73.91679692766859,"{'latitude': '40.65553661598654', 'longitude': '-73.91679692766859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-14T14:28:29.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,3046910036,,,,,,,
58961416,2023-09-29T08:19:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11212,500 EAST   95 STREET,EAST   95 STREET,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,BROOKLYN,1007336,178117,PHONE,Unspecified,BROOKLYN,40.65553661598654,-73.91679692766859,"{'latitude': '40.65553661598654', 'longitude': '-73.91679692766859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-14T14:28:29.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,3046910036,,,,,,,
58963132,2023-09-29T08:19:47.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10305,507 BUEL AVENUE,BUEL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,02 STATEN ISLAND,STATEN ISLAND,960141,151299,PHONE,Unspecified,STATEN ISLAND,40.58192409396946,-74.08679424461627,"{'latitude': '40.58192409396946', 'longitude': '-74.08679424461627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T10:07:55.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,5037070076,,,,,,,
58962992,2023-09-29T08:19:47.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10014,92 GROVE STREET,GROVE STREET,,,,,ADDRESS,NEW YORK,,Closed,02 MANHATTAN,MANHATTAN,983695,206536,ONLINE,Unspecified,MANHATTAN,40.73357025455224,-74.00200258926432,"{'latitude': '40.73357025455224', 'longitude': '-74.00200258926432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T09:25:30.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,1005920046,,,,,,,
58961317,2023-09-29T08:19:47.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10305,507 BUEL AVENUE,BUEL AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,02 STATEN ISLAND,STATEN ISLAND,960141,151299,PHONE,Unspecified,STATEN ISLAND,40.58192409396946,-74.08679424461627,"{'latitude': '40.58192409396946', 'longitude': '-74.08679424461627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T10:07:55.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,5037070076,,,,,,,
