unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58928291,2023-09-26T19:35:04.000,2023-09-26T20:20:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,2167 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  181 STREET,CLINTON PLACE,WEST  181 STREET,CLINTON PLACE,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:20:45.000,05 BRONX,2031950017,BRONX,1010198,251350,PHONE,Unspecified,BRONX,40.856534405998694,-73.90619952128029,"{'latitude': '40.856534405998694', 'longitude': '-73.90619952128029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928167,2023-09-26T19:35:02.000,2023-09-26T22:28:52.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11004,81-57 263 STREET,263 STREET,81 AVENUE,82 AVENUE,81 AVENUE,82 AVENUE,ADDRESS,GLEN OAKS,263 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T22:29:01.000,13 QUEENS,4087380006,QUEENS,1065359,209955,ONLINE,Unspecified,QUEENS,40.74258263425527,-73.70729678077072,"{'latitude': '40.74258263425527', 'longitude': '-73.70729678077072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925581,2023-09-26T19:35:00.000,2023-09-29T12:03:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10029,1465 PARK AVENUE,PARK AVENUE,E 107 ST,E 108 ST,,,ADDRESS,NEW YORK,,Closed,,2023-09-29T12:03:00.000,11 MANHATTAN,1016357501,MANHATTAN,998863,228492,ONLINE,Unspecified,MANHATTAN,40.793821746748584,-73.94722464211642,"{'latitude': '40.793821746748584', 'longitude': '-73.94722464211642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58933459,2023-09-26T19:34:56.000,2023-09-26T22:41:21.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,86-26 122 STREET,122 STREET,HILLSIDE AVENUE,JAMAICA AVENUE,HILLSIDE AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,122 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T22:41:31.000,09 QUEENS,4092750050,QUEENS,1031766,194914,MOBILE,Unspecified,QUEENS,40.701543099742885,-73.82863175040453,"{'latitude': '40.701543099742885', 'longitude': '-73.82863175040453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929668,2023-09-26T19:34:50.000,2023-09-26T20:10:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,40 WEST MOSHOLU PARKWAY SOUTH,WEST MOSHOLU PARKWAY SOUTH,,BEND,,BEND,ADDRESS,BRONX,WEST MOSHOLU PARKWAY SOUTH,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T20:10:29.000,07 BRONX,2032510490,BRONX,1015833,259742,ONLINE,Unspecified,BRONX,40.87954950997119,-73.88578979887554,"{'latitude': '40.87954950997119', 'longitude': '-73.88578979887554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929005,2023-09-26T19:34:42.000,2023-09-27T04:16:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11421,90-02 86 ROAD,86 ROAD,90 STREET,91 STREET,90 STREET,91 STREET,ADDRESS,WOODHAVEN,86 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T04:16:44.000,09 QUEENS,4088690001,QUEENS,1024479,192328,MOBILE,Unspecified,QUEENS,40.694481270173426,-73.85492798471508,"{'latitude': '40.694481270173426', 'longitude': '-73.85492798471508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932504,2023-09-26T19:34:40.000,2023-09-29T14:16:27.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10467,243 EAST  207 STREET,EAST  207 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,07 BRONX,2033430100,BRONX,1017940,258319,PHONE,Unspecified,BRONX,40.87563602744634,-73.87817764760541,"{'latitude': '40.87563602744634', 'longitude': '-73.87817764760541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927450,2023-09-26T19:34:38.000,2023-10-11T02:03:25.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11212,440 EAST   98 STREET,EAST   98 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,17 BROOKLYN,3046940059,BROOKLYN,1007851,178949,ONLINE,Unspecified,BROOKLYN,40.65781891490768,-73.91493793186612,"{'latitude': '40.65781891490768', 'longitude': '-73.91493793186612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926222,2023-09-26T19:34:37.000,2023-10-11T02:03:25.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11212,440 EAST   98 STREET,EAST   98 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-11T00:00:00.000,17 BROOKLYN,3046940059,BROOKLYN,1007851,178949,ONLINE,Unspecified,BROOKLYN,40.65781891490768,-73.91493793186612,"{'latitude': '40.65781891490768', 'longitude': '-73.91493793186612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931013,2023-09-26T19:34:27.000,2023-09-26T19:48:51.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,1250 5 AVENUE,5 AVENUE,EAST  106 STREET,EAST  107 STREET,EAST  106 STREET,EAST  107 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-26T19:48:53.000,11 MANHATTAN,1016120001,MANHATTAN,997810,228696,ONLINE,Unspecified,MANHATTAN,40.79438335002187,-73.95102717553175,"{'latitude': '40.79438335002187', 'longitude': '-73.95102717553175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931715,2023-09-26T19:34:18.000,2023-09-27T08:00:22.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11354,30-27 FARRINGTON STREET,FARRINGTON STREET,WHITESTONE EXPRESSWAY,31 ROAD,WHITESTONE EXPRESSWAY,31 ROAD,ADDRESS,FLUSHING,FARRINGTON STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-26T23:55:30.000,07 QUEENS,,QUEENS,1030227,219852,PHONE,Unspecified,QUEENS,40.76999975819975,-73.83401177152601,"{'latitude': '40.76999975819975', 'longitude': '-73.83401177152601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934853,2023-09-26T19:34:16.000,2023-09-26T20:38:22.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,116-25 126 STREET,126 STREET,116 AVENUE,ROCKAWAY BOULEVARD,116 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,126 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:38:24.000,10 QUEENS,4116830053,QUEENS,1036321,185751,ONLINE,Unspecified,QUEENS,40.676367197608734,-73.81227483949338,"{'latitude': '40.676367197608734', 'longitude': '-73.81227483949338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931532,2023-09-26T19:34:14.000,2023-09-26T19:34:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11106,31-20 32 STREET,32 STREET,31 AVENUE,BROADWAY,31 AVENUE,BROADWAY,ADDRESS,ASTORIA,32 STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-26T19:34:14.000,01 QUEENS,4006130049,QUEENS,1005515,217369,MOBILE,Unspecified,QUEENS,40.763278555551246,-73.92323592620428,"{'latitude': '40.763278555551246', 'longitude': '-73.92323592620428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925811,2023-09-26T19:34:01.000,2023-09-26T22:27:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,71 PLACE,71 PLACE,71 PLACE,MYRTLE AVENUE,71 PLACE,MYRTLE AVENUE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T22:27:12.000,05 QUEENS,,QUEENS,1017754,195085,PHONE,Unspecified,QUEENS,40.702076599950594,-73.87916562967763,"{'latitude': '40.702076599950594', 'longitude': '-73.87916562967763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932743,2023-09-26T19:34:00.000,2023-09-28T08:40:54.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11364,201-01 50 AVENUE,50 AVENUE,201 STREET,202 STREET,201 STREET,202 STREET,ADDRESS,OAKLAND GARDENS,50 AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-28T08:40:57.000,11 QUEENS,4073600032,QUEENS,1045763,212831,MOBILE,Unspecified,QUEENS,40.7506345206207,-73.77798745952894,"{'latitude': '40.7506345206207', 'longitude': '-73.77798745952894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932282,2023-09-26T19:33:53.000,2023-09-26T20:12:00.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,1810 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BEACH AVENUE,TAYLOR AVENUE,BEACH AVENUE,TAYLOR AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T20:12:05.000,09 BRONX,2035980017,BRONX,1021990,238526,PHONE,Unspecified,BRONX,40.8212937637136,-73.86364436159248,"{'latitude': '40.8212937637136', 'longitude': '-73.86364436159248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933440,2023-09-26T19:33:39.000,2023-09-26T20:05:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,45-07 48 AVENUE,48 AVENUE,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,WOODSIDE,48 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T20:05:38.000,02 QUEENS,4001707501,QUEENS,1006360,208672,MOBILE,Unspecified,QUEENS,40.739405426796935,-73.92021417570602,"{'latitude': '40.739405426796935', 'longitude': '-73.92021417570602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929038,2023-09-26T19:33:32.000,2023-10-16T17:28:37.000,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,Vehicle Lane,11101,11 STREET,11 STREET,47 AVENUE,47 ROAD,47 AVENUE,47 ROAD,BLOCKFACE,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-16T17:28:41.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,
58931034,2023-09-26T19:33:06.000,2023-09-26T19:55:12.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11373,40-26 BENHAM STREET,BENHAM STREET,ROOSEVELT AVENUE,WHITNEY AVENUE,ROOSEVELT AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,BENHAM STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T19:55:17.000,04 QUEENS,4015510024,QUEENS,1018899,211926,ONLINE,Unspecified,QUEENS,40.74829659827454,-73.87494941017859,"{'latitude': '40.74829659827454', 'longitude': '-73.87494941017859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930239,2023-09-26T19:33:03.000,2023-11-17T08:44:17.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11430,JOHN F KENNEDY AIRPORT,JOHN F KENNEDY AIRPORT,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-17T08:44:21.000,83 QUEENS,4142600001,QUEENS,1043001,175548,ONLINE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,,,,
58932147,2023-09-26T19:32:34.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10456,186 EAST  164 STREET,EAST  164 STREET,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T00:00:00.000,04 BRONX,2024610070,BRONX,1006359,241410,UNKNOWN,Unspecified,BRONX,40.829262473563205,-73.92011004084816,"{'latitude': '40.829262473563205', 'longitude': '-73.92011004084816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930281,2023-09-26T19:32:16.000,2023-10-02T14:41:51.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11413,139 AVENUE,139 AVENUE,139 AVENUE,SPRINGFIELD BOULEVARD,139 AVENUE,SPRINGFIELD BOULEVARD,INTERSECTION,,,Closed,NYC Parks inspected the condition and determined that no work was needed.,2023-10-02T14:41:55.000,12 QUEENS,,QUEENS,1051883,184698,PHONE,Unspecified,QUEENS,40.67337174371949,-73.75618190122445,"{'latitude': '40.67337174371949', 'longitude': '-73.75618190122445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926822,2023-09-26T19:32:00.000,2023-09-27T06:55:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11212,,,,,BLAKE AVENUE,MOTHER GASTON BOULEVARD,INTERSECTION,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-27T06:55:00.000,16 BROOKLYN,,BROOKLYN,1010336,181998,PHONE,Unspecified,BROOKLYN,40.66618076951064,-73.90596977435693,"{'latitude': '40.66618076951064', 'longitude': '-73.90596977435693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929325,2023-09-26T19:32:00.000,2023-09-27T17:47:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11201,2 GRACE COURT,GRACE COURT,DEAD END,HICKS ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T17:47:00.000,02 BROOKLYN,3002520008,BROOKLYN,984714,192286,PHONE,Unspecified,BROOKLYN,40.69445741186369,-73.99832674537677,"{'latitude': '40.69445741186369', 'longitude': '-73.99832674537677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58925603,2023-09-26T19:32:00.000,2023-09-28T18:21:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11206,792 FLUSHING AVENUE,FLUSHING AVENUE,HUMBOLDT ST,BEAVER ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T18:21:00.000,04 BROOKLYN,3031310017,BROOKLYN,1000794,194707,ONLINE,Unspecified,BROOKLYN,40.70108704007311,-73.94033388043232,"{'latitude': '40.70108704007311', 'longitude': '-73.94033388043232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58926792,2023-09-26T19:32:00.000,2023-09-29T12:02:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10029,1465 PARK AVENUE,PARK AVENUE,E 107 ST,E 108 ST,,,ADDRESS,NEW YORK,,Closed,,2023-09-29T12:02:00.000,11 MANHATTAN,1016357501,MANHATTAN,998863,228492,ONLINE,Unspecified,MANHATTAN,40.793821746748584,-73.94722464211642,"{'latitude': '40.793821746748584', 'longitude': '-73.94722464211642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58934843,2023-09-26T19:31:59.000,2023-09-26T20:28:16.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10302,2268 RICHMOND TERRACE,RICHMOND TERRACE,TREADWELL AVENUE,PORT LANE,TREADWELL AVENUE,PORT LANE,ADDRESS,STATEN ISLAND,RICHMOND TERRACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:28:19.000,01 STATEN ISLAND,5010860066,STATEN ISLAND,945934,172422,ONLINE,Unspecified,STATEN ISLAND,40.63985228956975,-74.13806031472556,"{'latitude': '40.63985228956975', 'longitude': '-74.13806031472556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
