unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,due_date,road_ramp
58845997,2023-09-18T16:50:24.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11415,118-60 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,KEW GARDENS,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T00:00:00.000,09 QUEENS,4033220024,QUEENS,1030480,196745,UNKNOWN,Unspecified,QUEENS,40.70657556706192,-73.8332571766487,"{'latitude': '40.70657556706192', 'longitude': '-73.8332571766487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853603,2023-09-18T16:50:24.000,2023-09-18T19:32:05.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11420,130-01 121 STREET,121 STREET,SUTTER AVENUE,HAWTREE CREEK ROAD,SUTTER AVENUE,HAWTREE CREEK ROAD,ADDRESS,SOUTH OZONE PARK,121 STREET,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-18T19:32:09.000,10 QUEENS,4117280032,QUEENS,1034757,184773,PHONE,Unspecified,QUEENS,40.67369187516674,-73.81792064833405,"{'latitude': '40.67369187516674', 'longitude': '-73.81792064833405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58849123,2023-09-18T16:50:21.000,2023-09-18T17:33:24.000,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,10032,853 RIVERSIDE DRIVE,RIVERSIDE DRIVE,EDWARD M MORGAN PLACE,WEST  160 STREET,EDWARD M MORGAN PLACE,WEST  160 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T17:33:28.000,12 MANHATTAN,1021350020,MANHATTAN,998977,244083,PHONE,Unspecified,MANHATTAN,40.83661448157966,-73.9467787166514,"{'latitude': '40.83661448157966', 'longitude': '-73.9467787166514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848076,2023-09-18T16:50:16.000,2023-09-18T17:07:47.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,11354,36-26 BOWNE STREET,BOWNE STREET,NORTHERN BOULEVARD,37 AVENUE,NORTHERN BOULEVARD,37 AVENUE,ADDRESS,FLUSHING,BOWNE STREET,Closed,NYC Parks determined that another entity needs to handle the condition. They have notified the appropriate resource.,2023-09-18T17:07:52.000,07 QUEENS,4050100055,QUEENS,1032522,217629,ONLINE,Unspecified,QUEENS,40.76388597704955,-73.82574224619394,"{'latitude': '40.76388597704955', 'longitude': '-73.82574224619394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58851895,2023-09-18T16:50:00.000,,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,10033,FORT WASHINGTON PARK,FORT WASHINGTON PARK,155 ST W,179 ST W,,,PLACENAME,NEW YORK,,Open,,,12 MANHATTAN,1021400002,MANHATTAN,999217,246592,UNKNOWN,Unspecified,MANHATTAN,40.84350055123097,-73.94590579172744,"{'latitude': '40.84350055123097', 'longitude': '-73.94590579172744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853041,2023-09-18T16:49:52.000,2023-09-18T17:16:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11434,161-02 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,156 STREET,ROCKAWAY BOULEVARD,156 STREET,ROCKAWAY BOULEVARD,ADDRESS,JAMAICA,SOUTH CONDUIT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T17:17:02.000,13 QUEENS,4132760008,QUEENS,1045249,182259,ONLINE,Unspecified,QUEENS,40.66672545170475,-73.78011954711792,"{'latitude': '40.66672545170475', 'longitude': '-73.78011954711792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853916,2023-09-18T16:49:45.000,2023-09-21T12:01:01.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11106,35-36 32 STREET,32 STREET,35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,ADDRESS,ASTORIA,32 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T11:53:09.000,01 QUEENS,4006040039,QUEENS,1004136,215128,MOBILE,Unspecified,QUEENS,40.75713079653415,-73.92822057577425,"{'latitude': '40.75713079653415', 'longitude': '-73.92822057577425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58855006,2023-09-18T16:49:43.000,2023-09-19T06:52:54.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11420,115-05 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,115 STREET,116 STREET,115 STREET,116 STREET,ADDRESS,SOUTH OZONE PARK,NORTH CONDUIT AVENUE,Closed,The Department of Transportation investigated this request and determined this street requires a reconstruction project. This location is part of an existing project or may be included in a future project. These projects are long term and vary in length.,2023-09-19T06:52:57.000,10 QUEENS,4118300063,QUEENS,1032530,182017,PHONE,Unspecified,QUEENS,40.66613971149128,-73.82596877197626,"{'latitude': '40.66613971149128', 'longitude': '-73.82596877197626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853698,2023-09-18T16:49:43.000,2023-09-19T10:41:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Building,10039,294 WEST  147 STREET,WEST  147 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  147 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-18T16:49:43.000,10 MANHATTAN,1020320060,MANHATTAN,1000665,239489,MOBILE,Unspecified,MANHATTAN,40.82400229508071,-73.94068976741178,"{'latitude': '40.82400229508071', 'longitude': '-73.94068976741178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58851146,2023-09-18T16:49:35.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10128,219 EAST   89 STREET,EAST   89 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   89 STREET,In Progress,,,08 MANHATTAN,1015350013,MANHATTAN,997558,223637,UNKNOWN,Unspecified,MANHATTAN,40.780498134285224,-73.95194731254614,"{'latitude': '40.780498134285224', 'longitude': '-73.95194731254614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847326,2023-09-18T16:49:35.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10128,301A EAST   89 STREET,EAST   89 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   89 STREET,In Progress,,,08 MANHATTAN,,MANHATTAN,998104,223335,UNKNOWN,Unspecified,MANHATTAN,40.779668385356636,-73.9499764322833,"{'latitude': '40.779668385356636', 'longitude': '-73.9499764322833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854869,2023-09-18T16:49:35.000,2023-11-14T07:48:38.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10128,1342 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST   89 STREET,EAST   90 STREET,EAST   89 STREET,EAST   90 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,Closed,NYC Parks determined that the requested location cannot receive a new tree because of conflicts with surrounding infrastructure.,2023-11-14T07:48:42.000,08 MANHATTAN,1015180017,MANHATTAN,996965,224028,UNKNOWN,Unspecified,MANHATTAN,40.78157219850989,-73.95408778374222,"{'latitude': '40.78157219850989', 'longitude': '-73.95408778374222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847317,2023-09-18T16:49:34.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10128,165 EAST   89 STREET,EAST   89 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST   89 STREET,In Progress,,,08 MANHATTAN,1015180031,MANHATTAN,997154,223861,UNKNOWN,Unspecified,MANHATTAN,40.78111355392697,-73.9534056501308,"{'latitude': '40.78111355392697', 'longitude': '-73.9534056501308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58850857,2023-09-18T16:49:33.000,2023-09-21T11:08:40.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,931 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-21T00:00:00.000,09 BROOKLYN,3011880058,BROOKLYN,995434,182716,PHONE,Unspecified,BROOKLYN,40.668182884893184,-73.95968467969597,"{'latitude': '40.668182884893184', 'longitude': '-73.95968467969597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58848418,2023-09-18T16:49:32.000,2023-11-01T19:19:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10011,103 WEST   14 STREET,WEST   14 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-01T00:00:00.000,04 MANHATTAN,1007900028,MANHATTAN,984998,207991,PHONE,Unspecified,MANHATTAN,40.737563856351294,-73.99730085305971,"{'latitude': '40.737563856351294', 'longitude': '-73.99730085305971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853438,2023-09-18T16:49:29.000,2023-09-19T20:45:26.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854664,2023-09-18T16:49:29.000,2023-09-19T20:45:26.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58854716,2023-09-18T16:49:29.000,2023-09-19T20:45:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58849685,2023-09-18T16:49:29.000,2023-09-19T20:45:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845812,2023-09-18T16:49:29.000,2023-09-19T20:45:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58846995,2023-09-18T16:49:29.000,2023-09-19T20:45:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847140,2023-09-18T16:49:29.000,2023-09-19T20:45:27.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58847209,2023-09-18T16:49:29.000,2023-09-19T20:45:26.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845916,2023-09-18T16:49:29.000,2023-09-19T20:45:26.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58852050,2023-09-18T16:49:29.000,2023-09-19T20:45:26.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11367,136-77 68 DRIVE,68 DRIVE,,,,,ADDRESS,FLUSHING,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,08 QUEENS,4064820003,QUEENS,1031534,205496,ONLINE,Unspecified,QUEENS,40.73058934336497,-73.82939413554027,"{'latitude': '40.73058934336497', 'longitude': '-73.82939413554027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58845853,2023-09-18T16:49:28.000,2023-10-04T13:39:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11221,479 VAN BUREN STREET,VAN BUREN STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,03 BROOKLYN,3016120064,BROOKLYN,1003830,191275,PHONE,Unspecified,BROOKLYN,40.69166080390504,-73.9293944937232,"{'latitude': '40.69166080390504', 'longitude': '-73.9293944937232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58852108,2023-09-18T16:49:26.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10467,761 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,12 BRONX,2046620077,BRONX,1022222,259641,ONLINE,Unspecified,BRONX,40.87924712072345,-73.86268655351853,"{'latitude': '40.87924712072345', 'longitude': '-73.86268655351853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
