unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58839202,2023-09-17T09:16:19.000,2023-09-17T09:33:42.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,598 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T09:33:45.000,05 BROOKLYN,3045860945,BROOKLYN,1020207,178299,ONLINE,Unspecified,BROOKLYN,40.65599325559804,-73.87040829977123,"{'latitude': '40.65599325559804', 'longitude': '-73.87040829977123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842081,2023-09-17T09:16:18.000,2023-10-11T12:50:33.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10014,1 BARROW STREET,BARROW STREET,WASHINGTON PLACE,WEST    4 STREET,WASHINGTON PLACE,WEST    4 STREET,ADDRESS,NEW YORK,BARROW STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-19T12:15:32.000,02 MANHATTAN,,MANHATTAN,983707,206287,MOBILE,Unspecified,MANHATTAN,40.73288681150958,-74.00195926994134,"{'latitude': '40.73288681150958', 'longitude': '-74.00195926994134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838855,2023-09-17T09:16:15.000,2023-10-25T14:00:55.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10460,1737 GARFIELD STREET,GARFIELD STREET,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,GARFIELD STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-18T14:30:36.000,11 BRONX,2040210016,BRONX,1020591,246466,ONLINE,Unspecified,BRONX,40.84309262268303,-73.86865596447313,"{'latitude': '40.84309262268303', 'longitude': '-73.86865596447313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839953,2023-09-17T09:16:06.000,2023-09-20T08:15:12.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10314,16 POLAND PLACE,POLAND PLACE,TODT HILL ROAD,LA GUARDIA AVENUE,TODT HILL ROAD,LA GUARDIA AVENUE,ADDRESS,STATEN ISLAND,POLAND PLACE,Closed,The Department of Sanitation collected the requested items.,2023-09-19T11:07:37.000,02 STATEN ISLAND,5007050224,STATEN ISLAND,951707,160610,PHONE,Unspecified,STATEN ISLAND,40.60745394295442,-74.11720210739414,"{'latitude': '40.60745394295442', 'longitude': '-74.11720210739414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839709,2023-09-17T09:16:00.000,2023-09-22T08:45:00.000,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,10035,212 EAST  122 STREET,EAST  122 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,Closed,The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.,2023-09-22T08:45:00.000,11 MANHATTAN,1017860042,MANHATTAN,1001774,231305,ONLINE,Unspecified,MANHATTAN,40.801537371263585,-73.93670412684615,"{'latitude': '40.801537371263585', 'longitude': '-73.93670412684615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838614,2023-09-17T09:15:52.000,2023-09-17T09:50:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11201,200 SCHERMERHORN STREET,SCHERMERHORN STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,SCHERMERHORN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:50:44.000,02 BROOKLYN,3001710001,BROOKLYN,988223,190233,ONLINE,Unspecified,BROOKLYN,40.688821521050095,-73.98567396820371,"{'latitude': '40.688821521050095', 'longitude': '-73.98567396820371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838835,2023-09-17T09:15:23.000,2023-10-14T13:15:29.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10002,179 ORCHARD STREET,ORCHARD STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-20T13:23:04.000,03 MANHATTAN,1004170065,MANHATTAN,987480,202253,PHONE,Unspecified,MANHATTAN,40.72181389126188,-73.98834734717789,"{'latitude': '40.72181389126188', 'longitude': '-73.98834734717789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841026,2023-09-17T09:15:20.000,2023-09-18T12:22:53.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,10314,GOODWIN AVENUE,GOODWIN AVENUE,GOODWIN AVENUE,WESTCOTT BOULEVARD,GOODWIN AVENUE,WESTCOTT BOULEVARD,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-18T02:59:26.000,01 STATEN ISLAND,,STATEN ISLAND,948825,163863,PHONE,Unspecified,STATEN ISLAND,40.616371696100025,-74.1275985482609,"{'latitude': '40.616371696100025', 'longitude': '-74.1275985482609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837691,2023-09-17T09:15:12.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Broken Glass,Park,11385,751 WOODWARD AVENUE,WOODWARD AVENUE,WOODBINE STREET,MYRTLE AVENUE LINE,WOODBINE STREET,MYRTLE AVENUE LINE,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,In Progress,,,05 QUEENS,4034800004,QUEENS,1010650,195912,MOBILE,Rosemary's Playground,QUEENS,40.70437056511764,-73.90478340599073,"{'latitude': '40.70437056511764', 'longitude': '-73.90478340599073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837173,2023-09-17T09:15:09.000,2023-09-17T09:30:56.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,11208,EUCLID AVENUE,EUCLID AVENUE,EUCLID AVENUE,FULTON STREET,EUCLID AVENUE,FULTON STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T09:31:00.000,05 BROOKLYN,,BROOKLYN,1019167,188175,ONLINE,Unspecified,BROOKLYN,40.68310480368852,-73.87410537644342,"{'latitude': '40.68310480368852', 'longitude': '-73.87410537644342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841806,2023-09-17T09:15:09.000,2023-09-17T09:33:17.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T09:33:20.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844462,2023-09-17T09:14:44.000,2023-09-17T09:32:45.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11220,762 46 STREET,46 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,46 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T09:32:49.000,07 BROOKLYN,3007590032,BROOKLYN,983616,173864,MOBILE,Unspecified,BROOKLYN,40.64389312500207,-74.00228456791298,"{'latitude': '40.64389312500207', 'longitude': '-74.00228456791298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840874,2023-09-17T09:14:34.000,2023-09-17T11:54:43.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11369,96-01 24 AVENUE,24 AVENUE,96 STREET,97 STREET,96 STREET,97 STREET,ADDRESS,EAST ELMHURST,24 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T11:54:47.000,03 QUEENS,4010900044,QUEENS,1019215,218478,MOBILE,Unspecified,QUEENS,40.766278903556106,-73.87377487225358,"{'latitude': '40.766278903556106', 'longitude': '-73.87377487225358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58838625,2023-09-17T09:14:23.000,2023-09-17T09:33:01.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T09:33:05.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842223,2023-09-17T09:14:20.000,2023-09-17T09:39:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217,519 BERGEN STREET,BERGEN STREET,6 AVENUE,CARLTON AVENUE,6 AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T09:39:19.000,08 BROOKLYN,3011360015,BROOKLYN,991750,187172,MOBILE,Unspecified,BROOKLYN,40.680417489453085,-73.97295955214726,"{'latitude': '40.680417489453085', 'longitude': '-73.97295955214726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837774,2023-09-17T09:14:10.000,2023-09-17T09:41:51.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,11216,670 LAFAYETTE AVENUE,LAFAYETTE AVENUE,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-17T09:41:56.000,03 BROOKLYN,3017900001,BROOKLYN,999012,190810,ONLINE,Unspecified,BROOKLYN,40.69039383402251,-73.94676922216004,"{'latitude': '40.69039383402251', 'longitude': '-73.94676922216004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841928,2023-09-17T09:14:06.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Odor,Other (Explain Below),10462,1412 CASTLE HILL AVENUE,CASTLE HILL AVENUE,LYON AVENUE,STARLING AVENUE,LYON AVENUE,STARLING AVENUE,ADDRESS,BRONX,CASTLE HILL AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-19T12:18:09.000,10 BRONX,2039660008,BRONX,1025179,243815,ONLINE,Unspecified,BRONX,40.835796335673514,-73.85209017314304,"{'latitude': '40.835796335673514', 'longitude': '-73.85209017314304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842353,2023-09-17T09:14:05.000,2023-09-17T09:51:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,43-28 JUDGE STREET,JUDGE STREET,ELMHURST AVENUE,WHITNEY AVENUE,ELMHURST AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,JUDGE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T09:51:14.000,04 QUEENS,4015590019,QUEENS,1017861,210179,PHONE,Unspecified,QUEENS,40.743505532144674,-73.87870434824916,"{'latitude': '40.743505532144674', 'longitude': '-73.87870434824916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837928,2023-09-17T09:14:00.000,2023-09-17T19:23:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11385,,,,,METROPOLITAN AVENUE,STARR STREET,INTERSECTION,QUEENS,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-17T19:23:00.000,05 QUEENS,,QUEENS,1007906,199212,PHONE,Unspecified,QUEENS,40.7134360405213,-73.9146685602304,"{'latitude': '40.7134360405213', 'longitude': '-73.9146685602304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837049,2023-09-17T09:13:52.000,2023-09-17T09:27:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11223,204 AVENUE S,AVENUE S,WEST    6 STREET,WEST    5 STREET,WEST    6 STREET,WEST    5 STREET,ADDRESS,BROOKLYN,AVENUE S,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T09:27:09.000,11 BROOKLYN,3070830004,BROOKLYN,990383,158309,PHONE,Unspecified,BROOKLYN,40.60119580093261,-73.97791436117951,"{'latitude': '40.60119580093261', 'longitude': '-73.97791436117951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841224,2023-09-17T09:13:21.000,2023-09-17T09:28:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10035,2067 5 AVENUE,5 AVENUE,EAST  127 STREET,EAST  128 STREET,EAST  127 STREET,EAST  128 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:28:54.000,11 MANHATTAN,1017520001,MANHATTAN,1000561,233666,PHONE,Unspecified,MANHATTAN,40.80801998763331,-73.94107968902519,"{'latitude': '40.80801998763331', 'longitude': '-73.94107968902519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841227,2023-09-17T09:13:18.000,2023-09-17T09:34:30.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T09:34:34.000,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839690,2023-09-17T09:13:05.000,2023-09-17T09:37:11.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11357,16-15 CLINTONVILLE STREET,CLINTONVILLE STREET,LOCKE AVENUE,17 AVENUE,LOCKE AVENUE,17 AVENUE,ADDRESS,WHITESTONE,CLINTONVILLE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T09:37:16.000,07 QUEENS,,QUEENS,1037150,225129,ONLINE,Unspecified,QUEENS,40.78444498163076,-73.80897657526162,"{'latitude': '40.78444498163076', 'longitude': '-73.80897657526162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842224,2023-09-17T09:12:53.000,2023-09-17T09:24:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10033,105 BENNETT AVENUE,BENNETT AVENUE,WEST  186 STREET,WEST  187 STREET,WEST  186 STREET,WEST  187 STREET,ADDRESS,NEW YORK,BENNETT AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T09:24:20.000,12 MANHATTAN,1021807505,MANHATTAN,1002211,250264,MOBILE,Unspecified,MANHATTAN,40.85357352232006,-73.93507494866742,"{'latitude': '40.85357352232006', 'longitude': '-73.93507494866742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840008,2023-09-17T09:12:52.000,2023-09-25T14:48:30.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10033,WEST  184 STREET,WEST  184 STREET,BROADWAY,WEST  184 STREET,BROADWAY,WEST  184 STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-21T11:00:02.000,12 MANHATTAN,,MANHATTAN,1002294,249712,MOBILE,Unspecified,MANHATTAN,40.85205827756883,-73.93477640780834,"{'latitude': '40.85205827756883', 'longitude': '-73.93477640780834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58839835,2023-09-17T09:12:49.000,2023-09-20T15:05:53.000,DOT,Department of Transportation,Street Sign - Dangling,St Name - Over Intersection,Street,11356,13-27 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,ADDRESS,COLLEGE POINT,COLLEGE POINT BOULEVARD,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-20T15:05:57.000,07 QUEENS,4039970011,QUEENS,1026973,225720,PHONE,Unspecified,QUEENS,40.78612217095973,-73.84572217190586,"{'latitude': '40.78612217095973', 'longitude': '-73.84572217190586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842305,2023-09-17T09:12:37.000,2023-09-17T09:18:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11226,1624 ALBEMARLE ROAD,ALBEMARLE ROAD,DEAD END,EAST   17 STREET,DEAD END,EAST   17 STREET,ADDRESS,BROOKLYN,ALBEMARLE ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T09:19:00.000,14 BROOKLYN,3051200008,BROOKLYN,994345,174957,MOBILE,Unspecified,BROOKLYN,40.64688744341539,-73.96362184739638,"{'latitude': '40.64688744341539', 'longitude': '-73.96362184739638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842398,2023-09-17T09:12:14.000,2023-09-17T10:34:13.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11418,87-49 133 STREET,133 STREET,JAMAICA AVENUE,DEAD END,JAMAICA AVENUE,DEAD END,ADDRESS,RICHMOND HILL,133 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T10:34:17.000,09 QUEENS,4093410047,QUEENS,1034338,194994,PHONE,Unspecified,QUEENS,40.70174849604795,-73.8193551658369,"{'latitude': '40.70174849604795', 'longitude': '-73.8193551658369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841985,2023-09-17T09:11:52.000,2023-09-17T09:29:55.000,NYPD,New York City Police Department,Encampment,N/A,Park/Playground,10282,22 RIVER TERRACE,RIVER TERRACE,PARK PLACE WEST,WARREN STREET,PARK PLACE WEST,WARREN STREET,ADDRESS,NEW YORK,RIVER TERRACE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-17T09:29:59.000,01 MANHATTAN,1000167521,MANHATTAN,979805,200636,MOBILE,N/A,MANHATTAN,40.717375088539015,-74.01603485832543,"{'latitude': '40.717375088539015', 'longitude': '-74.01603485832543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
