unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,vehicle_type,taxi_company_borough,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58820831,2023-09-15T18:16:48.000,2023-09-15T20:49:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,EAST GUN HILL ROAD,EAST GUN HILL ROAD,EAST GUN HILL ROAD,EDSON AVENUE,EAST GUN HILL ROAD,EDSON AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T20:49:39.000,12 BRONX,,BRONX,1030831,253607,ONLINE,Unspecified,BRONX,40.86264442946923,-73.83159690965239,"{'latitude': '40.86264442946923', 'longitude': '-73.83159690965239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820055,2023-09-15T18:16:46.000,2023-09-27T20:54:24.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10469,934 EAST  212 STREET,EAST  212 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 BRONX,2046820052,BRONX,1023399,258675,PHONE,Unspecified,BRONX,40.876590610720946,-73.85843596663679,"{'latitude': '40.876590610720946', 'longitude': '-73.85843596663679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821908,2023-09-15T18:16:46.000,2023-09-26T20:20:03.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10469,934 EAST  212 STREET,EAST  212 STREET,,,,,ADDRESS,BRONX,,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,12 BRONX,2046820052,BRONX,1023399,258675,PHONE,Unspecified,BRONX,40.876590610720946,-73.85843596663679,"{'latitude': '40.876590610720946', 'longitude': '-73.85843596663679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826269,2023-09-15T18:16:36.000,2023-09-17T10:33:48.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,10465,1057 VINCENT AVENUE,VINCENT AVENUE,BARKLEY AVENUE,LAYTON AVENUE,BARKLEY AVENUE,LAYTON AVENUE,ADDRESS,BRONX,VINCENT AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-17T10:33:52.000,10 BRONX,2054590063,BRONX,1033953,243286,ONLINE,Unspecified,BRONX,40.83429936490849,-73.82038656277318,"{'latitude': '40.83429936490849', 'longitude': '-73.82038656277318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820292,2023-09-15T18:16:33.000,2023-10-24T11:55:33.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10003,3 WASHINGTON SQUARE NORTH,WASHINGTON SQUARE NORTH,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,ADDRESS,NEW YORK,WASHINGTON SQUARE NORTH,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-24T11:55:37.000,02 MANHATTAN,1005500001,MANHATTAN,985377,205566,MOBILE,Washington Square Park,MANHATTAN,40.73090778826059,-73.99593364337622,"{'latitude': '40.73090778826059', 'longitude': '-73.99593364337622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825712,2023-09-15T18:16:27.000,2023-09-15T18:38:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11357,146-29 20 ROAD,20 ROAD,146 STREET,147 STREET,146 STREET,147 STREET,ADDRESS,WHITESTONE,20 ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T18:38:42.000,07 QUEENS,4046320032,QUEENS,1033994,223892,ONLINE,Unspecified,QUEENS,40.78106807897007,-73.82038210850405,"{'latitude': '40.78106807897007', 'longitude': '-73.82038210850405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822253,2023-09-15T18:16:20.000,2023-09-15T18:43:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10467,323 EAST GUN HILL ROAD,EAST GUN HILL ROAD,PERRY AVENUE,HULL AVENUE,PERRY AVENUE,HULL AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T18:43:57.000,07 BRONX,2033560107,BRONX,1019173,259515,ONLINE,Unspecified,BRONX,40.878913881658384,-73.8737129159977,"{'latitude': '40.878913881658384', 'longitude': '-73.8737129159977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823988,2023-09-15T18:16:17.000,2023-09-15T18:36:48.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,7704 18 AVENUE,18 AVENUE,77 STREET,78 STREET,77 STREET,78 STREET,ADDRESS,BROOKLYN,18 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:36:52.000,11 BROOKLYN,3062480042,BROOKLYN,985005,162288,MOBILE,Unspecified,BROOKLYN,40.61211943244717,-73.99728071324252,"{'latitude': '40.61211943244717', 'longitude': '-73.99728071324252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821157,2023-09-15T18:16:10.000,2023-09-19T10:35:34.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11220,6701 4 AVENUE,4 AVENUE,67 STREET,67 STREET,67 STREET,67 STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,This request required re-assignment to a new DOT unit.,2023-09-19T10:35:45.000,10 BROOKLYN,3058510007,BROOKLYN,978007,171326,PHONE,Unspecified,BROOKLYN,40.63692468114594,-74.02249379851985,"{'latitude': '40.63692468114594', 'longitude': '-74.02249379851985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822072,2023-09-15T18:16:06.000,2023-09-19T14:45:57.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11694,320 BEACH   98 STREET,BEACH   98 STREET,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,ROCKAWAY FREEWAY,BEACH CHANNEL DRIVE,ADDRESS,FAR ROCKAWAY,BEACH   98 STREET,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-16T13:03:38.000,14 QUEENS,4161530025,QUEENS,1034141,152769,ONLINE,Unspecified,QUEENS,40.58585133443471,-73.82037792400631,"{'latitude': '40.58585133443471', 'longitude': '-73.82037792400631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820657,2023-09-15T18:16:00.000,2023-09-15T18:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11205,,,,,CLINTON AVENUE,PARK AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-15T18:30:00.000,02 BROOKLYN,,BROOKLYN,992737,192879,UNKNOWN,Unspecified,BROOKLYN,40.69608100187437,-73.9693938403095,"{'latitude': '40.69608100187437', 'longitude': '-73.9693938403095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58825481,2023-09-15T18:15:59.000,2023-09-15T20:33:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,GREYSTONE AVENUE,GREYSTONE AVENUE,GREYSTONE AVENUE,RIVERDALE AVENUE,GREYSTONE AVENUE,RIVERDALE AVENUE,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T20:33:14.000,08 BRONX,,BRONX,1009804,261498,ONLINE,Unspecified,BRONX,40.884388696010404,-73.90758510484332,"{'latitude': '40.884388696010404', 'longitude': '-73.90758510484332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823782,2023-09-15T18:15:48.000,2023-09-18T12:59:17.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,Sidewalk,11208,42 LINCOLN AVENUE,LINCOLN AVENUE,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,LINCOLN AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-18T12:59:20.000,05 BROOKLYN,3041080062,BROOKLYN,1020115,190439,PHONE,Unspecified,BROOKLYN,40.68931516827855,-73.87067527847415,"{'latitude': '40.68931516827855', 'longitude': '-73.87067527847415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823280,2023-09-15T18:15:24.000,2023-09-15T18:44:25.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,425 EAST  105 STREET,EAST  105 STREET,1 AVENUE,FRANKLIN D ROOSEVELT DRIVE,1 AVENUE,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,EAST  105 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:44:29.000,11 MANHATTAN,1016990001,MANHATTAN,1000965,226581,PHONE,Unspecified,MANHATTAN,40.78857284159168,-73.93963795406691,"{'latitude': '40.78857284159168', 'longitude': '-73.93963795406691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825420,2023-09-15T18:15:19.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Restaurant/Bar/Deli/Bakery,11106,31-84 34 STREET,34 STREET,31 AVENUE,BROADWAY,31 AVENUE,BROADWAY,ADDRESS,ASTORIA,34 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-19T12:06:39.000,01 QUEENS,4006237501,QUEENS,1005712,216700,ONLINE,Unspecified,QUEENS,40.761441847331916,-73.92252691633057,"{'latitude': '40.761441847331916', 'longitude': '-73.92252691633057', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825108,2023-09-15T18:15:16.000,2023-09-15T19:07:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,EAST GUN HILL ROAD,EAST GUN HILL ROAD,EAST GUN HILL ROAD,EDSON AVENUE,EAST GUN HILL ROAD,EDSON AVENUE,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T19:07:32.000,12 BRONX,,BRONX,1030831,253607,ONLINE,Unspecified,BRONX,40.86264442946923,-73.83159690965239,"{'latitude': '40.86264442946923', 'longitude': '-73.83159690965239', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820560,2023-09-15T18:15:14.000,2023-09-15T19:26:31.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11204,1676 66 STREET,66 STREET,WALLASTON COURT,17 AVENUE,WALLASTON COURT,17 AVENUE,ADDRESS,BROOKLYN,66 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T19:26:34.000,11 BROOKLYN,3055590041,BROOKLYN,986026,165234,MOBILE,Unspecified,BROOKLYN,40.620205446548226,-73.99360259823169,"{'latitude': '40.620205446548226', 'longitude': '-73.99360259823169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824612,2023-09-15T18:15:10.000,2023-09-20T11:34:35.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11201,80 MONTAGUE STREET,MONTAGUE STREET,MONTAGUE TERRACE,HICKS STREET,MONTAGUE TERRACE,HICKS STREET,ADDRESS,BROOKLYN,MONTAGUE STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T12:58:25.000,02 BROOKLYN,3002470034,BROOKLYN,985300,192597,ONLINE,Unspecified,BROOKLYN,40.695310984623084,-73.99621349170745,"{'latitude': '40.695310984623084', 'longitude': '-73.99621349170745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823711,2023-09-15T18:15:10.000,2023-09-21T09:54:56.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-09-21T09:55:01.000,64 MANHATTAN,1011110001,MANHATTAN,994623,222956,PHONE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825505,2023-09-15T18:14:37.000,2023-09-16T13:20:59.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,11213,520 CROWN STREET,CROWN STREET,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,ADDRESS,BROOKLYN,CROWN STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-16T13:21:02.000,09 BROOKLYN,3013000021,BROOKLYN,1000509,181839,ONLINE,Unspecified,BROOKLYN,40.6657678500441,-73.94139278559638,"{'latitude': '40.6657678500441', 'longitude': '-73.94139278559638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819939,2023-09-15T18:14:22.000,2023-09-15T18:42:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10014,13 COMMERCE STREET,COMMERCE STREET,7 AVENUE SOUTH,BEDFORD STREET,7 AVENUE SOUTH,BEDFORD STREET,ADDRESS,NEW YORK,COMMERCE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T18:42:27.000,02 MANHATTAN,1005870064,MANHATTAN,983055,205871,MOBILE,Unspecified,MANHATTAN,40.731744929575,-74.00431176327663,"{'latitude': '40.731744929575', 'longitude': '-74.00431176327663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821468,2023-09-15T18:14:19.000,2023-09-15T22:07:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11040,76-15 270 STREET,270 STREET,76 AVENUE,77 AVENUE,76 AVENUE,77 AVENUE,ADDRESS,NEW HYDE PARK,270 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T22:07:41.000,13 QUEENS,4085480054,QUEENS,1065579,213741,ONLINE,Unspecified,QUEENS,40.75297217346597,-73.70645707415812,"{'latitude': '40.75297217346597', 'longitude': '-73.70645707415812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58824430,2023-09-15T18:14:17.000,2023-09-23T10:35:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11236,1177 EAST   98 STREET,EAST   98 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-23T00:00:00.000,18 BROOKLYN,3082060005,BROOKLYN,1012436,173563,PHONE,Unspecified,BROOKLYN,40.643022117263406,-73.89843532326086,"{'latitude': '40.643022117263406', 'longitude': '-73.89843532326086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825801,2023-09-15T18:14:09.000,2023-09-15T23:02:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11374,65-20 BOOTH STREET,BOOTH STREET,64 ROAD,65 ROAD,64 ROAD,65 ROAD,ADDRESS,REGO PARK,BOOTH STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T23:02:12.000,06 QUEENS,4030977505,QUEENS,1023232,204255,ONLINE,Unspecified,QUEENS,40.727223589985634,-73.85935579548855,"{'latitude': '40.727223589985634', 'longitude': '-73.85935579548855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821224,2023-09-15T18:13:59.000,2023-09-15T20:06:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,3600 FIELDSTON ROAD,FIELDSTON ROAD,RIVERDALE AVENUE,WEST  238 STREET,RIVERDALE AVENUE,WEST  238 STREET,ADDRESS,BRONX,FIELDSTON ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T20:06:33.000,08 BRONX,2057710020,BRONX,1010011,262118,ONLINE,Unspecified,BRONX,40.88608979903107,-73.90683411444684,"{'latitude': '40.88608979903107', 'longitude': '-73.90683411444684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820087,2023-09-15T18:13:49.000,2023-10-26T10:25:58.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10027,221 WEST  121 STREET,WEST  121 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-26T00:00:00.000,10 MANHATTAN,1019270020,MANHATTAN,997801,233214,PHONE,Unspecified,MANHATTAN,40.80678403705999,-73.95105056162471,"{'latitude': '40.80678403705999', 'longitude': '-73.95105056162471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822988,2023-09-15T18:13:42.000,2023-10-31T10:42:43.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Dry Cleaner,Business,10469,925 ALLERTON AVENUE,ALLERTON AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,ADDRESS,BRONX,ALLERTON AVENUE,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-31T10:42:49.000,11 BRONX,2045160002,BRONX,1022860,254646,PHONE,Unspecified,BRONX,40.86553462746276,-73.86040822111484,"{'latitude': '40.86553462746276', 'longitude': '-73.86040822111484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
