unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date
58953984,2023-09-28T18:31:21.000,2023-10-01T17:33:30.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58951505,2023-09-28T18:31:21.000,2023-10-01T17:33:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58953880,2023-09-28T18:31:20.000,2023-10-01T17:33:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58947646,2023-09-28T18:31:20.000,2023-10-01T17:33:29.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58949004,2023-09-28T18:31:20.000,2023-10-01T17:33:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58953898,2023-09-28T18:31:20.000,2023-10-01T17:33:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58950246,2023-09-28T18:31:20.000,2023-10-01T17:33:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10030,2544 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,10 MANHATTAN,MANHATTAN,999123,236889,PHONE,Unspecified,MANHATTAN,,40.81686876100441,-73.94626704101988,"{'latitude': '40.81686876100441', 'longitude': '-73.94626704101988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1019410062,,,,,,
58953070,2023-09-28T18:31:14.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10012,240 MERCER STREET,MERCER STREET,BLEECKER STREET,WEST 3 STREET,BLEECKER STREET,WEST    3 STREET,ADDRESS,NEW YORK,MERCER STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-28T20:07:04.000,02 MANHATTAN,MANHATTAN,985422,204493,MOBILE,Unspecified,MANHATTAN,,40.72796265965498,-73.99577146464924,"{'latitude': '40.72796265965498', 'longitude': '-73.99577146464924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1005320008,,,,,,
58948045,2023-09-28T18:30:23.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,,11374,61-35 JUNCTION BOULEVARD,JUNCTION BOULEVARD,HORACE HARDING EXPRESSWAY,62 DRIVE,HORACE HARDING EXPRESSWAY,62 DRIVE,ADDRESS,REGO PARK,JUNCTION BOULEVARD,In Progress,,,06 QUEENS,QUEENS,1021894,206516,MOBILE,Unspecified,QUEENS,"61-35 JUNCTION BOULEVARD, QUEENS (REGO PARK), NY, 11374",40.733435269439134,-73.86417054458532,"{'latitude': '40.733435269439134', 'longitude': '-73.86417054458532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4020807501,,,,,,
58952452,2023-09-28T18:30:21.000,2023-09-28T19:05:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,74 CLINTON PLACE,CLINTON PLACE,GRAND AVENUE,AQUEDUCT AVENUE EAST,GRAND AVENUE,AQUEDUCT AVENUE EAST,ADDRESS,BRONX,CLINTON PLACE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T19:05:14.000,05 BRONX,BRONX,1009788,251636,ONLINE,Unspecified,BRONX,,40.857320585488836,-73.90768055621362,"{'latitude': '40.857320585488836', 'longitude': '-73.90768055621362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032070010,,,,,,
58949550,2023-09-28T18:30:18.000,2023-09-30T13:08:52.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,10305,438 MASON AVENUE,MASON AVENUE,DONGAN HILLS AVENUE,NAUGHTON AVENUE,DONGAN HILLS AVENUE,NAUGHTON AVENUE,ADDRESS,STATEN ISLAND,MASON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T12:11:45.000,02 STATEN ISLAND,STATEN ISLAND,959084,151492,ONLINE,Unspecified,STATEN ISLAND,,40.582450902802165,-74.09060024146635,"{'latitude': '40.582450902802165', 'longitude': '-74.09060024146635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58948122,2023-09-28T18:30:09.000,2023-09-28T19:37:14.000,NYPD,New York City Police Department,Animal-Abuse,No Shelter,Commercial,11225,945 CARROLL STREET,CARROLL STREET,CARROLL ST PEDESTRIAN OVERPASS,FRANKLIN AVENUE,CARROLL ST PEDESTRIAN OVERPASS,FRANKLIN AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T19:37:16.000,09 BROOKLYN,BROOKLYN,995569,182680,ONLINE,Unspecified,BROOKLYN,,40.66808390136032,-73.95919810142043,"{'latitude': '40.66808390136032', 'longitude': '-73.95919810142043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58949903,2023-09-28T18:29:38.000,2023-09-28T18:55:24.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10458,384 EAST  194 STREET,EAST  194 STREET,DECATUR AVENUE,WEBSTER AVENUE,DECATUR AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  194 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T18:55:29.000,07 BRONX,BRONX,1014700,253831,ONLINE,Unspecified,BRONX,,40.86332962016092,-73.88991380335999,"{'latitude': '40.86332962016092', 'longitude': '-73.88991380335999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032760005,,,,,,
58946291,2023-09-28T18:29:34.000,2023-09-28T18:57:21.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10468,2645 MORRIS AVENUE,MORRIS AVENUE,EAST  193 STREET,EAST KINGSBRIDGE ROAD,EAST  193 STREET,EAST KINGSBRIDGE ROAD,ADDRESS,BRONX,MORRIS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:57:24.000,07 BRONX,BRONX,1012808,254982,ONLINE,Unspecified,BRONX,,40.8664950875277,-73.89674905894428,"{'latitude': '40.8664950875277', 'longitude': '-73.89674905894428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2031910045,,,,,,
58950665,2023-09-28T18:29:31.000,2023-10-13T11:01:27.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,"Due to technical issues or other circumstances, the Department of Homeless Services has determined that this request should now be administratively closed.",2023-10-13T11:01:27.000,Unspecified MANHATTAN,MANHATTAN,987690,214615,ONLINE,Unspecified,MANHATTAN,,40.75574443605485,-73.98758342283777,"{'latitude': '40.75574443605485', 'longitude': '-73.98758342283777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,S - 42 Street Shuttle,Mezzanine,,,
58954584,2023-09-28T18:29:00.000,2023-09-29T01:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11103,40-14 ASTORIA BOULEVARD,ASTORIA BOULEVARD,STEINWAY ST,41 ST,,,ADDRESS,ASTORIA,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-29T01:00:00.000,01 QUEENS,QUEENS,1008985,219386,ONLINE,Unspecified,QUEENS,,40.76880566842092,-73.91070223218276,"{'latitude': '40.76880566842092', 'longitude': '-73.91070223218276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4006860014,N/A,,,,,
58947215,2023-09-28T18:29:00.000,2023-09-28T20:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Post,,10302,,,,,RICHMOND TERRACE,NICHOLAS AVENUE,INTERSECTION,STATEN ISLAND,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T20:10:00.000,01 STATEN ISLAND,STATEN ISLAND,945650,172370,UNKNOWN,Unspecified,STATEN ISLAND,,40.63970832773852,-74.13908332508666,"{'latitude': '40.63970832773852', 'longitude': '-74.13908332508666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58946504,2023-09-28T18:28:54.000,2023-10-03T14:16:16.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58947788,2023-09-28T18:28:54.000,2023-10-03T14:16:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58947726,2023-09-28T18:28:54.000,2023-10-03T14:16:17.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58955195,2023-09-28T18:28:54.000,2023-10-03T14:16:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58946586,2023-09-28T18:28:54.000,2023-10-03T14:16:17.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58949115,2023-09-28T18:28:54.000,2023-10-03T14:16:16.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58947805,2023-09-28T18:28:54.000,2023-10-03T14:16:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58953810,2023-09-28T18:28:54.000,2023-10-03T14:16:17.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
58947675,2023-09-28T18:28:54.000,2023-10-03T14:16:18.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10458,2985 BOTANICAL SQUARE,BOTANICAL SQUARE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,07 BRONX,BRONX,1016979,255421,PHONE,Unspecified,BRONX,,40.86768552857398,-73.88166675569921,"{'latitude': '40.86768552857398', 'longitude': '-73.88166675569921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2032740021,,,,,,
