unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58802348,2023-09-13T14:36:54.000,2023-09-18T12:38:33.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11236,2138 CANARSIE ROAD,CANARSIE ROAD,SKIDMORE AVENUE,SEAVIEW COURT,SKIDMORE AVENUE,SEAVIEW COURT,ADDRESS,BROOKLYN,CANARSIE ROAD,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-18T12:38:39.000,18 BROOKLYN,3083240048,BROOKLYN,1014920,169210,PHONE,Unspecified,BROOKLYN,40.63106581612244,-73.88950433911873,"{'latitude': '40.63106581612244', 'longitude': '-73.88950433911873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809706,2023-09-13T14:36:50.000,2023-09-14T09:04:33.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10023,342 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-14T00:00:00.000,07 MANHATTAN,1011820049,MANHATTAN,988182,223256,ONLINE,Unspecified,MANHATTAN,40.77946153415141,-73.98580250848741,"{'latitude': '40.77946153415141', 'longitude': '-73.98580250848741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807152,2023-09-13T14:36:50.000,2023-09-25T14:53:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10023,342 WEST   71 STREET,WEST   71 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-25T00:00:00.000,07 MANHATTAN,1011820049,MANHATTAN,988182,223256,ONLINE,Unspecified,MANHATTAN,40.77946153415141,-73.98580250848741,"{'latitude': '40.77946153415141', 'longitude': '-73.98580250848741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805376,2023-09-13T14:36:50.000,2023-09-13T14:50:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,GOLD STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T14:50:19.000,02 BROOKLYN,3001340006,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805801,2023-09-13T14:36:47.000,2023-09-21T02:05:04.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11213,1710 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,09 BROOKLYN,3014150016,BROOKLYN,1003625,181944,PHONE,Unspecified,BROOKLYN,40.66604978107062,-73.93016055020807,"{'latitude': '40.66604978107062', 'longitude': '-73.93016055020807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803173,2023-09-13T14:36:47.000,2023-09-18T14:22:44.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10128,1748 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,08 MANHATTAN,1015700050,MANHATTAN,998860,223375,ONLINE,Unspecified,MANHATTAN,40.7797769574618,-73.94724660600153,"{'latitude': '40.7797769574618', 'longitude': '-73.94724660600153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801942,2023-09-13T14:36:47.000,2023-09-21T02:05:04.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11213,1710 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,09 BROOKLYN,3014150016,BROOKLYN,1003625,181944,PHONE,Unspecified,BROOKLYN,40.66604978107062,-73.93016055020807,"{'latitude': '40.66604978107062', 'longitude': '-73.93016055020807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809672,2023-09-13T14:36:47.000,2023-10-01T18:26:34.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10011,35 WEST    9 STREET,WEST    9 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,02 MANHATTAN,1005730062,MANHATTAN,985009,206482,PHONE,Unspecified,MANHATTAN,40.73342202267946,-73.99726132996314,"{'latitude': '40.73342202267946', 'longitude': '-73.99726132996314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809868,2023-09-13T14:36:47.000,2023-10-01T18:26:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10011,35 WEST    9 STREET,WEST    9 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,02 MANHATTAN,1005730062,MANHATTAN,985009,206482,PHONE,Unspecified,MANHATTAN,40.73342202267946,-73.99726132996314,"{'latitude': '40.73342202267946', 'longitude': '-73.99726132996314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804618,2023-09-13T14:36:47.000,2023-09-21T02:05:04.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,1710 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,09 BROOKLYN,3014150016,BROOKLYN,1003625,181944,PHONE,Unspecified,BROOKLYN,40.66604978107062,-73.93016055020807,"{'latitude': '40.66604978107062', 'longitude': '-73.93016055020807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58807117,2023-09-13T14:36:47.000,2023-10-01T18:26:34.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10011,35 WEST    9 STREET,WEST    9 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-01T00:00:00.000,02 MANHATTAN,1005730062,MANHATTAN,985009,206482,PHONE,Unspecified,MANHATTAN,40.73342202267946,-73.99726132996314,"{'latitude': '40.73342202267946', 'longitude': '-73.99726132996314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800589,2023-09-13T14:36:47.000,2023-09-21T02:05:04.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11213,1710 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,09 BROOKLYN,3014150016,BROOKLYN,1003625,181944,PHONE,Unspecified,BROOKLYN,40.66604978107062,-73.93016055020807,"{'latitude': '40.66604978107062', 'longitude': '-73.93016055020807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800354,2023-09-13T14:36:45.000,2023-09-13T14:36:45.000,DOT,Department of Transportation,Street Condition,Pothole,,10469,2909 BRONXWOOD AVENUE,BRONXWOOD AVENUE,ADEE AVENUE,ARNOW AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T14:36:45.000,11 BRONX,2045510048,BRONX,1022558,255602,UNKNOWN,Unspecified,BRONX,40.868159869261504,-73.86149461430942,"{'latitude': '40.868159869261504', 'longitude': '-73.86149461430942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58802518,2023-09-13T14:36:33.000,2023-09-14T15:07:41.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11230,1124 EAST    5 STREET,EAST    5 STREET,AVENUE J,DEAD END,AVENUE J,DEAD END,ADDRESS,BROOKLYN,EAST    5 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-14T09:22:57.000,12 BROOKLYN,3054950852,BROOKLYN,992082,166494,ONLINE,Unspecified,BROOKLYN,40.62366059964248,-73.9717865736403,"{'latitude': '40.62366059964248', 'longitude': '-73.9717865736403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804283,2023-09-13T14:36:24.000,2023-11-13T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10011,366 WEST   23 STREET,WEST   23 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-11-13T00:00:00.000,04 MANHATTAN,1007460077,MANHATTAN,984179,211076,UNKNOWN,Unspecified,MANHATTAN,40.74603144416038,-74.00025623501358,"{'latitude': '40.74603144416038', 'longitude': '-74.00025623501358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809389,2023-09-13T14:36:24.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Debris - Excessive,,11210,651 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-14T00:00:00.000,17 BROOKLYN,3050060021,BROOKLYN,998984,170694,UNKNOWN,Unspecified,BROOKLYN,40.63517992150264,-73.94691414722985,"{'latitude': '40.63517992150264', 'longitude': '-73.94691414722985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58810290,2023-09-13T14:36:24.000,2023-09-23T10:01:08.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11236,FLATLANDS AVENUE,FLATLANDS AVENUE,FLATLANDS AVENUE,WILLIAMS AVENUE,FLATLANDS AVENUE,WILLIAMS AVENUE,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-14T06:21:48.000,18 BROOKLYN,,BROOKLYN,1014426,176117,ONLINE,Unspecified,BROOKLYN,40.650025733488555,-73.89125319274028,"{'latitude': '40.650025733488555', 'longitude': '-73.89125319274028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802539,2023-09-13T14:36:17.000,2023-09-13T15:04:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11419,94-22 110 STREET,110 STREET,ATLANTIC AVENUE,95 AVENUE,ATLANTIC AVENUE,95 AVENUE,ADDRESS,SOUTH RICHMOND HILL,110 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T15:04:06.000,09 QUEENS,4093930016,QUEENS,1029843,191220,PHONE,Unspecified,QUEENS,40.691414063113214,-73.83559211049632,"{'latitude': '40.691414063113214', 'longitude': '-73.83559211049632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809519,2023-09-13T14:36:14.000,2023-09-13T14:59:21.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,157 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,LUDLOW STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T14:59:24.000,03 MANHATTAN,1004117502,MANHATTAN,987604,201957,MOBILE,Unspecified,MANHATTAN,40.72100139658003,-73.9879001482633,"{'latitude': '40.72100139658003', 'longitude': '-73.9879001482633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800911,2023-09-13T14:36:10.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10002,87 CHRYSTIE STREET,CHRYSTIE STREET,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,ADDRESS,NEW YORK,CHRYSTIE STREET,Unspecified,,,03 MANHATTAN,1003040029,MANHATTAN,985867,200694,PHONE,Unspecified,MANHATTAN,40.71753525350795,-73.99416683282467,"{'latitude': '40.71753525350795', 'longitude': '-73.99416683282467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804262,2023-09-13T14:36:09.000,2023-09-13T14:36:09.000,DOT,Department of Transportation,Street Condition,Pothole,,10466,,,,,EAST 233 STREET,MURDOCK AVENUE,INTERSECTION,BRONX,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T14:36:09.000,12 BRONX,,BRONX,1028709,263097,UNKNOWN,Unspecified,BRONX,40.8887024505045,-73.83920552616303,"{'latitude': '40.8887024505045', 'longitude': '-73.83920552616303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58809305,2023-09-13T14:36:07.000,2023-09-13T15:14:47.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11238,260 ST JAMES PLACE,ST JAMES PLACE,FULTON STREET,LEFFERTS PLACE,FULTON STREET,LEFFERTS PLACE,ADDRESS,BROOKLYN,ST JAMES PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T15:14:51.000,02 BROOKLYN,3020130041,BROOKLYN,994345,187916,MOBILE,Unspecified,BROOKLYN,40.68245702109881,-73.96360244355854,"{'latitude': '40.68245702109881', 'longitude': '-73.96360244355854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806519,2023-09-13T14:36:02.000,2023-09-13T14:56:08.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11249,269 KENT AVENUE,KENT AVENUE,SOUTH    1 STREET,SOUTH    2 STREET,SOUTH    1 STREET,SOUTH    2 STREET,ADDRESS,BROOKLYN,KENT AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T14:56:11.000,01 BROOKLYN,3024030001,BROOKLYN,993548,199920,MOBILE,Unspecified,BROOKLYN,40.715406070830376,-73.96645945757315,"{'latitude': '40.715406070830376', 'longitude': '-73.96645945757315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801227,2023-09-13T14:35:56.000,2023-09-14T00:36:09.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10473,2208 TURNBULL AVENUE,TURNBULL AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,CASTLE HILL AVENUE,HAVEMEYER AVENUE,ADDRESS,BRONX,TURNBULL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:36:12.000,09 BRONX,,BRONX,1026164,239553,ONLINE,Unspecified,BRONX,40.82409376419823,-73.84855720046906,"{'latitude': '40.82409376419823', 'longitude': '-73.84855720046906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808081,2023-09-13T14:35:55.000,2023-09-13T15:11:50.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11201,180 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T15:11:54.000,02 BROOKLYN,3000890001,BROOKLYN,988768,194227,ONLINE,Unspecified,BROOKLYN,40.699783864092964,-73.98370610254294,"{'latitude': '40.699783864092964', 'longitude': '-73.98370610254294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804837,2023-09-13T14:35:50.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11220,630 51 STREET,51 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,51 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-16T15:15:11.000,07 BROOKLYN,3008010018,BROOKLYN,982057,173439,PHONE,Unspecified,BROOKLYN,40.64272634258837,-74.00790216061817,"{'latitude': '40.64272634258837', 'longitude': '-74.00790216061817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803675,2023-09-13T14:35:34.000,2023-09-13T14:43:16.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10036,1530 BROADWAY,BROADWAY,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-13T14:43:16.000,05 MANHATTAN,1009970001,MANHATTAN,988372,215318,ONLINE,Unspecified,MANHATTAN,40.75767370013583,-73.98512133327421,"{'latitude': '40.75767370013583', 'longitude': '-73.98512133327421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
