unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,due_date
58971225,2023-09-30T19:45:13.000,2023-09-30T20:28:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,230 WEST  129 STREET,WEST  129 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  129 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:28:43.000,10 MANHATTAN,1019330001,MANHATTAN,998910,235019,ONLINE,Unspecified,MANHATTAN,40.81173649041086,-73.94704064861878,"{'latitude': '40.81173649041086', 'longitude': '-73.94704064861878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971522,2023-09-30T19:45:05.000,2023-10-02T09:25:34.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10011,466 WEST   23 STREET,WEST   23 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976206,2023-09-30T19:45:05.000,2023-10-02T09:25:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10011,466 WEST   23 STREET,WEST   23 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973748,2023-09-30T19:45:05.000,2023-10-02T09:25:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10011,466 WEST   23 STREET,WEST   23 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968926,2023-09-30T19:45:05.000,2023-10-02T09:25:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10011,466 WEST   23 STREET,WEST   23 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59446936,2023-09-30T19:45:03.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Apartment,10457,2256 BATHGATE AVENUE,BATHGATE AVENUE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,BATHGATE AVENUE,Closed,,2023-10-02T00:00:00.000,06 BRONX,2030517501,BRONX,1013996,250386,PHONE,Unspecified,BRONX,40.85387653610807,-73.89247426738693,"{'latitude': '40.85387653610807', 'longitude': '-73.89247426738693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977563,2023-09-30T19:45:02.000,2023-10-04T12:35:20.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11368,101-01 35 AVENUE,35 AVENUE,,,,,ADDRESS,CORONA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 286 - 0823 (QUEENS).",2023-10-04T00:00:00.000,03 QUEENS,4017350028,QUEENS,1021161,214152,PHONE,Unspecified,QUEENS,40.754397245858065,-73.86677349247908,"{'latitude': '40.754397245858065', 'longitude': '-73.86677349247908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971450,2023-09-30T19:45:02.000,2023-10-04T12:35:20.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11368,101-01 35 AVENUE,35 AVENUE,,,,,ADDRESS,CORONA,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 286 - 0823 (QUEENS).",2023-10-04T00:00:00.000,03 QUEENS,4017350028,QUEENS,1021161,214152,PHONE,Unspecified,QUEENS,40.754397245858065,-73.86677349247908,"{'latitude': '40.754397245858065', 'longitude': '-73.86677349247908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969126,2023-09-30T19:45:02.000,2023-09-30T19:54:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10012,144 BLEECKER STREET,BLEECKER STREET,LA GUARDIA PLACE,THOMPSON STREET,LA GUARDIA PLACE,THOMPSON STREET,ADDRESS,NEW YORK,BLEECKER STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T19:54:28.000,02 MANHATTAN,1005250046,MANHATTAN,984485,204563,ONLINE,Unspecified,MANHATTAN,40.7281548671045,-73.99915212570546,"{'latitude': '40.7281548671045', 'longitude': '-73.99915212570546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973747,2023-09-30T19:45:00.000,2023-11-13T08:49:40.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11221,670 BUSHWICK AVENUE,BUSHWICK AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-13T00:00:00.000,04 BROOKLYN,3031940031,BROOKLYN,1003089,193289,ONLINE,Unspecified,BROOKLYN,40.69719037388419,-73.9320609069509,"{'latitude': '40.69719037388419', 'longitude': '-73.9320609069509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968563,2023-09-30T19:44:59.000,2023-09-30T20:13:57.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,485 ROGERS AVENUE,ROGERS AVENUE,MAPLE STREET,MIDWOOD STREET,MAPLE STREET,MIDWOOD STREET,ADDRESS,BROOKLYN,ROGERS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:14:02.000,09 BROOKLYN,3050330006,BROOKLYN,997152,179867,MOBILE,Unspecified,BROOKLYN,40.66036067546284,-73.95349720354996,"{'latitude': '40.66036067546284', 'longitude': '-73.95349720354996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974937,2023-09-30T19:44:53.000,2023-09-30T20:07:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10030,139 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  141 STREET,WEST  142 STREET,WEST  141 STREET,WEST  142 STREET,ADDRESS,NEW YORK,EDGECOMBE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T20:07:14.000,09 MANHATTAN,1020510014,MANHATTAN,999473,238485,ONLINE,Unspecified,MANHATTAN,40.82124873464926,-73.94499894602534,"{'latitude': '40.82124873464926', 'longitude': '-73.94499894602534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973267,2023-09-30T19:44:50.000,2023-09-30T19:59:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10040,1653 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,FORT GEORGE AVENUE,FAIRVIEW AVENUE,FORT GEORGE AVENUE,FAIRVIEW AVENUE,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T19:59:45.000,12 MANHATTAN,1021700251,MANHATTAN,1004094,251487,MOBILE,Unspecified,MANHATTAN,40.856926259858994,-73.928264701759,"{'latitude': '40.856926259858994', 'longitude': '-73.928264701759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59445310,2023-09-30T19:44:39.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,10035,2315 2 AVENUE,2 AVENUE,EAST  118 STREET,EAST  119 STREET,EAST  118 STREET,EAST  119 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,,2023-10-04T00:00:00.000,11 MANHATTAN,1017830027,MANHATTAN,1001828,230288,ONLINE,Unspecified,MANHATTAN,40.79874587749369,-73.93651174378084,"{'latitude': '40.79874587749369', 'longitude': '-73.93651174378084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59451976,2023-09-30T19:44:38.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,Apartment,10035,2315 2 AVENUE,2 AVENUE,EAST  118 STREET,EAST  119 STREET,EAST  118 STREET,EAST  119 STREET,ADDRESS,NEW YORK,2 AVENUE,In Progress,,,11 MANHATTAN,1017830027,MANHATTAN,1001828,230288,ONLINE,Unspecified,MANHATTAN,40.79874587749369,-73.93651174378084,"{'latitude': '40.79874587749369', 'longitude': '-73.93651174378084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439084,2023-09-30T19:44:37.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,10011,466 WEST   23 STREET,WEST   23 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,Closed,,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449974,2023-09-30T19:44:37.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,10011,466 WEST   23 STREET,WEST   23 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,Closed,,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59459116,2023-09-30T19:44:37.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Window/Frame,Apartment,10035,2315 2 AVENUE,2 AVENUE,EAST  118 STREET,EAST  119 STREET,EAST  118 STREET,EAST  119 STREET,ADDRESS,NEW YORK,2 AVENUE,In Progress,,,11 MANHATTAN,1017830027,MANHATTAN,1001828,230288,ONLINE,Unspecified,MANHATTAN,40.79874587749369,-73.93651174378084,"{'latitude': '40.79874587749369', 'longitude': '-73.93651174378084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59443070,2023-09-30T19:44:36.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,10011,466 WEST   23 STREET,WEST   23 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,Closed,,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59450399,2023-09-30T19:44:35.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Apartment Only,Apartment,10011,466 WEST   23 STREET,WEST   23 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   23 STREET,Closed,,2023-10-02T00:00:00.000,04 MANHATTAN,1007200080,MANHATTAN,983392,211512,ONLINE,Unspecified,MANHATTAN,40.7472281133863,-74.0030965294474,"{'latitude': '40.7472281133863', 'longitude': '-74.0030965294474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972963,2023-09-30T19:44:21.000,,DOE,Department of Education,School Maintenance,Unclean Condition,School,11419,97-25 108 STREET,108 STREET,97 AVENUE,101 AVENUE,97 AVENUE,101 AVENUE,ADDRESS,SOUTH RICHMOND HILL,108 STREET,In Progress,,,09 QUEENS,4094100001,QUEENS,1029687,190186,ONLINE,Unspecified,QUEENS,40.68857677836169,-73.83616161738402,"{'latitude': '40.68857677836169', 'longitude': '-73.83616161738402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969339,2023-09-30T19:44:21.000,2023-11-21T09:50:58.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10012,98 BLEECKER STREET,BLEECKER STREET,MERCER STREET,LA GUARDIA PLACE,MERCER STREET,LA GUARDIA PLACE,ADDRESS,NEW YORK,BLEECKER STREET,Closed,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,2023-11-21T09:51:01.000,02 MANHATTAN,1005240066,MANHATTAN,984999,204230,ONLINE,Unspecified,MANHATTAN,40.72724083468246,-73.99729766324982,"{'latitude': '40.72724083468246', 'longitude': '-73.99729766324982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"98 BLEECKER STREET, MANHATTAN (NEW YORK), NY, 10012",,,,,,
59455893,2023-09-30T19:44:08.000,2023-09-30T22:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11222,171 RUSSELL STREET,RUSSELL STREET,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,RUSSELL STREET,Closed,,2023-09-30T22:05:00.000,01 BROOKLYN,3026540019,BROOKLYN,999590,203965,ONLINE,Unspecified,BROOKLYN,40.72650020481883,-73.94465502297426,"{'latitude': '40.72650020481883', 'longitude': '-73.94465502297426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976767,2023-09-30T19:44:00.000,2023-10-05T07:58:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11238,604 PARK PLACE,PARK PLACE,CLASSON AVE,FRANKLIN AVENUE SHUTTLE LINE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-05T07:58:00.000,08 BROOKLYN,3011680036,BROOKLYN,995865,185002,ONLINE,Unspecified,BROOKLYN,40.67445688735496,-73.95812710147534,"{'latitude': '40.67445688735496', 'longitude': '-73.95812710147534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58970728,2023-09-30T19:44:00.000,2023-10-02T10:50:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Locking Device Request (Use Comments) (WC5),,11354,34-22 137 STREET,137 STREET,34 AVE,LEAVITT ST,,,ADDRESS,FLUSHING,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-02T10:50:00.000,07 QUEENS,4049510008,QUEENS,1031315,218444,ONLINE,Unspecified,QUEENS,40.7661294452902,-73.83009369441197,"{'latitude': '40.7661294452902', 'longitude': '-73.83009369441197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968724,2023-09-30T19:43:51.000,2023-09-30T20:02:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11694,150 BEACH  115 STREET,BEACH  115 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  115 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-30T20:02:51.000,14 QUEENS,4161870057,QUEENS,1029889,150310,ONLINE,Unspecified,QUEENS,40.579124790193184,-73.83570292500706,"{'latitude': '40.579124790193184', 'longitude': '-73.83570292500706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977631,2023-09-30T19:43:47.000,2023-09-30T19:53:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10012,98 BLEECKER STREET,BLEECKER STREET,MERCER STREET,LA GUARDIA PLACE,MERCER STREET,LA GUARDIA PLACE,ADDRESS,NEW YORK,BLEECKER STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T19:53:12.000,02 MANHATTAN,1005240066,MANHATTAN,984999,204230,ONLINE,Unspecified,MANHATTAN,40.72724083468246,-73.99729766324982,"{'latitude': '40.72724083468246', 'longitude': '-73.99729766324982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58968760,2023-09-30T19:43:46.000,2023-09-30T20:16:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11367,155-22 JEWEL AVENUE,JEWEL AVENUE,KISSENA BOULEVARD,PARSONS BOULEVARD,KISSENA BOULEVARD,PARSONS BOULEVARD,ADDRESS,FLUSHING,JEWEL AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T20:16:27.000,08 QUEENS,4067920001,QUEENS,1036242,206081,ONLINE,Unspecified,QUEENS,40.73216860064269,-73.81240268378014,"{'latitude': '40.73216860064269', 'longitude': '-73.81240268378014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
