unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,resolution_description,bbl,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,road_ramp,vehicle_type,taxi_company_borough
58975756,2023-09-30T15:45:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,2023-09-30T16:11:07.000,05 BROOKLYN,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,,40.65475302381683,-73.87323985668276,"{'latitude': '40.65475302381683', 'longitude': '-73.87323985668276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:11:03.000,The Police Department responded to the complaint and determined that police action was not necessary.,3044520423,,,,,,,,
58976477,2023-09-30T15:45:46.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11379,84-06 61 ROAD,61 ROAD,84 STREET,84 PLACE,84 STREET,84 PLACE,ADDRESS,MIDDLE VILLAGE,61 ROAD,Closed,2023-10-24T14:32:51.000,05 QUEENS,QUEENS,1019272,204013,ONLINE,Unspecified,QUEENS,,40.72657592459017,-73.87364442431809,"{'latitude': '40.72657592459017', 'longitude': '-73.87364442431809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-24T14:32:47.000,NYC Parks performed the work necessary to correct the condition.,4029450023,,,,,,,,
58973355,2023-09-30T15:45:39.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11234,2364 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,BROOKLYN,,Open,2023-09-30T00:00:00.000,18 BROOKLYN,BROOKLYN,1004883,162473,UNKNOWN,Unspecified,BROOKLYN,,40.61260322860138,-73.9256854874031,"{'latitude': '40.61260322860138', 'longitude': '-73.9256854874031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:45:39.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,3085280048,,,,,,,,
58977204,2023-09-30T15:45:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,107-38 159 STREET,159 STREET,107 AVENUE,108 AVENUE,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,159 STREET,Closed,2023-09-30T17:19:10.000,12 QUEENS,QUEENS,1041234,192905,ONLINE,Unspecified,QUEENS,,40.695972973618375,-73.79450216305685,"{'latitude': '40.695972973618375', 'longitude': '-73.79450216305685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:19:05.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,4101250033,,,,,,,,
59460279,2023-09-30T15:45:25.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,10465,3267 TIERNEY PLACE,TIERNEY PLACE,LONGSTREET AVENUE,LOCUST POINT DRIVE,LONGSTREET AVENUE,LOCUST POINT DRIVE,ADDRESS,BRONX,TIERNEY PLACE,Closed,2023-10-06T11:40:00.000,10 BRONX,BRONX,1039633,236432,PHONE,Unspecified,BRONX,,40.81545333868166,-73.79991719381992,"{'latitude': '40.81545333868166', 'longitude': '-73.79991719381992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T11:40:00.000,,2055270062,,,,,,,,
58976446,2023-09-30T15:45:05.000,DPR,Department of Parks and Recreation,Animal in a Park,Dead Animal,Park,10034,570 WEST  214 STREET,WEST  214 STREET,SEAMAN AVENUE,INDIAN ROAD,SEAMAN AVENUE,INDIAN ROAD,ADDRESS,NEW YORK,WEST  214 STREET,Closed,2023-10-18T12:30:42.000,12 MANHATTAN,MANHATTAN,1006555,256695,ONLINE,Unspecified,MANHATTAN,,40.87121476286591,-73.91935095259326,"{'latitude': '40.87121476286591', 'longitude': '-73.91935095259326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-18T12:30:37.000,NYC Parks has reviewed the reported condition and corrected the problem.,1022550001,,,,,,,,
58971402,2023-09-30T15:44:38.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11214,8201 19 AVENUE,19 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,2023-09-30T00:00:00.000,11 BROOKLYN,BROOKLYN,984771,160848,PHONE,Unspecified,BROOKLYN,,40.60816694506448,-73.99812362314826,"{'latitude': '40.60816694506448', 'longitude': '-73.99812362314826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,3063160006,,,,,,,,
59447251,2023-09-30T15:44:22.000,DOB,Department of Buildings,Building Condition,Commercial,Street,11234,2364 FLATBUSH AVENUE,FLATBUSH AVENUE,AVENUE S,EAST   51 STREET,AVENUE S,EAST   51 STREET,ADDRESS,BROOKLYN,FLATBUSH AVENUE,In Progress,2023-09-30T00:00:00.000,18 BROOKLYN,BROOKLYN,1004883,162473,ONLINE,Unspecified,BROOKLYN,,40.61260322860138,-73.9256854874031,"{'latitude': '40.61260322860138', 'longitude': '-73.9256854874031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,3085280048,,,,,,,,
58975192,2023-09-30T15:44:09.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T11:15:20.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3016270046,,,,,,,,
58977406,2023-09-30T15:44:09.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T11:15:20.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3016270046,,,,,,,,
58975038,2023-09-30T15:44:09.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T11:15:20.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3016270046,,,,,,,,
58969011,2023-09-30T15:44:09.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T11:15:20.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3016270046,,,,,,,,
58977493,2023-09-30T15:44:09.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T11:15:20.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3016270046,,,,,,,,
58968494,2023-09-30T15:44:09.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,10003,69 EAST   17 STREET,EAST   17 STREET,BROADWAY,PARK AVENUE SOUTH,BROADWAY,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   17 STREET,Closed,2023-09-30T17:06:04.000,05 MANHATTAN,MANHATTAN,987125,207726,UNKNOWN,Unspecified,MANHATTAN,,40.736836061247594,-73.98962571830423,"{'latitude': '40.736836061247594', 'longitude': '-73.98962571830423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T17:06:01.000,NYC Parks has reviewed the reported condition and corrected the problem.,1008450002,,,,,,,,
58970207,2023-09-30T15:44:09.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T11:15:20.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3016270046,,,,,,,,
58969032,2023-09-30T15:43:55.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11213,1405 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,Open,2023-09-30T00:00:00.000,08 BROOKLYN,BROOKLYN,1003661,184559,PHONE,Unspecified,BROOKLYN,,40.673227290824116,-73.9300232540755,"{'latitude': '40.673227290824116', 'longitude': '-73.9300232540755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,3013610081,,,,,,,,
58972665,2023-09-30T15:43:52.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11235,4641 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,15 BROOKLYN,BROOKLYN,999690,153596,PHONE,Unspecified,BROOKLYN,,40.58824823905332,-73.94440956006947,"{'latitude': '40.58824823905332', 'longitude': '-73.94440956006947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:08:26.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,3074707506,,,,,,,,
59445334,2023-09-30T15:43:46.000,HPD,Department of Housing Preservation and Development,Plumbing,Radiator,Apartment,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,,3016270046,,,,,,,,
59446768,2023-09-30T15:43:46.000,HPD,Department of Housing Preservation and Development,General,Cabinet,Apartment,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,,3016270046,,,,,,,,
59460407,2023-09-30T15:43:45.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,,3016270046,,,,,,,,
59443290,2023-09-30T15:43:45.000,HPD,Department of Housing Preservation and Development,General,Cabinet,Apartment,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,,3016270046,,,,,,,,
59450182,2023-09-30T15:43:44.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,,3016270046,,,,,,,,
59455760,2023-09-30T15:43:38.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,11221,62 PATCHEN AVENUE,PATCHEN AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,Closed,2023-10-05T00:00:00.000,03 BROOKLYN,BROOKLYN,1004351,190733,PHONE,Unspecified,BROOKLYN,,40.69017197137937,-73.9275173850884,"{'latitude': '40.69017197137937', 'longitude': '-73.9275173850884', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T00:00:00.000,,3016270046,,,,,,,,
58975725,2023-09-30T15:43:15.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11234,10 BELL POINT DRIVE,BELL POINT DRIVE,STRICKLAND AVENUE,HARBOR DRIVE,STRICKLAND AVENUE,HARBOR DRIVE,ADDRESS,BROOKLYN,BELL POINT DRIVE,Closed,2023-09-30T15:44:49.000,18 BROOKLYN,BROOKLYN,1008135,161504,ONLINE,Unspecified,BROOKLYN,,40.60993535487717,-73.91397609309324,"{'latitude': '40.60993535487717', 'longitude': '-73.91397609309324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T15:44:41.000,The Police Department responded to the complaint and took action to fix the condition.,3084702052,,,,,,,,
58977371,2023-09-30T15:43:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11419,128-02 LIBERTY AVENUE,LIBERTY AVENUE,128 STREET,129 STREET,128 STREET,129 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,2023-09-30T16:36:41.000,10 QUEENS,QUEENS,1035014,190360,ONLINE,Unspecified,QUEENS,,40.68902541700428,-73.81695206947525,"{'latitude': '40.68902541700428', 'longitude': '-73.81695206947525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:36:36.000,The Police Department responded to the complaint and took action to fix the condition.,4095820001,,,,,,,,
58976154,2023-09-30T15:42:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,715 WEST  180 STREET,WEST  180 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  180 STREET,Closed,2023-09-30T16:51:55.000,12 MANHATTAN,MANHATTAN,1001684,248841,ONLINE,Unspecified,MANHATTAN,,40.84966886681762,-73.93698363710853,"{'latitude': '40.84966886681762', 'longitude': '-73.93698363710853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:51:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1021760150,,,,,,,,
59445078,2023-09-30T15:42:56.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11235,4641 BEDFORD AVENUE,BEDFORD AVENUE,AVENUE Z,VOORHIES AVENUE,AVENUE Z,VOORHIES AVENUE,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,2023-10-01T00:00:00.000,15 BROOKLYN,BROOKLYN,999690,153596,PHONE,Unspecified,BROOKLYN,,40.58824823905332,-73.94440956006947,"{'latitude': '40.58824823905332', 'longitude': '-73.94440956006947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T00:00:00.000,,3074707506,,,,,,,,
58968662,2023-09-30T15:42:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2526 GRAND CONCOURSE,GRAND CONCOURSE,EAST FORDHAM ROAD,EAST  192 STREET,EAST FORDHAM ROAD,EAST  192 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,2023-09-30T16:26:54.000,07 BRONX,BRONX,1012828,253721,PHONE,Unspecified,BRONX,,40.86303396230873,-73.89668212669098,"{'latitude': '40.86303396230873', 'longitude': '-73.89668212669098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T16:26:50.000,The Police Department responded to the complaint and took action to fix the condition.,2031547501,,,,,,,,
58973017,2023-09-30T15:42:31.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Recreation Center,Park,11368,FLUSHING MEADOWS CORONA PARK,FLUSHING MEADOWS CORONA PARK,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,UNRECOGNIZED,CORONA,FLUSHING MEADOWS CORONA PARK,In Progress,,81 QUEENS,QUEENS,1027989,209784,MOBILE,Flushing Meadows Corona Park,QUEENS,,40.742377064999275,-73.84215697754966,"{'latitude': '40.742377064999275', 'longitude': '-73.84215697754966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,4020180001,,,,,,,,
