unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_company_borough
58876229,2023-09-20T11:20:47.000,2023-09-20T11:53:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11357,24-39 169 STREET,169 STREET,24 ROAD,25 AVENUE,24 ROAD,25 AVENUE,ADDRESS,WHITESTONE,169 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-20T11:53:44.000,07 QUEENS,4057720003,QUEENS,1040916,221599,PHONE,Unspecified,QUEENS,40.774732747641366,-73.79540726030775,"{'latitude': '40.774732747641366', 'longitude': '-73.79540726030775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880413,2023-09-20T11:20:06.000,2023-09-20T11:58:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,BROADWAY,BROADWAY,BROADWAY,WEST  156 STREET,BROADWAY,WEST  156 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T11:58:31.000,12 MANHATTAN,,MANHATTAN,999377,242926,ONLINE,Unspecified,MANHATTAN,40.8334381752668,-73.94533578317308,"{'latitude': '40.8334381752668', 'longitude': '-73.94533578317308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58902999,2023-09-20T11:19:50.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11433,110-11 157 STREET,157 STREET,110 AVENUE,111 AVENUE,110 AVENUE,111 AVENUE,ADDRESS,JAMAICA,157 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-02T10:36:56.000,12 QUEENS,4121610016,QUEENS,1041677,191182,ONLINE,Unspecified,QUEENS,40.69124088701232,-73.79291929463844,"{'latitude': '40.69124088701232', 'longitude': '-73.79291929463844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875842,2023-09-20T11:19:03.000,2023-09-20T11:31:24.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11214,225 BAY   22 STREET,BAY   22 STREET,CROPSEY AVENUE,20 DRIVE,CROPSEY AVENUE,20 DRIVE,ADDRESS,BROOKLYN,BAY   22 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T11:31:28.000,11 BROOKLYN,3064660001,BROOKLYN,983002,158192,ONLINE,Unspecified,BROOKLYN,40.600876693933614,-74.00449417010189,"{'latitude': '40.600876693933614', 'longitude': '-74.00449417010189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877914,2023-09-20T11:18:33.000,2023-09-26T14:36:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10128,1682 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015500001,MANHATTAN,997774,222961,ONLINE,Unspecified,MANHATTAN,40.77864236539835,-73.95116873798214,"{'latitude': '40.77864236539835', 'longitude': '-73.95116873798214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875221,2023-09-20T11:18:33.000,2023-09-26T14:36:25.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10128,1682 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,08 MANHATTAN,1015500001,MANHATTAN,997774,222961,ONLINE,Unspecified,MANHATTAN,40.77864236539835,-73.95116873798214,"{'latitude': '40.77864236539835', 'longitude': '-73.95116873798214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875760,2023-09-20T11:18:32.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Car Wash,Business,11435,90 AVENUE,90 AVENUE,90 AVENUE,139 STREET,90 AVENUE,139 STREET,INTERSECTION,,,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-18T15:39:37.000,12 QUEENS,,QUEENS,1036237,194892,PHONE,Unspecified,QUEENS,40.701457577891716,-73.81250713690643,"{'latitude': '40.701457577891716', 'longitude': '-73.81250713690643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876968,2023-09-20T11:18:31.000,2023-09-26T09:42:37.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,10469,2418 TIEMAN AVENUE,TIEMAN AVENUE,WARING AVENUE,MACE AVENUE,WARING AVENUE,MACE AVENUE,ADDRESS,BRONX,TIEMANN AVENUE,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-26T09:42:41.000,11 BRONX,2044890014,BRONX,1029051,253121,PHONE,Unspecified,BRONX,40.86131972124393,-73.83803533155857,"{'latitude': '40.86131972124393', 'longitude': '-73.83803533155857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875815,2023-09-20T11:18:12.000,2023-09-21T12:49:34.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10314,618 JEWETT AVENUE,JEWETT AVENUE,BURNSIDE AVENUE,KINGSLEY AVENUE,BURNSIDE AVENUE,KINGSLEY AVENUE,ADDRESS,STATEN ISLAND,JEWETT AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T03:27:24.000,01 STATEN ISLAND,5003910065,STATEN ISLAND,947618,165877,ONLINE,Unspecified,STATEN ISLAND,40.62189479303339,-74.13195700527734,"{'latitude': '40.62189479303339', 'longitude': '-74.13195700527734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876338,2023-09-20T11:18:10.000,2023-09-20T11:51:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,159 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,LUDLOW STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T11:51:39.000,03 MANHATTAN,1004110019,MANHATTAN,987613,201980,MOBILE,Unspecified,MANHATTAN,40.72106452261362,-73.98786766847537,"{'latitude': '40.72106452261362', 'longitude': '-73.98786766847537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874778,2023-09-20T11:18:02.000,2023-09-20T11:26:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11225,442 MONTGOMERY STREET,MONTGOMERY STREET,CLOVE ROAD,NEW YORK AVENUE,CLOVE ROAD,NEW YORK AVENUE,ADDRESS,BROOKLYN,MONTGOMERY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T11:26:58.000,09 BROOKLYN,3013090029,BROOKLYN,998120,181682,ONLINE,Unspecified,BROOKLYN,40.665340984827985,-73.9500044993414,"{'latitude': '40.665340984827985', 'longitude': '-73.9500044993414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870936,2023-09-20T11:17:57.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Cons - Contrary/Beyond Approved Plans/Permits,,10075,19 EAST   80 STREET,EAST   80 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-30T00:00:00.000,08 MANHATTAN,1014920015,MANHATTAN,994666,222482,UNKNOWN,Unspecified,MANHATTAN,40.77733184580982,-73.96239157021408,"{'latitude': '40.77733184580982', 'longitude': '-73.96239157021408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876221,2023-09-20T11:17:57.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,,10463,3206 OXFORD AVENUE,OXFORD AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-22T00:00:00.000,08 BRONX,2057850247,BRONX,1009277,261375,UNKNOWN,Unspecified,BRONX,40.88405260991869,-73.90949143494963,"{'latitude': '40.88405260991869', 'longitude': '-73.90949143494963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58871530,2023-09-20T11:17:37.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11416,95-25 77 STREET,77 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,OZONE PARK,77 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-20T12:55:42.000,09 QUEENS,4090040035,QUEENS,1022632,187900,PHONE,Unspecified,QUEENS,40.68233564537642,-73.86161376825054,"{'latitude': '40.68233564537642', 'longitude': '-73.86161376825054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879714,2023-09-20T11:17:28.000,2023-09-21T06:22:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11377,39-30 57 STREET,57 STREET,39 AVENUE,WOODSIDE AVENUE,39 AVENUE,WOODSIDE AVENUE,ADDRESS,WOODSIDE,57 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-21T06:22:36.000,02 QUEENS,4012270071,QUEENS,1010123,211557,MOBILE,Unspecified,QUEENS,40.7473138188325,-73.90662398063274,"{'latitude': '40.7473138188325', 'longitude': '-73.90662398063274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58876038,2023-09-20T11:17:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,10465,530 ELLSWORTH AVENUE,ELLSWORTH AVENUE,DEAD END,SCHLEY AVE,,,ADDRESS,BRONX,,Open,,,10 BRONX,2054887501,BRONX,1035479,240069,ONLINE,Unspecified,BRONX,40.8254609211242,-73.81489658615212,"{'latitude': '40.8254609211242', 'longitude': '-73.81489658615212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872076,2023-09-20T11:16:59.000,2023-09-20T17:20:58.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,11101,52-10 CENTER BOULEVARD,CENTER BOULEVARD,BORDEN AVENUE,54 AVENUE,BORDEN AVENUE,54 AVENUE,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,Closed,The agency was unable to respond to this complaint because they allocated resources to other critical services at the time. All complaints are used for future enforcement planning.,2023-09-20T17:20:57.000,02 QUEENS,4000060001,QUEENS,995269,209572,ONLINE,Unspecified,QUEENS,40.741896475708394,-73.96023551436888,"{'latitude': '40.741896475708394', 'longitude': '-73.96023551436888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871105,2023-09-20T11:16:56.000,2023-09-20T12:16:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,446 81 STREET,81 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,81 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T12:16:44.000,10 BROOKLYN,3059980025,BROOKLYN,977131,167258,ONLINE,Unspecified,BROOKLYN,40.62575822111157,-74.02564577299783,"{'latitude': '40.62575822111157', 'longitude': '-74.02564577299783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871576,2023-09-20T11:16:52.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11385,865 ONDERDONK AVENUE,ONDERDONK AVENUE,CORNELIA STREET,CATALPA AVENUE,CORNELIA STREET,CATALPA AVENUE,ADDRESS,RIDGEWOOD,ONDERDONK AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-21T04:25:03.000,05 QUEENS,4034730069,QUEENS,1011043,194945,UNKNOWN,Unspecified,QUEENS,40.701715197486664,-73.90336982560154,"{'latitude': '40.701715197486664', 'longitude': '-73.90336982560154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872736,2023-09-20T11:16:37.000,2023-09-21T13:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,,,KINGS HIGHWAY,KINGS HIGHWAY,AVENUE N,EAST   32 STREET,,,BLOCKFACE,,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-21T13:30:00.000,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,N/A,,,,,,,
58882447,2023-09-20T11:16:21.000,2023-09-21T12:16:31.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10463,207 WEST  231 STREET,WEST  231 STREET,BROADWAY,GODWIN TERRACE,BROADWAY,GODWIN TERRACE,ADDRESS,BRONX,WEST  231 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-21T12:16:38.000,08 BRONX,2057040047,BRONX,1010498,259564,MOBILE,Unspecified,BRONX,40.879078434594305,-73.90508286558207,"{'latitude': '40.879078434594305', 'longitude': '-73.90508286558207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879998,2023-09-20T11:16:12.000,2023-10-12T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11221,96 RALPH AVENUE,RALPH AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-13T08:07:32.000,03 BROOKLYN,3016530052,BROOKLYN,1005472,189472,UNKNOWN,Unspecified,BROOKLYN,40.686708200324595,-73.92347912192814,"{'latitude': '40.686708200324595', 'longitude': '-73.92347912192814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,2023-10-20T11:16:12.000,
58876615,2023-09-20T11:16:06.000,2023-09-27T17:00:38.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10451,280 EAST  161 STREET,EAST  161 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,04 BRONX,2024200120,BRONX,1006987,239994,PHONE,Unspecified,BRONX,40.825374364858625,-73.91784558881021,"{'latitude': '40.825374364858625', 'longitude': '-73.91784558881021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878174,2023-09-20T11:16:04.000,2023-09-20T11:16:04.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,17 VERNON AVENUE,VERNON AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,VERNON AVENUE,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-20T11:16:04.000,03 BROOKLYN,3017540083,BROOKLYN,997748,192264,PHONE,Unspecified,BROOKLYN,40.69438674551333,-73.95132420662237,"{'latitude': '40.69438674551333', 'longitude': '-73.95132420662237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874516,2023-09-20T11:16:03.000,2023-09-20T21:28:28.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Street,10033,29 OVERLOOK TERRACE,OVERLOOK TERRACE,WEST  184 STREET,WEST  186 STREET,WEST  184 STREET,WEST  186 STREET,ADDRESS,NEW YORK,OVERLOOK TERRACE,Closed,The Department of Sanitation cleaned the location.,2023-09-20T21:28:32.000,12 MANHATTAN,1021800027,MANHATTAN,1001842,250151,PHONE,Unspecified,MANHATTAN,40.853264113970056,-73.93640909828962,"{'latitude': '40.853264113970056', 'longitude': '-73.93640909828962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879891,2023-09-20T11:15:53.000,2023-09-21T09:47:10.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Third-Party Food Delivery Service,Business,11368,42-12 108 STREET,108 STREET,42 AVENUE,43 AVENUE,42 AVENUE,43 AVENUE,ADDRESS,CORONA,108 STREET,Closed,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",2023-09-21T09:47:15.000,04 QUEENS,4019860039,QUEENS,1023598,212260,PHONE,Unspecified,QUEENS,40.74919368237089,-73.85798847435429,"{'latitude': '40.74919368237089', 'longitude': '-73.85798847435429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
