unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58931459,2023-09-26T13:05:41.000,2023-09-29T11:29:24.000,DOT,Department of Transportation,Bus Stop Shelter Complaint,Broken Glass,Bus Stop Shelter,10002,ALLEN STREET,ALLEN STREET,ALLEN STREET,HESTER STREET,ALLEN STREET,HESTER STREET,INTERSECTION,,,Closed,The contractor has reported that the requested work has been completed.,2023-09-26T13:17:38.000,03 MANHATTAN,,MANHATTAN,986494,200209,PHONE,Unspecified,MANHATTAN,40.71620390796411,-73.99190515418172,"{'latitude': '40.71620390796411', 'longitude': '-73.99190515418172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58925648,2023-09-26T13:05:33.000,2023-09-26T14:25:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,59 ENGERT AVENUE,ENGERT AVENUE,LEONARD STREET,ECKFORD STREET,LEONARD STREET,ECKFORD STREET,ADDRESS,BROOKLYN,ENGERT AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T14:25:30.000,01 BROOKLYN,3026987501,BROOKLYN,998560,202087,MOBILE,Unspecified,BROOKLYN,40.72134727704864,-73.94837513821314,"{'latitude': '40.72134727704864', 'longitude': '-73.94837513821314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58925574,2023-09-26T13:05:00.000,2023-09-27T10:07:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10472,1207 BOYNTON AVENUE,BOYNTON AVENUE,WESTCHESTER AVE,E 172 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-27T10:07:00.000,09 BRONX,2037730001,BRONX,1017912,241386,ONLINE,Unspecified,BRONX,40.82916012486135,-73.87836391696923,"{'latitude': '40.82916012486135', 'longitude': '-73.87836391696923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58930671,2023-09-26T13:05:00.000,2023-09-26T13:45:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11102,1-10 ASTORIA BOULEVARD,ASTORIA BOULEVARD,1 ST,DEAD END,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-26T13:45:00.000,01 QUEENS,4004900101,QUEENS,1001838,221224,PHONE,Unspecified,QUEENS,40.7738676059437,-73.93649935761817,"{'latitude': '40.7738676059437', 'longitude': '-73.93649935761817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58930227,2023-09-26T13:04:41.000,2023-09-26T13:04:41.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,146 JEFFERSON STREET,JEFFERSON STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,JEFFERSON STREET,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-26T13:04:41.000,04 BROOKLYN,3031720026,BROOKLYN,1003601,194413,PHONE,Unspecified,BROOKLYN,40.7002743860025,-73.93021125251236,"{'latitude': '40.7002743860025', 'longitude': '-73.93021125251236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928887,2023-09-26T13:04:40.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11228,1066 78 STREET,78 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,78 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-22T13:07:06.000,10 BROOKLYN,3059740034,BROOKLYN,980232,165796,PHONE,Unspecified,BROOKLYN,40.62174728627933,-74.01447373545986,"{'latitude': '40.62174728627933', 'longitude': '-74.01447373545986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931744,2023-09-26T13:04:33.000,2023-09-27T04:27:10.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10468,KINGSBRIDGE ARMORY,KINGSBRIDGE ARMORY,DAVIDSON AVENUE,GRAND AVENUE,DAVIDSON AVENUE,GRAND AVENUE,UNRECOGNIZED,BRONX,KINGSBRIDGE ARMORY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T04:27:15.000,07 BRONX,,BRONX,1012548,255658,ONLINE,Unspecified,BRONX,40.86835133785983,-73.89768622878745,"{'latitude': '40.86835133785983', 'longitude': '-73.89768622878745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929619,2023-09-26T13:04:25.000,2023-09-26T14:04:12.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,11373,82-02 BROADWAY,BROADWAY,82 STREET,BRITTON AVENUE,82 STREET,BRITTON AVENUE,ADDRESS,ELMHURST,BROADWAY,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-26T14:03:56.000,04 QUEENS,4015340001,QUEENS,1016744,209932,UNKNOWN,Unspecified,QUEENS,40.74283175419591,-73.88273657534144,"{'latitude': '40.74283175419591', 'longitude': '-73.88273657534144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58929215,2023-09-26T13:04:19.000,2023-09-27T13:07:58.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10309,238 FOSTER ROAD,FOSTER ROAD,DRUMGOOLE ROAD WEST,CARLTON AVENUE,DRUMGOOLE ROAD WEST,CARLTON AVENUE,ADDRESS,STATEN ISLAND,FOSTER ROAD,Closed,The Department of Sanitation observed illegal postings at the location. The Department will issue a Summons to the responsible party once it is identified.,2023-09-27T13:08:00.000,03 STATEN ISLAND,5069120085,STATEN ISLAND,927741,133485,ONLINE,Unspecified,STATEN ISLAND,40.53288089007248,-74.20328759380386,"{'latitude': '40.53288089007248', 'longitude': '-74.20328759380386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934728,2023-09-26T13:04:15.000,2023-09-26T14:41:41.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,1185 CARROLL STREET,CARROLL STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T14:41:37.000,09 BROOKLYN,3012830001,BROOKLYN,998218,182333,PHONE,Unspecified,BROOKLYN,40.66712768077816,-73.94964990195497,"{'latitude': '40.66712768077816', 'longitude': '-73.94964990195497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927545,2023-09-26T13:04:05.000,2023-09-26T13:23:48.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10032,508 WEST  166 STREET,WEST  166 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  166 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T13:23:53.000,12 MANHATTAN,1021230031,MANHATTAN,1001323,244915,MOBILE,Unspecified,MANHATTAN,40.83889385586689,-73.93829849106721,"{'latitude': '40.83889385586689', 'longitude': '-73.93829849106721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927107,2023-09-26T13:03:58.000,2023-09-27T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Working Contrary To Stop Work Order,,11357,2-25 148 STREET,148 STREET,,,,,ADDRESS,WHITESTONE,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T00:00:00.000,07 QUEENS,4044670054,QUEENS,1033634,230029,UNKNOWN,Unspecified,QUEENS,40.79791447984312,-73.82163688819017,"{'latitude': '40.79791447984312', 'longitude': '-73.82163688819017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935459,2023-09-26T13:03:56.000,2023-10-16T08:54:53.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11217,NEVINS STREET,NEVINS STREET,NEVINS STREET,PACIFIC STREET,NEVINS STREET,PACIFIC STREET,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-16T08:55:01.000,02 BROOKLYN,,BROOKLYN,988939,189005,PHONE,Unspecified,BROOKLYN,40.68545059221621,-73.98309303614639,"{'latitude': '40.68545059221621', 'longitude': '-73.98309303614639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927596,2023-09-26T13:03:34.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11214,290 BAY   13 STREET,BAY   13 STREET,CROPSEY AVENUE,SHORE PARKWAY,CROPSEY AVENUE,SHORE PARKWAY,ADDRESS,BROOKLYN,BAY   13 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-27T12:32:56.000,11 BROOKLYN,3064610252,BROOKLYN,980803,159261,ONLINE,Unspecified,BROOKLYN,40.60381029913668,-74.01241352970418,"{'latitude': '40.60381029913668', 'longitude': '-74.01241352970418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58932809,2023-09-26T13:03:06.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11215,643 CARROLL STREET,CARROLL STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,In Progress,,,06 BROOKLYN,3009590070,BROOKLYN,989779,185076,ONLINE,Unspecified,BROOKLYN,40.674665893807585,-73.98006750110571,"{'latitude': '40.674665893807585', 'longitude': '-73.98006750110571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927500,2023-09-26T13:03:01.000,2023-10-11T20:16:59.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,11216,277 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,03 BROOKLYN,3019740051,BROOKLYN,996389,189054,ONLINE,Unspecified,BROOKLYN,40.68557800392962,-73.95623074565354,"{'latitude': '40.68557800392962', 'longitude': '-73.95623074565354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935135,2023-09-26T13:03:01.000,2023-10-11T20:16:59.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11216,277 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,03 BROOKLYN,3019740051,BROOKLYN,996389,189054,ONLINE,Unspecified,BROOKLYN,40.68557800392962,-73.95623074565354,"{'latitude': '40.68557800392962', 'longitude': '-73.95623074565354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58926029,2023-09-26T13:03:01.000,2023-10-11T20:16:59.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216,277 GATES AVENUE,GATES AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,03 BROOKLYN,3019740051,BROOKLYN,996389,189054,ONLINE,Unspecified,BROOKLYN,40.68557800392962,-73.95623074565354,"{'latitude': '40.68557800392962', 'longitude': '-73.95623074565354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935428,2023-09-26T13:02:56.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,88 STREET,89 STREET,88 STREET,89 STREET,ADDRESS,HOWARD BEACH,151 AVENUE,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58934561,2023-09-26T13:02:49.000,2023-09-26T17:57:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,63-23 53 AVENUE,53 AVENUE,62 STREET,64 STREET,62 STREET,64 STREET,ADDRESS,MASPETH,53 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T17:58:04.000,05 QUEENS,,QUEENS,1011630,205783,PHONE,Unspecified,QUEENS,40.731461094375916,-73.90120870239835,"{'latitude': '40.731461094375916', 'longitude': '-73.90120870239835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928516,2023-09-26T13:02:45.000,2023-10-10T09:54:42.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11434,161-04 119 ROAD,119 ROAD,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,12 QUEENS,4122480007,QUEENS,1044449,187566,PHONE,Unspecified,QUEENS,40.68129740458513,-73.78295586151718,"{'latitude': '40.68129740458513', 'longitude': '-73.78295586151718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58928869,2023-09-26T13:02:41.000,2023-09-26T13:39:40.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,10305,109 DONLEY AVENUE,DONLEY AVENUE,WALTER BARAN WAY,ST JOHNS AVENUE,WALTER BARAN WAY,ST JOHNS AVENUE,ADDRESS,STATEN ISLAND,DONLEY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T13:39:46.000,01 STATEN ISLAND,5030300082,STATEN ISLAND,963248,160588,ONLINE,Unspecified,STATEN ISLAND,40.60742842569956,-74.07563768829363,"{'latitude': '40.60742842569956', 'longitude': '-74.07563768829363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58931127,2023-09-26T13:02:19.000,2023-10-01T20:02:30.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10468,2914 JEROME AVENUE,JEROME AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,07 BRONX,2033190072,BRONX,1014610,256962,ONLINE,Unspecified,BRONX,40.871923565256566,-73.89022499554281,"{'latitude': '40.871923565256566', 'longitude': '-73.89022499554281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935036,2023-09-26T13:02:19.000,2023-10-01T20:02:31.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10468,2914 JEROME AVENUE,JEROME AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,07 BRONX,2033190072,BRONX,1014610,256962,ONLINE,Unspecified,BRONX,40.871923565256566,-73.89022499554281,"{'latitude': '40.871923565256566', 'longitude': '-73.89022499554281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58927346,2023-09-26T13:02:19.000,2023-10-01T20:02:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10468,2914 JEROME AVENUE,JEROME AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,07 BRONX,2033190072,BRONX,1014610,256962,ONLINE,Unspecified,BRONX,40.871923565256566,-73.89022499554281,"{'latitude': '40.871923565256566', 'longitude': '-73.89022499554281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
