unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,due_date,bridge_highway_direction,road_ramp
58846578,2023-09-19T01:05:08.000,2023-09-19T01:08:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,184 ETNA STREET,ETNA STREET,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T01:09:03.000,05 BROOKLYN,3041150026,BROOKLYN,1018413,189241,ONLINE,Unspecified,BROOKLYN,40.68603366963854,-73.87681854478991,"{'latitude': '40.68603366963854', 'longitude': '-73.87681854478991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND STREET,CHESTNUT STREET,RICHMOND STREET,CHESTNUT STREET,ETNA STREET,,,,,,,
58861036,2023-09-19T01:05:00.000,2023-09-19T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10471,6105 LIEBIG AVENUE,LIEBIG AVENUE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-19T09:50:00.000,08 BRONX,2058861265,BRONX,1011529,270900,ONLINE,Unspecified,BRONX,40.91018900306024,-73.90130841650166,"{'latitude': '40.91018900306024', 'longitude': '-73.90130841650166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 261 ST,W 263 ST,,,,,,,,,,
58861597,2023-09-19T01:05:00.000,2023-11-19T18:45:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10029,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-19T18:45:00.000,11 MANHATTAN,,MANHATTAN,1001623,228367,UNKNOWN,Unspecified,MANHATTAN,40.79347366057293,-73.93725713258712,"{'latitude': '40.79347366057293', 'longitude': '-73.93725713258712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,1 AVENUE,EAST 112 STREET,,,,,,,,
58859137,2023-09-19T01:05:00.000,2023-09-19T10:25:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10128,175 EAST   96 STREET,EAST   96 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-19T10:25:00.000,11 MANHATTAN,1016240033,MANHATTAN,998115,225443,ONLINE,Unspecified,MANHATTAN,40.78545426730592,-73.94993236337781,"{'latitude': '40.78545426730592', 'longitude': '-73.94993236337781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVE,3 AVE,,,,,,,,,,
58845610,2023-09-19T01:04:54.000,2023-09-19T01:24:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,135 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-19T01:24:33.000,17 BROOKLYN,3046160061,BROOKLYN,1005715,180975,ONLINE,Unspecified,BROOKLYN,40.66338527165673,-73.92262998997012,"{'latitude': '40.66338527165673', 'longitude': '-73.92262998997012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RUTLAND ROAD,WINTHROP STREET,RUTLAND ROAD,WINTHROP STREET,ROCKAWAY PARKWAY,,,,,,,
58846212,2023-09-19T01:04:49.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,,,,,,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:25:37.000,0 Unspecified,,Unspecified,,,MOBILE,Unspecified,Unspecified,,,,,,,,,,,,JFK Airport,,,
58849422,2023-09-19T01:04:41.000,2023-09-19T01:22:46.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,182 EAST    7 STREET,EAST    7 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T01:22:50.000,03 MANHATTAN,1004020034,MANHATTAN,989360,203492,ONLINE,Unspecified,MANHATTAN,40.72521375992656,-73.98156405759259,"{'latitude': '40.72521375992656', 'longitude': '-73.98156405759259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE A,AVENUE B,AVENUE A,AVENUE B,EAST    7 STREET,,,,,,,
58851223,2023-09-19T01:04:26.000,2023-09-19T02:54:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,76-12 88 AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T02:54:22.000,09 QUEENS,4089020006,QUEENS,1021709,190505,ONLINE,Unspecified,QUEENS,40.689489720046765,-73.86492715501885,"{'latitude': '40.689489720046765', 'longitude': '-73.86492715501885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",76 STREET,77 STREET,76 STREET,77 STREET,88 AVENUE,,,,,,,
58851095,2023-09-19T01:04:24.000,2023-09-19T02:26:41.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11415,85-26 126 STREET,126 STREET,ADDRESS,KEW GARDENS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T02:26:47.000,09 QUEENS,4092710018,QUEENS,1032680,195709,PHONE,Unspecified,QUEENS,40.70372022884599,-73.8253296662882,"{'latitude': '40.70372022884599', 'longitude': '-73.8253296662882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",METROPOLITAN AVENUE,HILLSIDE AVENUE,METROPOLITAN AVENUE,HILLSIDE AVENUE,126 STREET,,,,,,,
58847548,2023-09-19T01:04:10.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10301,18 RICHMOND TERRACE,RICHMOND TERRACE,ADDRESS,STATEN ISLAND,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-19T03:50:27.000,01 STATEN ISLAND,5000070012,STATEN ISLAND,963222,173549,PHONE,Unspecified,STATEN ISLAND,40.64300357766563,-74.07577170286257,"{'latitude': '40.64300357766563', 'longitude': '-74.07577170286257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FERRY TERMINAL DRIVE,SCHUYLER STREET,FERRY TERMINAL DRIVE,SCHUYLER STREET,RICHMOND TERRACE,,,,,,,
58851225,2023-09-19T01:03:54.000,2023-09-19T03:59:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1328 WEST    7 STREET,WEST    7 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T03:59:18.000,11 BROOKLYN,3065770016,BROOKLYN,989354,162536,MOBILE,Unspecified,BROOKLYN,40.61279870349547,-73.98161671398941,"{'latitude': '40.61279870349547', 'longitude': '-73.98161671398941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY PARKWAY,AVENUE O,BAY PARKWAY,AVENUE O,WEST    7 STREET,,,,,,,
58850708,2023-09-19T01:03:42.000,2023-09-19T01:57:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11237,1485 GATES AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T01:57:59.000,04 BROOKLYN,3033350041,BROOKLYN,1008164,193577,ONLINE,Unspecified,BROOKLYN,40.69796860760219,-73.91375792049622,"{'latitude': '40.69796860760219', 'longitude': '-73.91375792049622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,GATES AVENUE,,,,,,,
58847959,2023-09-19T01:03:21.000,2023-09-19T01:06:27.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10036,561 TENTH AVENUE,TENTH AVENUE,ADDRESS,NEW YORK,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-19T01:06:30.000,04 MANHATTAN,1010700029,MANHATTAN,985406,215859,MOBILE,Unspecified,MANHATTAN,40.75915949209447,-73.99582723864027,"{'latitude': '40.75915949209447', 'longitude': '-73.99582723864027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   41 STREET,WEST   42 STREET,WEST   41 STREET,WEST   42 STREET,10 AVENUE,,,,,,,
58851839,2023-09-19T01:02:59.000,2023-09-19T01:45:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11374,62-65 AUSTIN STREET,AUSTIN STREET,ADDRESS,REGO PARK,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T01:45:30.000,06 QUEENS,4030920103,QUEENS,1020918,204791,PHONE,Unspecified,QUEENS,40.7287046725491,-73.86770160442985,"{'latitude': '40.7287046725491', 'longitude': '-73.86770160442985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",62 AVENUE,63 AVENUE,62 AVENUE,63 AVENUE,AUSTIN STREET,,,,,,,
58853298,2023-09-19T01:02:55.000,2023-09-19T01:31:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11218,180 OCEAN PARKWAY,OCEAN PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T01:31:55.000,12 BROOKLYN,3053380008,BROOKLYN,991236,174488,ONLINE,Unspecified,BROOKLYN,40.64560313791682,-73.9748258664166,"{'latitude': '40.64560313791682', 'longitude': '-73.9748258664166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBEMARLE ROAD,PROSPECT EXPRESSWAY EB EXIT    6,ALBEMARLE ROAD,PROSPECT EXPRESSWAY EB EXIT    6,OCEAN PARKWAY,,,,,,,
58852638,2023-09-19T01:02:13.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10013,60 LAFAYETTE STREET,LAFAYETTE STREET,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-19T02:43:12.000,01 MANHATTAN,1001710031,MANHATTAN,983605,200302,PHONE,Unspecified,MANHATTAN,40.716459431762694,-74.0023267359905,"{'latitude': '40.716459431762694', 'longitude': '-74.0023267359905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEONARD STREET,FRANKLIN STREET,LEONARD STREET,FRANKLIN STREET,LAFAYETTE STREET,,,,,,,
58851629,2023-09-19T01:01:56.000,2023-09-19T01:13:04.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,184 ETNA STREET,ETNA STREET,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T01:13:10.000,05 BROOKLYN,3041150026,BROOKLYN,1018413,189241,ONLINE,Unspecified,BROOKLYN,40.68603366963854,-73.87681854478991,"{'latitude': '40.68603366963854', 'longitude': '-73.87681854478991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND STREET,CHESTNUT STREET,RICHMOND STREET,CHESTNUT STREET,ETNA STREET,,,,,,,
58852701,2023-09-19T01:00:53.000,2023-09-25T14:54:45.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Street,10021,310 EAST   74 STREET,EAST   74 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-21T04:54:29.000,08 MANHATTAN,1014480045,MANHATTAN,996193,219772,ONLINE,Unspecified,MANHATTAN,40.769891675005326,-73.95688293953381,"{'latitude': '40.769891675005326', 'longitude': '-73.95688293953381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,EAST   74 STREET,,,,,,,
58846229,2023-09-19T01:00:26.000,2023-09-19T04:21:56.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11214,1919 82 STREET,82 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T04:21:59.000,11 BROOKLYN,3062970070,BROOKLYN,984954,160733,ONLINE,Unspecified,BROOKLYN,40.60785128096797,-73.99746456226916,"{'latitude': '40.60785128096797', 'longitude': '-73.99746456226916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,82 STREET,,,,,,,
58852915,2023-09-19T01:00:03.000,2023-09-19T01:13:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,184 ETNA STREET,ETNA STREET,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T01:13:30.000,05 BROOKLYN,3041150026,BROOKLYN,1018413,189241,ONLINE,Unspecified,BROOKLYN,40.68603366963854,-73.87681854478991,"{'latitude': '40.68603366963854', 'longitude': '-73.87681854478991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RICHMOND STREET,CHESTNUT STREET,RICHMOND STREET,CHESTNUT STREET,ETNA STREET,,,,,,,
58854493,2023-09-19T01:00:01.000,2023-09-19T01:55:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,EAST  192 STREET,EAST  192 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T01:55:41.000,07 BRONX,,BRONX,1013073,254152,ONLINE,Unspecified,BRONX,40.86421612958148,-73.89579452686064,"{'latitude': '40.86421612958148', 'longitude': '-73.89579452686064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  192 STREET,GRANDCONCOURSE,EAST  192 STREET,GRANDCONCOURSE,,,,,,,,
58852983,2023-09-19T00:59:55.000,2023-09-19T01:30:28.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11208,23 PINE STREET,PINE STREET,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-19T01:30:33.000,05 BROOKLYN,3041180011,BROOKLYN,1019231,189263,MOBILE,Unspecified,BROOKLYN,40.68609085945391,-73.87386897376794,"{'latitude': '40.68609085945391', 'longitude': '-73.87386897376794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,PINE STREET,,,,,,,
58859465,2023-09-19T00:59:39.000,2023-11-15T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11217,120 HOYT STREET,HOYT STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-15T00:00:00.000,02 BROOKLYN,3001880041,BROOKLYN,987664,189485,UNKNOWN,Unspecified,BROOKLYN,40.686768665966056,-73.98769001591447,"{'latitude': '40.686768665966056', 'longitude': '-73.98769001591447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58855300,2023-09-19T00:59:00.000,2023-09-25T12:22:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10017,300 EAST   43 STREET,EAST   43 STREET,ADDRESS,NEW YORK,Closed,The Department of Environmental Protection sent a letter to the complainant and/or respondent and the letter was returned as undeliverable.,2023-09-25T12:22:00.000,06 MANHATTAN,1013357501,MANHATTAN,992160,212660,ONLINE,Unspecified,MANHATTAN,40.75037558800369,-73.9714513920587,"{'latitude': '40.75037558800369', 'longitude': '-73.9714513920587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2 AVE,TUDOR CITY PL,,,,N/A,,,,,,
58852520,2023-09-19T00:58:26.000,2023-09-19T03:37:31.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10466,4340 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T03:37:37.000,12 BRONX,2050430028,BRONX,1024188,266003,MOBILE,Unspecified,BRONX,40.89670010784821,-73.85553922303484,"{'latitude': '40.89670010784821', 'longitude': '-73.85553922303484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  236 STREET,EAST  237 STREET,EAST  236 STREET,EAST  237 STREET,WHITE PLAINS ROAD,,,,,,,
58853247,2023-09-19T00:58:07.000,2023-09-19T01:42:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11239,1062 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T01:42:24.000,05 BROOKLYN,3044477501,BROOKLYN,1018989,178838,ONLINE,Unspecified,BROOKLYN,40.657477553019326,-73.87479527961135,"{'latitude': '40.657477553019326', 'longitude': '-73.87479527961135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATLANDS AVENUE,LOCKE STREET,FLATLANDS AVENUE,LOCKE STREET,ELTON STREET,,,,,,,
58853151,2023-09-19T00:57:08.000,2023-09-19T01:09:46.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11212,365 THATFORD AVENUE,THATFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T01:09:50.000,16 BROOKLYN,3035900011,BROOKLYN,1010017,180240,ONLINE,Unspecified,BROOKLYN,40.661356385690354,-73.90712636722496,"{'latitude': '40.661356385690354', 'longitude': '-73.90712636722496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,OSBORN STREET,THATFORD AVENUE,,,,,,,
