unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
58939707,2023-09-27T09:56:14.000,2023-09-27T12:12:27.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10469,915 MACE AVENUE,MACE AVENUE,BRONXWOOD AVENUE,RADCLIFF AVENUE,BRONXWOOD AVENUE,RADCLIFF AVENUE,ADDRESS,BRONX,MACE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:12:33.000,11 BRONX,2044450004,BRONX,1022685,253761,PHONE,Unspecified,BRONX,40.86310633718201,-73.86104599597766,"{'latitude': '40.86310633718201', 'longitude': '-73.86104599597766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935754,2023-09-27T09:56:00.000,2023-09-27T12:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,11236,232 EAST   89 STREET,EAST   89 STREET,AVENUE B,DITMAS AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-27T12:00:00.000,17 BROOKLYN,3079130048,BROOKLYN,1007427,175542,PHONE,Unspecified,BROOKLYN,40.64846856714575,-73.9164778081155,"{'latitude': '40.64846856714575', 'longitude': '-73.9164778081155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937167,2023-09-27T09:56:00.000,2023-09-27T14:38:22.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11209,619 72 STREET,72 STREET,6 AVENUE,STEWART AVENUE,6 AVENUE,STEWART AVENUE,ADDRESS,BROOKLYN,72 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-27T11:49:19.000,10 BROOKLYN,3058990001,BROOKLYN,979010,168814,PHONE,Unspecified,BROOKLYN,40.63003042423267,-74.01887799580255,"{'latitude': '40.63003042423267', 'longitude': '-74.01887799580255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940822,2023-09-27T09:56:00.000,2023-09-27T14:00:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11432,187-05 HILLSIDE AVENUE,HILLSIDE AVENUE,CHELSEA ST,187 ST,,,ADDRESS,JAMAICA,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-27T14:00:00.000,08 QUEENS,4099600019,QUEENS,1046496,199729,ONLINE,Unspecified,QUEENS,40.71466773795424,-73.77546314128072,"{'latitude': '40.71466773795424', 'longitude': '-73.77546314128072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943688,2023-09-27T09:55:52.000,2023-09-27T10:28:38.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11238,443 ST MARKS AVENUE,ST MARKS AVENUE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T10:28:41.000,08 BROOKLYN,3011480050,BROOKLYN,995329,185846,MOBILE,Unspecified,BROOKLYN,40.67677416396355,-73.96005803182477,"{'latitude': '40.67677416396355', 'longitude': '-73.96005803182477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944156,2023-09-27T09:55:37.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11367,73-21 KISSENA BOULEVARD,KISSENA BOULEVARD,73 AVENUE,75 AVENUE,73 AVENUE,75 AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,In Progress,,,08 QUEENS,4068050100,QUEENS,1036307,204198,UNKNOWN,Unspecified,QUEENS,40.72699985551424,-73.81218271926791,"{'latitude': '40.72699985551424', 'longitude': '-73.81218271926791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944479,2023-09-27T09:55:32.000,2023-09-27T13:33:38.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,11215,365 15 STREET,15 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,15 STREET,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-27T12:08:44.000,06 BROOKLYN,3011020012,BROOKLYN,988782,180769,MOBILE,Unspecified,BROOKLYN,40.66284470637262,-73.9836646633881,"{'latitude': '40.66284470637262', 'longitude': '-73.9836646633881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58936772,2023-09-27T09:55:27.000,2023-09-29T10:12:38.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11208,446 ETNA STREET,ETNA STREET,GRANT AVENUE,ELDERT LANE,GRANT AVENUE,ELDERT LANE,ADDRESS,BROOKLYN,ETNA STREET,Closed,The Department of Sanitation removed the items.,2023-09-28T13:54:38.000,05 BROOKLYN,3041230038,BROOKLYN,1020960,190079,PHONE,Unspecified,BROOKLYN,40.68832358763502,-73.86763027994229,"{'latitude': '40.68832358763502', 'longitude': '-73.86763027994229', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939854,2023-09-27T09:55:22.000,2023-09-27T10:21:55.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,10019,708 5 AVENUE,5 AVENUE,EAST   55 STREET,EAST   56 STREET,EAST   55 STREET,EAST   56 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T10:21:58.000,05 MANHATTAN,1012710030,MANHATTAN,991215,216810,MOBILE,Unspecified,MANHATTAN,40.761767075239035,-73.97485776723343,"{'latitude': '40.761767075239035', 'longitude': '-73.97485776723343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943160,2023-09-27T09:55:17.000,2023-10-07T11:47:54.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11233,110 MARION STREET,MARION STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,MARION STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-29T12:29:10.000,03 BROOKLYN,3016950021,BROOKLYN,1004597,187016,ONLINE,Unspecified,BROOKLYN,40.67996909720585,-73.92664155350882,"{'latitude': '40.67996909720585', 'longitude': '-73.92664155350882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941988,2023-09-27T09:55:14.000,2023-09-27T11:01:41.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11220,6003 8 AVENUE,8 AVENUE,60 STREET,61 STREET,60 STREET,61 STREET,ADDRESS,BROOKLYN,8 AVENUE,Closed,N/A,2023-09-27T11:01:47.000,12 BROOKLYN,3057140009,BROOKLYN,981572,170767,ONLINE,Unspecified,BROOKLYN,40.63539214043464,-74.00964872793561,"{'latitude': '40.63539214043464', 'longitude': '-74.00964872793561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58939109,2023-09-27T09:55:11.000,,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11223,1654 WEST   11 STREET,WEST   11 STREET,AVENUE P,KINGS HIGHWAY,AVENUE P,KINGS HIGHWAY,ADDRESS,BROOKLYN,WEST   11 STREET,In Progress,This request required re-assignment to a new DOT unit.,2023-11-06T11:13:52.000,11 BROOKLYN,3066200028,BROOKLYN,988638,160206,PHONE,Unspecified,BROOKLYN,40.60640371532691,-73.98419707444128,"{'latitude': '40.60640371532691', 'longitude': '-73.98419707444128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941498,2023-09-27T09:55:02.000,2023-10-10T08:41:30.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941404,2023-09-27T09:55:02.000,2023-10-10T08:41:30.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58944035,2023-09-27T09:55:02.000,2023-10-10T08:41:30.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CABINET,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58945265,2023-09-27T09:55:02.000,2023-10-10T08:41:30.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943874,2023-09-27T09:55:02.000,2023-10-10T08:41:29.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58942763,2023-09-27T09:55:02.000,2023-10-10T08:41:29.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943958,2023-09-27T09:55:02.000,2023-10-10T08:41:30.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11238,589 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BROOKLYN,3011630078,BROOKLYN,995755,185037,ONLINE,Unspecified,BROOKLYN,40.674553098112185,-73.95852359947122,"{'latitude': '40.674553098112185', 'longitude': '-73.95852359947122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941332,2023-09-27T09:55:01.000,2023-10-16T07:59:42.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10456,1208 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,03 BRONX,2026140019,BRONX,1010878,241705,PHONE,Unspecified,BRONX,40.83005969548922,-73.90377966194463,"{'latitude': '40.83005969548922', 'longitude': '-73.90377966194463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941309,2023-09-27T09:55:01.000,2023-10-16T07:59:42.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10456,1208 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,03 BRONX,2026140019,BRONX,1010878,241705,PHONE,Unspecified,BRONX,40.83005969548922,-73.90377966194463,"{'latitude': '40.83005969548922', 'longitude': '-73.90377966194463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58935985,2023-09-27T09:55:00.000,2023-09-28T10:01:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11416,97-24 81 STREET,81 STREET,101 AVE,97 AVE,81 STREET,101 AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T10:01:00.000,09 QUEENS,4090510021,QUEENS,1023661,187371,UNKNOWN,Unspecified,QUEENS,40.680879140792825,-73.85790681091035,"{'latitude': '40.680879140792825', 'longitude': '-73.85790681091035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940944,2023-09-27T09:54:51.000,2023-09-27T10:21:29.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11225,1013 CARROLL STREET,CARROLL STREET,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T10:21:32.000,09 BROOKLYN,3012800046,BROOKLYN,996222,182508,MOBILE,Unspecified,BROOKLYN,40.66761094080076,-73.95684452087966,"{'latitude': '40.66761094080076', 'longitude': '-73.95684452087966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937456,2023-09-27T09:54:44.000,2023-09-29T11:37:29.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11212,204 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,17 BROOKLYN,3046310022,BROOKLYN,1005899,180301,PHONE,Unspecified,BROOKLYN,40.66153484338518,-73.92196893141944,"{'latitude': '40.66153484338518', 'longitude': '-73.92196893141944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58945115,2023-09-27T09:54:44.000,2023-09-29T11:37:30.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,11212,204 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,17 BROOKLYN,3046310022,BROOKLYN,1005899,180301,PHONE,Unspecified,BROOKLYN,40.66153484338518,-73.92196893141944,"{'latitude': '40.66153484338518', 'longitude': '-73.92196893141944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58943866,2023-09-27T09:54:44.000,2023-09-29T11:37:29.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11212,204 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,17 BROOKLYN,3046310022,BROOKLYN,1005899,180301,PHONE,Unspecified,BROOKLYN,40.66153484338518,-73.92196893141944,"{'latitude': '40.66153484338518', 'longitude': '-73.92196893141944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58941909,2023-09-27T09:54:36.000,2023-10-02T15:33:32.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11219,6623 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,66 STREET,67 STREET,66 STREET,67 STREET,ADDRESS,BROOKLYN,FORT HAMILTON PARKWAY,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-10-02T10:03:54.000,10 BROOKLYN,3057570035,BROOKLYN,981416,168789,PHONE,Unspecified,BROOKLYN,40.62996290098173,-74.01020995909961,"{'latitude': '40.62996290098173', 'longitude': '-74.01020995909961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58940639,2023-09-27T09:54:27.000,2023-09-30T13:05:40.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10304,863 TODT HILL ROAD,TODT HILL ROAD,CROMWELL CIRCLE,TODT HILL COURT,CROMWELL CIRCLE,TODT HILL COURT,ADDRESS,STATEN ISLAND,TODT HILL ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-29T04:17:28.000,02 STATEN ISLAND,5008940032,STATEN ISLAND,953364,154220,ONLINE,Unspecified,STATEN ISLAND,40.58992062999626,-74.11120528970336,"{'latitude': '40.58992062999626', 'longitude': '-74.11120528970336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58937163,2023-09-27T09:54:20.000,2023-10-10T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,11106,32-41 35 STREET,35 STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-10T00:00:00.000,01 QUEENS,4006460020,QUEENS,1005716,216199,UNKNOWN,Unspecified,QUEENS,40.76006672171742,-73.92251407696561,"{'latitude': '40.76006672171742', 'longitude': '-73.92251407696561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
