unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58802887,2023-09-13T08:24:22.000,2023-09-13T09:15:38.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11366,77-42 166 STREET,166 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T09:15:42.000,08 QUEENS,4069710032,QUEENS,1039060,202996,PHONE,Unspecified,QUEENS,40.72368403595105,-73.80225994913584,"{'latitude': '40.72368403595105', 'longitude': '-73.80225994913584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,166 STREET,,,,,,,
58802515,2023-09-13T08:24:10.000,2023-09-15T10:24:45.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11432,86-05 CHELSEA STREET,CHELSEA STREET,ADDRESS,JAMAICA,Closed,The Department of Sanitation collected the requested items.,2023-09-14T12:39:26.000,08 QUEENS,4099620038,QUEENS,1045877,200576,ONLINE,Unspecified,QUEENS,40.71699687612084,-73.77768826506137,"{'latitude': '40.71699687612084', 'longitude': '-73.77768826506137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BARRINGTON STREET,87 ROAD,BARRINGTON STREET,87 ROAD,CHELSEA STREET,,,,,,,
58809974,2023-09-13T08:23:49.000,2023-10-06T14:59:21.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11204,1637 42 STREET,42 STREET,ADDRESS,BROOKLYN,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-10-06T14:59:26.000,12 BROOKLYN,3053810071,BROOKLYN,989684,170391,PHONE,Unspecified,BROOKLYN,40.63435883837544,-73.98042181624638,"{'latitude': '40.63435883837544', 'longitude': '-73.98042181624638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,42 STREET,,,,,,,
58800220,2023-09-13T08:23:47.000,2023-09-13T09:04:03.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10030,272 WEST  139 STREET,WEST  139 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:04:07.000,10 MANHATTAN,1020240064,MANHATTAN,999690,237608,MOBILE,Unspecified,MANHATTAN,40.818841240773104,-73.94421693799507,"{'latitude': '40.818841240773104', 'longitude': '-73.94421693799507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PEDESTRIAN PATH,FREDERICK DOUGLASS BOULEVARD,PEDESTRIAN PATH,FREDERICK DOUGLASS BOULEVARD,WEST  139 STREET,,,,,,,
58808988,2023-09-13T08:23:34.000,2023-10-14T13:01:07.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10010,155 EAST   26 STREET,EAST   26 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation collected the requested items.,2023-09-13T23:13:08.000,06 MANHATTAN,1008820043,MANHATTAN,989181,209217,ONLINE,Unspecified,MANHATTAN,40.74092757909681,-73.98220566096373,"{'latitude': '40.74092757909681', 'longitude': '-73.98220566096373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY ALLEY,3 AVENUE,BROADWAY ALLEY,3 AVENUE,EAST   26 STREET,,,,,,,
58809007,2023-09-13T08:23:33.000,2023-09-13T09:52:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11230,401 AVENUE O,AVENUE O,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:52:16.000,12 BROOKLYN,3065860055,BROOKLYN,992492,162145,ONLINE,Unspecified,BROOKLYN,40.61172312586682,-73.97031492870495,"{'latitude': '40.61172312586682', 'longitude': '-73.97031492870495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,AVENUE O,,,,,,,
58806289,2023-09-13T08:23:04.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10014,14 MORTON STREET,MORTON STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-13T09:49:48.000,02 MANHATTAN,1005860056,MANHATTAN,983239,205708,ONLINE,Unspecified,MANHATTAN,40.73129755748588,-74.00364783548625,"{'latitude': '40.73129755748588', 'longitude': '-74.00364783548625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BLEECKER STREET,7 AVENUE SOUTH,BLEECKER STREET,7 AVENUE SOUTH,MORTON STREET,,,,,,,
58802683,2023-09-13T08:23:00.000,2023-09-14T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11237,260 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-14T10:30:00.000,04 BROOKLYN,3033110035,BROOKLYN,1008367,195199,ONLINE,Unspecified,BROOKLYN,40.70242006538429,-73.91302002513832,"{'latitude': '40.70242006538429', 'longitude': '-73.91302002513832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BLEECKER ST,MENAHAN ST,,,,,,,,,,
58806054,2023-09-13T08:22:47.000,2023-09-13T09:21:14.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11230,1353 EAST   14 STREET,EAST   14 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T09:21:18.000,14 BROOKLYN,3067430067,BROOKLYN,995161,163908,MOBILE,Unspecified,BROOKLYN,40.6165593117392,-73.96069918906159,"{'latitude': '40.6165593117392', 'longitude': '-73.96069918906159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELM AVENUE,AVENUE N,ELM AVENUE,AVENUE N,EAST   14 STREET,,,,,,,
58808015,2023-09-13T08:22:47.000,2023-09-13T16:19:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10461,1500 PELHAM PARKWAY SOUTH,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T16:19:48.000,11 BRONX,2042220005,BRONX,1027646,251554,MOBILE,Unspecified,BRONX,40.85702580207499,-73.84312482474736,"{'latitude': '40.85702580207499', 'longitude': '-73.84312482474736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EASTCHESTER ROAD,STILLWELL AVENUE,EASTCHESTER ROAD,STILLWELL AVENUE,PELHAM PARKWAY SOUTH,,,,,,,
58807199,2023-09-13T08:22:34.000,2023-09-13T19:14:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11432,82-41 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,08 QUEENS,4068580100,QUEENS,1037418,200621,PHONE,Unspecified,QUEENS,40.717175270413016,-73.80820259438636,"{'latitude': '40.717175270413016', 'longitude': '-73.80820259438636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58809863,2023-09-13T08:22:34.000,2023-09-13T19:14:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11432,82-41 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-13T00:00:00.000,08 QUEENS,4068580100,QUEENS,1037418,200621,PHONE,Unspecified,QUEENS,40.717175270413016,-73.80820259438636,"{'latitude': '40.717175270413016', 'longitude': '-73.80820259438636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58805763,2023-09-13T08:22:33.000,2023-09-13T08:37:19.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10038,180 WATER STREET,WATER STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:37:24.000,01 MANHATTAN,1000700032,MANHATTAN,982832,196778,ONLINE,Unspecified,MANHATTAN,40.706786799744656,-74.00511446961036,"{'latitude': '40.706786799744656', 'longitude': '-74.00511446961036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLETCHER STREET,JOHN STREET,FLETCHER STREET,JOHN STREET,WATER STREET,,,,,,,
58809701,2023-09-13T08:22:32.000,,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,11213,1234 LINCOLN PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,08 BROOKLYN,3013890020,BROOKLYN,1002132,183374,PHONE,Unspecified,BROOKLYN,40.66997795268315,-73.93553844781464,"{'latitude': '40.66997795268315', 'longitude': '-73.93553844781464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58810309,2023-09-13T08:22:17.000,2023-09-15T12:52:45.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,10306,131 GREELEY AVENUE,GREELEY AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T12:11:21.000,02 STATEN ISLAND,5036040016,STATEN ISLAND,953867,149883,ONLINE,Unspecified,STATEN ISLAND,40.57801817330548,-74.10937473855245,"{'latitude': '40.57801817330548', 'longitude': '-74.10937473855245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH RAILROAD AVENUE,EDISON STREET,SOUTH RAILROAD AVENUE,EDISON STREET,GREELEY AVENUE,,,,,,,
58807384,2023-09-13T08:22:11.000,2023-09-13T08:22:11.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10301,1 BRISTOL AVENUE,BRISTOL AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-13T08:22:11.000,01 STATEN ISLAND,5006790028,STATEN ISLAND,954200,162630,PHONE,Unspecified,STATEN ISLAND,40.613007228490154,-74.10823268156706,"{'latitude': '40.613007228490154', 'longitude': '-74.10823268156706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CYPRESS AVENUE,LITTLE CLOVE ROAD,CYPRESS AVENUE,LITTLE CLOVE ROAD,BRISTOL AVENUE,,,,,,,
58803526,2023-09-13T08:22:10.000,2023-09-28T16:16:44.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11221,209 LEWIS AVENUE,LEWIS AVENUE,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-13T08:22:10.000,03 BROOKLYN,3016250010,BROOKLYN,1002000,190409,PHONE,Unspecified,BROOKLYN,40.68928769343314,-73.93599575542795,"{'latitude': '40.68928769343314', 'longitude': '-73.93599575542795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,,,,,,,
58805070,2023-09-13T08:22:09.000,2023-09-14T03:01:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10033,561 WEST  186 STREET,WEST  186 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation cleaned the location.,2023-09-14T03:01:35.000,12 MANHATTAN,1021570096,MANHATTAN,1003427,249709,MOBILE,Unspecified,MANHATTAN,40.85204765529435,-73.93068096637785,"{'latitude': '40.85204765529435', 'longitude': '-73.93068096637785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,WEST  186 STREET,,,,,,,
58800814,2023-09-13T08:22:07.000,2023-10-25T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,2031 HUGHES AVENUE,HUGHES AVENUE,ADDRESS,BRONX,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-25T00:00:00.000,06 BRONX,2030690093,BRONX,1014383,248211,UNKNOWN,Unspecified,BRONX,40.84790549784514,-73.89108511814386,"{'latitude': '40.84790549784514', 'longitude': '-73.89108511814386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58800237,2023-09-13T08:22:05.000,2023-09-13T10:45:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,88-56 74 AVENUE,74 AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T10:45:50.000,05 QUEENS,4038550166,QUEENS,1022533,197576,PHONE,Unspecified,QUEENS,40.70889441474144,-73.861915718063,"{'latitude': '40.70889441474144', 'longitude': '-73.861915718063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",88 STREET,89 STREET,88 STREET,89 STREET,74 AVENUE,,,,,,,
58807647,2023-09-13T08:22:04.000,2023-09-18T11:03:26.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11208,552 EUCLID AVENUE,EUCLID AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-14T11:38:57.000,05 BROOKLYN,3042490089,BROOKLYN,1019902,184696,ONLINE,Unspecified,BROOKLYN,40.6735528161228,-73.8714737132403,"{'latitude': '40.6735528161228', 'longitude': '-73.8714737132403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,EUCLID AVENUE,,,,,,,
58808030,2023-09-13T08:21:57.000,2023-09-13T15:43:11.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10453,DAVIDSON AVENUE,DAVIDSON AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T15:43:15.000,05 BRONX,,BRONX,1009100,249690,PHONE,Unspecified,BRONX,40.85198136175383,-73.91017487663616,"{'latitude': '40.85198136175383', 'longitude': '-73.91017487663616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DAVIDSON AVENUE,WEST TREMONT AVENUE,DAVIDSON AVENUE,WEST TREMONT AVENUE,,,,,,,,
58807972,2023-09-13T08:21:55.000,2023-09-13T09:34:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,417 WEST   57 STREET,WEST   57 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T09:34:46.000,04 MANHATTAN,1010670024,MANHATTAN,988000,219168,ONLINE,Unspecified,MANHATTAN,40.76824112424805,-73.98646194727891,"{'latitude': '40.76824112424805', 'longitude': '-73.98646194727891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,WEST   57 STREET,,,,,,,
58803475,2023-09-13T08:21:35.000,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,Street,11234,2183 TROY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-15T10:05:37.000,18 BROOKLYN,3078690036,BROOKLYN,1002886,165400,MOBILE,Unspecified,BROOKLYN,40.62064165989204,-73.93287006190074,"{'latitude': '40.62064165989204', 'longitude': '-73.93287006190074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE M,BAUGHMAN PLACE,AVENUE M,BAUGHMAN PLACE,TROY AVENUE,,,,,,,
58802838,2023-09-13T08:21:17.000,2023-09-13T09:11:12.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11216,749 PROSPECT PLACE,PROSPECT PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T09:11:15.000,08 BROOKLYN,3012260064,BROOKLYN,997680,184983,MOBILE,Unspecified,BROOKLYN,40.67440216921134,-73.95158393688985,"{'latitude': '40.67440216921134', 'longitude': '-73.95158393688985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,PROSPECT PLACE,,,,,,,
