unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,vehicle_type,bridge_highway_direction
58881399,2023-09-21T17:03:14.000,2023-09-21T18:47:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11366,162-16 UNION TURNPIKE,UNION TURNPIKE,162 STREET,79 AVENUE,162 STREET,79 AVENUE,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T18:47:08.000,08 QUEENS,4068570053,QUEENS,1038202,202074,ONLINE,Unspecified,QUEENS,40.72115864963318,-73.80536276794689,"{'latitude': '40.72115864963318', 'longitude': '-73.80536276794689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895591,2023-09-21T17:03:07.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10036,1185 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   46 STREET,WEST   47 STREET,WEST   46 STREET,WEST   47 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,In Progress,,,05 MANHATTAN,1009990029,MANHATTAN,989202,215286,ONLINE,Unspecified,MANHATTAN,40.75758544240214,-73.98212540995675,"{'latitude': '40.75758544240214', 'longitude': '-73.98212540995675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","1185 AVENUE OF THE AMERICAS, MANHATTAN (NEW YORK), NY, 10036",,,,,,
58889260,2023-09-21T17:03:06.000,2023-09-22T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11221,1289 PUTNAM AVENUE,PUTNAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T00:00:00.000,04 BROOKLYN,3033690155,BROOKLYN,1008090,191736,UNKNOWN,Unspecified,BROOKLYN,40.69291569194915,-73.91403130552779,"{'latitude': '40.69291569194915', 'longitude': '-73.91403130552779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899878,2023-09-21T17:03:01.000,2023-09-25T13:33:08.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11213,641 CROWN STREET,CROWN STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,CROWN STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-22T16:54:11.000,09 BROOKLYN,3014130001,BROOKLYN,1001847,181749,ONLINE,Unspecified,BROOKLYN,40.66551826188698,-73.93657006543626,"{'latitude': '40.66551826188698', 'longitude': '-73.93657006543626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887937,2023-09-21T17:03:00.000,2023-09-21T18:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,11204,,,,,BAY PARKWAY,BAY RIDGE PARKWAY,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T18:50:00.000,11 BROOKLYN,,BROOKLYN,987765,160849,UNKNOWN,Unspecified,BROOKLYN,40.608169008031545,-73.98734075842589,"{'latitude': '40.608169008031545', 'longitude': '-73.98734075842589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58891601,2023-09-21T17:02:47.000,2023-09-22T05:47:09.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Street,10023,15 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-22T05:47:09.000,07 MANHATTAN,1011250024,MANHATTAN,990592,222254,ONLINE,Unspecified,MANHATTAN,40.77670990781583,-73.97710153327209,"{'latitude': '40.77670990781583', 'longitude': '-73.97710153327209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58889606,2023-09-21T17:02:47.000,2023-09-21T17:15:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T17:15:34.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888178,2023-09-21T17:02:45.000,2023-09-21T17:34:26.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11102,30-86 31 STREET,31 STREET,30 DRIVE,31 AVENUE,30 DRIVE,31 AVENUE,ADDRESS,ASTORIA,31 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T17:34:31.000,01 QUEENS,4005910015,QUEENS,1005540,217905,MOBILE,Unspecified,QUEENS,40.76474967657139,-73.92314398164233,"{'latitude': '40.76474967657139', 'longitude': '-73.92314398164233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887753,2023-09-21T17:02:42.000,2023-09-23T10:45:24.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,11226,CATON AVENUE,CATON AVENUE,CATON AVENUE,FLATBUSH AVENUE,CATON AVENUE,FLATBUSH AVENUE,INTERSECTION,,,Closed,A Litter Basket was placed at the location.,2023-09-22T13:11:44.000,14 BROOKLYN,,BROOKLYN,995535,177158,PHONE,Unspecified,BROOKLYN,40.652927273569205,-73.95932990383668,"{'latitude': '40.652927273569205', 'longitude': '-73.95932990383668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58881886,2023-09-21T17:02:35.000,2023-10-12T06:57:42.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11230,1170 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,14 BROOKLYN,3052400017,BROOKLYN,995923,170222,PHONE,Unspecified,BROOKLYN,40.633888944680244,-73.95794358913294,"{'latitude': '40.633888944680244', 'longitude': '-73.95794358913294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885068,2023-09-21T17:02:25.000,2023-10-02T12:12:45.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Street,10461,1749 CROSBY AVENUE,CROSBY AVENUE,ROBERTS AVENUE,BUHRE AVENUE,ROBERTS AVENUE,BUHRE AVENUE,ADDRESS,BRONX,CROSBY AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T04:14:47.000,10 BRONX,2041690022,BRONX,1030812,247594,ONLINE,Unspecified,BRONX,40.84614066697715,-73.83170736413372,"{'latitude': '40.84614066697715', 'longitude': '-73.83170736413372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888961,2023-09-21T17:02:23.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10036,1185 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   46 STREET,WEST   47 STREET,WEST   46 STREET,WEST   47 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,In Progress,,2023-11-27T08:33:31.000,05 MANHATTAN,1009990029,MANHATTAN,989202,215286,ONLINE,Unspecified,MANHATTAN,40.75758544240214,-73.98212540995675,"{'latitude': '40.75758544240214', 'longitude': '-73.98212540995675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","1185 AVENUE OF THE AMERICAS, MANHATTAN (NEW YORK), NY, 10036",,,,,,
58883012,2023-09-21T17:02:20.000,2023-09-21T17:15:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451,305 EAST  153 STREET,EAST  153 STREET,MORRIS AVENUE,COURTLANDT AVENUE,MORRIS AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,EAST  153 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T17:15:21.000,01 BRONX,2024130001,BRONX,1006344,237987,ONLINE,Unspecified,BRONX,40.81986735215998,-73.92017551404132,"{'latitude': '40.81986735215998', 'longitude': '-73.92017551404132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888694,2023-09-21T17:02:08.000,2023-09-21T17:37:40.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,526 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ELTON STREET,ESSEX STREET,ELTON STREET,ESSEX STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-21T17:37:44.000,05 BROOKLYN,3044527505,BROOKLYN,1019630,177965,ONLINE,Unspecified,BROOKLYN,40.655078823851085,-73.87248959993701,"{'latitude': '40.655078823851085', 'longitude': '-73.87248959993701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58886107,2023-09-21T17:02:06.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11235,2915 BRIGHTON SEVENTH STREET,BRIGHTON SEVENTH STREET,NEPTUNE AVENUE,BRIGHTON    6 COURT,NEPTUNE AVENUE,BRIGHTON    6 COURT,ADDRESS,BROOKLYN,BRIGHTON    7 STREET,In Progress,,,13 BROOKLYN,3086670744,BROOKLYN,994866,150993,MOBILE,Unspecified,BROOKLYN,40.581110611900314,-73.96178205830094,"{'latitude': '40.581110611900314', 'longitude': '-73.96178205830094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887335,2023-09-21T17:02:05.000,2023-09-21T17:47:20.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11385,79-17 COOPER AVENUE,COOPER AVENUE,79 STREET,69 DRIVE,79 STREET,69 DRIVE,ADDRESS,RIDGEWOOD,COOPER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T17:47:24.000,05 QUEENS,4038020007,QUEENS,1019556,197282,MOBILE,Unspecified,QUEENS,40.708099835004326,-73.8726550885786,"{'latitude': '40.708099835004326', 'longitude': '-73.8726550885786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58882913,2023-09-21T17:02:01.000,2023-09-22T00:13:48.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1818 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE R,AVENUE S,AVENUE R,AVENUE S,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T00:13:52.000,15 BROOKLYN,3066810430,BROOKLYN,993499,159397,PHONE,Unspecified,BROOKLYN,40.60417943528299,-73.96669179767626,"{'latitude': '40.60417943528299', 'longitude': '-73.96669179767626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58887889,2023-09-21T17:02:00.000,2023-09-25T06:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10035,351 PLEASANT AVENUE,PLEASANT AVENUE,E 118 ST,E 119 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-25T06:26:00.000,11 MANHATTAN,1018060025,MANHATTAN,1003083,229535,ONLINE,Unspecified,MANHATTAN,40.79667651227157,-73.9319810458122,"{'latitude': '40.79667651227157', 'longitude': '-73.9319810458122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58887857,2023-09-21T17:02:00.000,2023-10-22T11:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,11204,,,,,BAY PARKWAY,72 STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-22T11:30:00.000,11 BROOKLYN,,BROOKLYN,988263,161475,UNKNOWN,Unspecified,BROOKLYN,40.60988703809053,-73.98554684384987,"{'latitude': '40.60988703809053', 'longitude': '-73.98554684384987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58885256,2023-09-21T17:02:00.000,2023-09-22T09:40:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11225,382 LEFFERTS AVENUE,LEFFERTS AVENUE,NOSTRAND AVE,NEW YORK AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-22T09:40:00.000,09 BROOKLYN,3013300025,BROOKLYN,998490,180640,ONLINE,Unspecified,BROOKLYN,40.66248033876917,-73.94867300646621,"{'latitude': '40.66248033876917', 'longitude': '-73.94867300646621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,
58885776,2023-09-21T17:01:57.000,2023-10-08T08:55:03.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891052,2023-09-21T17:01:57.000,2023-09-22T19:41:04.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58890996,2023-09-21T17:01:57.000,2023-10-08T08:55:04.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58885815,2023-09-21T17:01:57.000,2023-09-27T17:04:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888546,2023-09-21T17:01:57.000,2023-10-08T08:55:04.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58884415,2023-09-21T17:01:57.000,2023-09-22T19:41:04.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58883183,2023-09-21T17:01:55.000,2023-09-22T19:41:02.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58888587,2023-09-21T17:01:55.000,2023-10-08T08:55:04.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11236,1016 EAST  104 STREET,EAST  104 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-08T00:00:00.000,18 BROOKLYN,3082300047,BROOKLYN,1013883,174306,PHONE,Unspecified,BROOKLYN,40.64505676760383,-73.89321798362866,"{'latitude': '40.64505676760383', 'longitude': '-73.89321798362866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
