unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date,taxi_company_borough
58934241,2023-09-26T15:18:48.000,2023-09-26T15:45:59.000,NYPD,New York City Police Department,Encampment,N/A,10011,402 6 AVENUE,6 AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-26T15:46:05.000,02 MANHATTAN,1005720001,MANHATTAN,984399,206593,MOBILE,Unspecified,MANHATTAN,40.73372672168842,-73.99946236666484,"{'latitude': '40.73372672168842', 'longitude': '-73.99946236666484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,GREENWICH AVENUE,CHRISTOPHER STREET,AVENUE OF THE AMERICAS,,,,,,,
58934305,2023-09-26T15:18:37.000,2023-09-29T11:44:50.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,11229,1768 EAST   18 STREET,EAST   18 STREET,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation collected the requested items.,2023-09-28T13:34:47.000,15 BROOKLYN,3068000035,BROOKLYN,996729,160442,ONLINE,Unspecified,BROOKLYN,40.60704378681759,-73.95505774696451,"{'latitude': '40.60704378681759', 'longitude': '-73.95505774696451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,QUENTIN ROAD,AVENUE R,EAST   18 STREET,,,,,,,
58928457,2023-09-26T15:18:30.000,2023-09-26T21:35:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10462,2183 MATTHEWS AVENUE,MATTHEWS AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T21:35:13.000,11 BRONX,2043220043,BRONX,1022178,251196,ONLINE,Unspecified,BRONX,40.856068384417874,-73.86289346378109,"{'latitude': '40.856068384417874', 'longitude': '-73.86289346378109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,LYDIG AVENUE,PELHAM PARKWAY SOUTH,MATTHEWS AVENUE,,,,,,,
58927848,2023-09-26T15:18:23.000,2023-09-27T10:46:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10026,40 WEST  116 STREET,WEST  116 STREET,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,,Closed,The Department of Sanitation cleaned the location.,2023-09-27T10:47:02.000,10 MANHATTAN,1015997502,MANHATTAN,998662,231210,ONLINE,Unspecified,MANHATTAN,40.80128224625127,-73.94794472712037,"{'latitude': '40.80128224625127', 'longitude': '-73.94794472712037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,5 AVENUE,LENOX AVENUE,WEST  116 STREET,,,,,,,
58933822,2023-09-26T15:18:18.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,11215,322 7 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,06 BROOKLYN,3010060041,BROOKLYN,989428,182355,PHONE,Unspecified,BROOKLYN,40.6671975701731,-73.98133497505225,"{'latitude': '40.6671975701731', 'longitude': '-73.98133497505225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927465,2023-09-26T15:18:16.000,2023-10-01T20:04:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927383,2023-09-26T15:18:16.000,2023-10-01T20:04:28.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-01T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926103,2023-09-26T15:18:16.000,2023-10-10T09:50:07.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58931271,2023-09-26T15:18:16.000,2023-10-01T20:04:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-01T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926262,2023-09-26T15:18:16.000,2023-10-10T09:50:07.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58928540,2023-09-26T15:18:16.000,2023-10-10T09:50:07.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926023,2023-09-26T15:18:16.000,2023-10-10T09:50:07.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,10463,2775 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,08 BRONX,2032560084,BRONX,1011028,257256,PHONE,Unspecified,BRONX,40.8727420983781,-73.90317552422518,"{'latitude': '40.8727420983781', 'longitude': '-73.90317552422518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932103,2023-09-26T15:18:10.000,2023-09-26T15:18:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10128,309 EAST   94 STREET,EAST   94 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T15:18:58.000,08 MANHATTAN,1015570008,MANHATTAN,998777,224456,MOBILE,Unspecified,MANHATTAN,40.78274415222784,-73.94754396270264,"{'latitude': '40.78274415222784', 'longitude': '-73.94754396270264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2 AVENUE,1 AVENUE,EAST   94 STREET,,,,,,,
58929814,2023-09-26T15:18:08.000,2023-10-10T10:55:55.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58931229,2023-09-26T15:18:08.000,2023-10-10T10:55:55.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58935033,2023-09-26T15:18:08.000,2023-10-10T10:55:56.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58931245,2023-09-26T15:18:08.000,2023-10-10T10:55:56.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58926047,2023-09-26T15:18:08.000,2023-10-10T10:55:55.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58927488,2023-09-26T15:18:08.000,2023-10-10T10:55:55.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933861,2023-09-26T15:18:08.000,2023-10-10T10:55:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10468,2500 WEBB AVENUE,WEBB AVENUE,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,07 BRONX,2032200001,BRONX,1010751,254860,PHONE,Unspecified,BRONX,40.866166649878096,-73.90418658215627,"{'latitude': '40.866166649878096', 'longitude': '-73.90418658215627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58932554,2023-09-26T15:18:06.000,2023-09-30T14:19:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11385,1886 STARR STREET,STARR STREET,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,05 QUEENS,4033960030,QUEENS,1007228,198334,ONLINE,Unspecified,QUEENS,40.71102792743509,-73.91711722314395,"{'latitude': '40.71102792743509', 'longitude': '-73.91711722314395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58933677,2023-09-26T15:18:06.000,2023-09-30T14:19:55.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,11385,1886 STARR STREET,STARR STREET,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,05 QUEENS,4033960030,QUEENS,1007228,198334,ONLINE,Unspecified,QUEENS,40.71102792743509,-73.91711722314395,"{'latitude': '40.71102792743509', 'longitude': '-73.91711722314395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,
58930330,2023-09-26T15:18:00.000,2023-09-28T11:16:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10308,48 EAST AUGUSTA AVENUE,EAST AUGUSTA AVENUE,ABINGDON AVENUE,ARMSTRONG AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-28T11:16:00.000,03 STATEN ISLAND,5054680020,STATEN ISLAND,940097,140846,PHONE,Unspecified,STATEN ISLAND,40.553155514763894,-74.15888579886116,"{'latitude': '40.553155514763894', 'longitude': '-74.15888579886116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,,,,,,,,,,
58933493,2023-09-26T15:18:00.000,2023-09-27T12:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Lamp,11211,,,,,INTERSECTION,BROOKLYN,N/A,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T12:25:00.000,01 BROOKLYN,,BROOKLYN,1000530,200758,UNKNOWN,Unspecified,BROOKLYN,40.71769608673264,-73.94127136807876,"{'latitude': '40.71769608673264', 'longitude': '-73.94127136807876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,WOODPOINT ROAD,WITHERS STREET,,,,,,,,
58927860,2023-09-26T15:17:54.000,2023-09-29T03:15:44.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,10458,211 EAST  203 STREET,EAST  203 STREET,GRAND CONCOURSE,VALENTINE AVENUE,ADDRESS,BRONX,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-27T10:00:54.000,07 BRONX,2033090039,BRONX,1015754,257665,ONLINE,Unspecified,BRONX,40.87384907376493,-73.88608524510803,"{'latitude': '40.87384907376493', 'longitude': '-73.88608524510803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,GRAND CONCOURSE,VALENTINE AVENUE,EAST  203 STREET,,,,,,,
58926971,2023-09-26T15:17:08.000,2023-09-26T16:40:41.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11693,92-16 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH   92 STREET,BEACH   94 STREET,ADDRESS,FAR ROCKAWAY,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T16:40:47.000,14 QUEENS,4161270024,QUEENS,1035428,152951,ONLINE,Unspecified,QUEENS,40.58634355002181,-73.81574298578168,"{'latitude': '40.58634355002181', 'longitude': '-73.81574298578168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEACH   92 STREET,BEACH   94 STREET,ROCKAWAY BEACH BOULEVARD,,,,,,,
58928509,2023-09-26T15:17:06.000,2023-09-26T19:54:38.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),11414,149-16 85 STREET,85 STREET,149 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T19:54:42.000,10 QUEENS,4114160010,QUEENS,1025844,183162,ONLINE,Unspecified,QUEENS,40.66931641177587,-73.850062170025,"{'latitude': '40.66931641177587', 'longitude': '-73.850062170025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,149 AVENUE,151 AVENUE,85 STREET,,,,,,,
