unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58790898,2023-09-12T19:50:39.000,2023-09-13T05:07:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11379,84-16 60 ROAD,60 ROAD,84 STREET,85 STREET,84 STREET,85 STREET,ADDRESS,MIDDLE VILLAGE,60 ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T05:07:46.000,05 QUEENS,4029000008,QUEENS,1018951,204800,PHONE,Unspecified,QUEENS,40.72873731064844,-73.87479849757383,"{'latitude': '40.72873731064844', 'longitude': '-73.87479849757383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795807,2023-09-12T19:50:00.000,2023-09-13T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,11385,,,,,78 AVENUE,81 STREET,INTERSECTION,QUEENS,,Closed,The Department of Environmental Protection (DEP) investigated this request and completed a search of the catch basin.,2023-09-13T10:30:00.000,05 QUEENS,,QUEENS,1020913,196317,PHONE,Unspecified,QUEENS,40.70544562205843,-73.8677657983902,"{'latitude': '40.70544562205843', 'longitude': '-73.8677657983902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58797196,2023-09-12T19:50:00.000,2023-10-03T18:00:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11365,56-38 186 STREET,186 STREET,56 AVE,58 AVE,,,ADDRESS,FRESH MEADOWS,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T18:00:00.000,11 QUEENS,4056710028,QUEENS,1042456,210192,ONLINE,Unspecified,QUEENS,40.74341353592464,-73.78994586691921,"{'latitude': '40.74341353592464', 'longitude': '-73.78994586691921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58789551,2023-09-12T19:49:50.000,2023-09-26T15:47:00.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11234,EAST   65 STREET,EAST   65 STREET,EAST   65 STREET,RALPH AVENUE,EAST   65 STREET,RALPH AVENUE,INTERSECTION,,,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-26T15:47:05.000,18 BROOKLYN,,BROOKLYN,1007148,165877,PHONE,Unspecified,BROOKLYN,40.621940934743634,-73.91751602698812,"{'latitude': '40.621940934743634', 'longitude': '-73.91751602698812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58789473,2023-09-12T19:49:16.000,2023-09-12T21:00:02.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11234,5101 AVENUE O,AVENUE O,EAST   51 STREET,EAST   52 STREET,EAST   51 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,AVENUE O,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T21:00:06.000,18 BROOKLYN,3078960006,BROOKLYN,1004937,163962,MOBILE,Unspecified,BROOKLYN,40.616690098510375,-73.92548643207769,"{'latitude': '40.616690098510375', 'longitude': '-73.92548643207769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58795422,2023-09-12T19:49:00.000,2023-09-14T12:11:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10301,66 MELROSE AVENUE,MELROSE AVENUE,BEVERLY AVENUE,CHESHIRE PLACE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-14T12:11:00.000,01 STATEN ISLAND,5002450014,STATEN ISLAND,955635,164813,PHONE,Unspecified,STATEN ISLAND,40.619003857827735,-74.10307342246305,"{'latitude': '40.619003857827735', 'longitude': '-74.10307342246305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790011,2023-09-12T19:49:00.000,2023-09-13T01:50:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,10022,,,,,5 AVENUE,EAST 55 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T01:50:00.000,05 MANHATTAN,,MANHATTAN,991199,216774,UNKNOWN,Unspecified,MANHATTAN,40.761668277085114,-73.97491556118797,"{'latitude': '40.761668277085114', 'longitude': '-73.97491556118797', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58790010,2023-09-12T19:49:00.000,2023-09-13T02:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,10022,,,,,5 AVENUE,EAST 53 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T02:30:00.000,05 MANHATTAN,,MANHATTAN,990946,216319,UNKNOWN,Unspecified,MANHATTAN,40.76041961417537,-73.9758292915084,"{'latitude': '40.76041961417537', 'longitude': '-73.9758292915084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58791262,2023-09-12T19:48:56.000,2023-09-14T11:50:52.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11216,644 LAFAYETTE AVENUE,LAFAYETTE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-14T11:50:56.000,03 BROOKLYN,3017890036,BROOKLYN,998365,190713,MOBILE,Unspecified,BROOKLYN,40.69012864690779,-73.94910246328378,"{'latitude': '40.69012864690779', 'longitude': '-73.94910246328378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799858,2023-09-12T19:48:55.000,2023-09-13T03:34:26.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11419,135-08 LIBERTY AVENUE,LIBERTY AVENUE,135 STREET,VAN WYCK EXPRESSWAY,135 STREET,VAN WYCK EXPRESSWAY,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-13T03:34:30.000,10 QUEENS,4095890001,QUEENS,1036474,191326,PHONE,Unspecified,QUEENS,40.69166836397773,-73.81168003988957,"{'latitude': '40.69166836397773', 'longitude': '-73.81168003988957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801235,2023-09-12T19:48:28.000,2023-09-12T19:48:28.000,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11204,7416 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-12T00:00:00.000,11 BROOKLYN,3062140016,BROOKLYN,984311,163848,UNKNOWN,Unspecified,BROOKLYN,40.61640134219558,-73.9997802819436,"{'latitude': '40.61640134219558', 'longitude': '-73.9997802819436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792489,2023-09-12T19:48:18.000,2023-09-13T08:33:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,1718 PURDY STREET,PURDY STREET,METROPOLITAN AVENUE,EAST TREMONT AVENUE,METROPOLITAN AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,PURDY STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T08:33:49.000,09 BRONX,2039627501,BRONX,1024518,245705,MOBILE,Unspecified,BRONX,40.84098686834247,-73.85446755289892,"{'latitude': '40.84098686834247', 'longitude': '-73.85446755289892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58793889,2023-09-12T19:48:16.000,2023-09-12T19:48:16.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Other (Explain Below),10469,3521 TIEMANN AVENUE,TIEMANN AVENUE,BOSTON ROAD,EAST 222 STREET,BOSTON ROAD,EAST  222 STREET,ADDRESS,BRONX,TIEMANN AVENUE,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-12T19:48:16.000,12 BRONX,2047280027,BRONX,1027282,259531,PHONE,Unspecified,BRONX,40.87892198440185,-73.84438944429763,"{'latitude': '40.87892198440185', 'longitude': '-73.84438944429763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58799150,2023-09-12T19:48:02.000,2023-09-12T21:31:07.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11421,91-15 79 STREET,79 STREET,91 AVENUE,ROCKAWAY BOULEVARD,91 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,WOODHAVEN,79 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T21:31:12.000,09 QUEENS,4089590103,QUEENS,1022623,189289,ONLINE,Unspecified,QUEENS,40.686148167635245,-73.8616383073857,"{'latitude': '40.686148167635245', 'longitude': '-73.8616383073857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790501,2023-09-12T19:48:01.000,2023-09-12T20:26:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,2112 GREENE AVENUE,GREENE AVENUE,GRANDVIEW AVENUE,RICARD STREET,GRANDVIEW AVENUE,RICARD STREET,ADDRESS,RIDGEWOOD,GREENE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T20:26:38.000,05 QUEENS,4033710017,QUEENS,1009891,197947,ONLINE,Unspecified,QUEENS,40.70995838823379,-73.90751313170067,"{'latitude': '40.70995838823379', 'longitude': '-73.90751313170067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58788989,2023-09-12T19:47:59.000,2023-09-12T20:27:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11211,244 NORTH    6 STREET,NORTH    6 STREET,ROEBLING STREET,HAVEMEYER STREET,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,NORTH    6 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T20:27:05.000,01 BROOKLYN,3023380007,BROOKLYN,996625,199929,ONLINE,Unspecified,BROOKLYN,40.71542700480421,-73.95535982461628,"{'latitude': '40.71542700480421', 'longitude': '-73.95535982461628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790678,2023-09-12T19:47:43.000,2023-09-18T13:17:23.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10468,2278 ANDREWS AVENUE NORTH,ANDREWS AVENUE NORTH,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-18T00:00:00.000,07 BRONX,2032180011,BRONX,1009775,252983,PHONE,Unspecified,BRONX,40.86101773154638,-73.90772242140855,"{'latitude': '40.86101773154638', 'longitude': '-73.90772242140855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58790287,2023-09-12T19:47:41.000,2023-09-12T20:15:49.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11369,97 STREET,97 STREET,ASTORIA BOULEVARD,30 AVENUE,ASTORIA BOULEVARD,30 AVENUE,BLOCKFACE,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T20:15:54.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58793823,2023-09-12T19:47:23.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11354,124-05 26 AVENUE,26 AVENUE,124 STREET,125 STREET,124 STREET,125 STREET,ADDRESS,FLUSHING,26 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-13T08:31:34.000,07 QUEENS,4042640052,QUEENS,1027354,221447,PHONE,Unspecified,QUEENS,40.774392085210195,-73.84437375216804,"{'latitude': '40.774392085210195', 'longitude': '-73.84437375216804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58791343,2023-09-12T19:47:21.000,2023-09-12T20:22:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11102,11-33 WELLING COURT,WELLING COURT,BEND,12 STREET,BEND,12 STREET,ADDRESS,ASTORIA,WELLING COURT,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T20:22:33.000,01 QUEENS,4005070018,QUEENS,1002891,220334,ONLINE,Unspecified,QUEENS,40.77142263147906,-73.93270002110576,"{'latitude': '40.77142263147906', 'longitude': '-73.93270002110576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58792605,2023-09-12T19:47:08.000,2023-10-05T08:06:01.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,11222,931 MANHATTAN AVENUE,MANHATTAN AVENUE,KENT STREET,JAVA STREET,KENT STREET,JAVA STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Department of Transportation inspected the condition and determined that it is in compliance with its standards.,2023-10-05T08:06:06.000,01 BROOKLYN,3025500044,BROOKLYN,996878,205673,ONLINE,Unspecified,BROOKLYN,40.7311925344643,-73.95443640357773,"{'latitude': '40.7311925344643', 'longitude': '-73.95443640357773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58798644,2023-09-12T19:47:00.000,2023-09-15T01:30:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",,11385,60-18 METROPOLITAN AVENUE,METROPOLITAN AVENUE,60 ST,ELIOT AVE,,,ADDRESS,RIDGEWOOD,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T01:30:00.000,05 QUEENS,4034930024,QUEENS,1010626,199002,ONLINE,Unspecified,QUEENS,40.712851950169295,-73.90485786188732,"{'latitude': '40.712851950169295', 'longitude': '-73.90485786188732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58794340,2023-09-12T19:47:00.000,2023-09-12T21:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10013,220 CHURCH STREET,CHURCH STREET,THOMAS ST,WORTH ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-12T21:00:00.000,01 MANHATTAN,1001487501,MANHATTAN,982461,200437,ONLINE,Unspecified,MANHATTAN,40.71682981704064,-74.00645357181688,"{'latitude': '40.71682981704064', 'longitude': '-74.00645357181688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58791569,2023-09-12T19:47:00.000,2023-09-13T02:30:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,10075,EAST   80 STREET,EAST   80 STREET,1 AVENUE,2 AVENUE,,,BLOCKFACE,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T02:30:00.000,08 MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,,,
58797394,2023-09-12T19:46:41.000,2023-09-12T22:36:51.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10027,166 WEST  122 STREET,WEST  122 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  122 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T22:36:56.000,10 MANHATTAN,1019060061,MANHATTAN,998471,233133,MOBILE,Unspecified,MANHATTAN,40.80656066143251,-73.94863053422903,"{'latitude': '40.80656066143251', 'longitude': '-73.94863053422903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
