unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type,taxi_company_borough
58779180,2023-09-11T20:35:56.000,2023-09-11T21:04:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1410 MORRIS AVENUE,MORRIS AVENUE,EAST  170 STREET,EAST  171 STREET,EAST  170 STREET,EAST  171 STREET,ADDRESS,BRONX,MORRIS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T21:04:48.000,04 BRONX,2027860002,BRONX,1008835,244689,MOBILE,Unspecified,BRONX,40.838255833785965,-73.91115110501995,"{'latitude': '40.838255833785965', 'longitude': '-73.91115110501995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783286,2023-09-11T20:35:49.000,2023-09-11T22:45:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11357,151-25 20 ROAD,20 ROAD,MURRAY STREET,154 STREET,MURRAY STREET,154 STREET,ADDRESS,WHITESTONE,20 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T22:45:22.000,07 QUEENS,4047070014,QUEENS,1036428,223645,PHONE,Unspecified,QUEENS,40.780376097087284,-73.81159525563115,"{'latitude': '40.780376097087284', 'longitude': '-73.81159525563115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780280,2023-09-11T20:35:47.000,2023-09-11T21:41:34.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11426,81-35 COMMONWEALTH BOULEVARD,COMMONWEALTH BOULEVARD,81 AVENUE,82 AVENUE,81 AVENUE,82 AVENUE,ADDRESS,BELLEROSE,COMMONWEALTH BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T21:41:38.000,13 QUEENS,,QUEENS,1060809,208696,ONLINE,Unspecified,QUEENS,40.73916756939114,-73.7237308730131,"{'latitude': '40.73916756939114', 'longitude': '-73.7237308730131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781825,2023-09-11T20:35:44.000,2023-09-11T22:34:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,52-14 111 STREET,111 STREET,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,ADDRESS,CORONA,111 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T22:34:45.000,04 QUEENS,4020080045,QUEENS,1025310,210374,PHONE,Unspecified,QUEENS,40.74400930944189,-73.85182119234088,"{'latitude': '40.74400930944189', 'longitude': '-73.85182119234088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786859,2023-09-11T20:35:32.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10016,208 EAST   28 STREET,EAST   28 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,In Progress,,,06 MANHATTAN,1009080047,MANHATTAN,989655,209538,ONLINE,Unspecified,MANHATTAN,40.74180836717385,-73.98049489472714,"{'latitude': '40.74180836717385', 'longitude': '-73.98049489472714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784787,2023-09-11T20:35:23.000,2023-09-11T21:56:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10304,540 BAY STREET,BAY STREET,SANDS STREET,PROSPECT STREET,SANDS STREET,PROSPECT STREET,ADDRESS,STATEN ISLAND,BAY STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:56:39.000,01 STATEN ISLAND,5005120011,STATEN ISLAND,963010,168359,ONLINE,Unspecified,STATEN ISLAND,40.6287576317246,-74.07651928088617,"{'latitude': '40.6287576317246', 'longitude': '-74.07651928088617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58778877,2023-09-11T20:35:15.000,2023-09-11T21:06:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,37-26 112 STREET,112 STREET,37 AVENUE,38 AVENUE,37 AVENUE,38 AVENUE,ADDRESS,CORONA,112 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T21:06:38.000,03 QUEENS,4017810029,QUEENS,1024238,214057,PHONE,Unspecified,QUEENS,40.75412311508108,-73.85566795764149,"{'latitude': '40.75412311508108', 'longitude': '-73.85566795764149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787013,2023-09-11T20:35:13.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T18:32:40.000,Unspecified BROOKLYN,,BROOKLYN,986784,189257,MOBILE,Unspecified,BROOKLYN,40.68614315386435,-73.99086314967373,"{'latitude': '40.68614315386435', 'longitude': '-73.99086314967373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,F,Stairway,,,,
58784232,2023-09-11T20:35:11.000,2023-09-11T21:18:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11377,66-31 GARFIELD AVENUE,GARFIELD AVENUE,51 AVENUE,67 STREET,51 AVENUE,67 STREET,ADDRESS,WOODSIDE,GARFIELD AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-11T21:18:53.000,02 QUEENS,4024160052,QUEENS,1012359,207333,PHONE,Unspecified,QUEENS,40.735713173606065,-73.89857188368852,"{'latitude': '40.735713173606065', 'longitude': '-73.89857188368852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779847,2023-09-11T20:35:07.000,2023-09-11T21:05:15.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,171 MACDOUGAL STREET,MACDOUGAL STREET,WASHINGTON SQUARE NORTH,MAC DOUGAL ALLEY,WASHINGTON SQUARE NORTH,MAC DOUGAL ALLEY,ADDRESS,NEW YORK,MAC DOUGAL STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-11T21:05:21.000,02 MANHATTAN,1005537502,MANHATTAN,984711,206167,MOBILE,Unspecified,MANHATTAN,40.732557445640445,-73.99833661329937,"{'latitude': '40.732557445640445', 'longitude': '-73.99833661329937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787230,2023-09-11T20:35:00.000,2023-10-12T07:00:00.000,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11237,1397 GREENE AVENUE,GREENE AVENUE,IRVING AVE,WYCKOFF AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection sent a report to the complainant.,2023-10-12T07:00:00.000,04 BROOKLYN,3032900054,BROOKLYN,1007363,194679,ONLINE,Unspecified,BROOKLYN,40.70099546722196,-73.91664281740857,"{'latitude': '40.70099546722196', 'longitude': '-73.91664281740857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,,
58784445,2023-09-11T20:35:00.000,2023-09-11T23:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11212,642 ROCKAWAY AVENUE,ROCKAWAY AVENUE,BLAKE AVE,DUMONT AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-11T23:05:00.000,16 BROOKLYN,3035600047,BROOKLYN,1009392,181322,PHONE,Unspecified,BROOKLYN,40.66432803156302,-73.9093750580313,"{'latitude': '40.66432803156302', 'longitude': '-73.9093750580313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781960,2023-09-11T20:35:00.000,2023-09-11T21:12:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453,74 CLINTON PLACE,CLINTON PLACE,GRAND AVENUE,AQUEDUCT AVENUE EAST,GRAND AVENUE,AQUEDUCT AVENUE EAST,ADDRESS,BRONX,CLINTON PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-11T21:12:21.000,05 BRONX,2032070010,BRONX,1009788,251636,ONLINE,Unspecified,BRONX,40.857320585488836,-73.90768055621362,"{'latitude': '40.857320585488836', 'longitude': '-73.90768055621362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786544,2023-09-11T20:35:00.000,2023-09-22T14:11:05.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11205,230 CARLTON AVENUE,CARLTON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,02 BROOKLYN,3020890049,BROOKLYN,991909,190940,ONLINE,Unspecified,BROOKLYN,40.69075965109989,-73.9723820115218,"{'latitude': '40.69075965109989', 'longitude': '-73.9723820115218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58787255,2023-09-11T20:35:00.000,2023-09-12T10:50:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,11201,,,,,PIERREPONT STREET,HICKS STREET,INTERSECTION,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-12T10:50:00.000,02 BROOKLYN,,BROOKLYN,985485,192809,ONLINE,Unspecified,BROOKLYN,40.69589285152735,-73.99554630613926,"{'latitude': '40.69589285152735', 'longitude': '-73.99554630613926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58777899,2023-09-11T20:34:59.000,2023-09-22T15:19:10.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11385,414 WOODWARD AVENUE,WOODWARD AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 QUEENS,4034020043,QUEENS,1008636,197460,ONLINE,Unspecified,QUEENS,40.70862523726853,-73.91204166672075,"{'latitude': '40.70862523726853', 'longitude': '-73.91204166672075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58786076,2023-09-11T20:34:49.000,2023-09-11T22:57:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10466,711 EAST  231 STREET,EAST  231 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,ADDRESS,BRONX,EAST  231 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T22:57:47.000,12 BRONX,2048450031,BRONX,1023652,264235,MOBILE,Unspecified,BRONX,40.891849926049524,-73.85748840322964,"{'latitude': '40.891849926049524', 'longitude': '-73.85748840322964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58785362,2023-09-11T20:34:47.000,2023-09-19T10:23:32.000,DOT,Department of Transportation,Curb Condition,Broken Curb,Sidewalk,11216,1383 DEAN STREET,DEAN STREET,BROOKLYN AVENUE,KINGSTON AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,ADDRESS,BROOKLYN,DEAN STREET,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-19T10:23:37.000,08 BROOKLYN,3012090061,BROOKLYN,1000066,185753,ONLINE,Unspecified,BROOKLYN,40.67651170402336,-73.94298043999676,"{'latitude': '40.67651170402336', 'longitude': '-73.94298043999676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58784567,2023-09-11T20:34:38.000,2023-09-11T21:49:24.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11434,153-05 125 AVENUE,125 AVENUE,153 STREET,155 STREET,153 STREET,155 STREET,ADDRESS,JAMAICA,125 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T21:49:29.000,12 QUEENS,4122230002,QUEENS,1043092,185248,MOBILE,Unspecified,QUEENS,40.67494416225053,-73.7878686688645,"{'latitude': '40.67494416225053', 'longitude': '-73.7878686688645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781264,2023-09-11T20:34:03.000,2023-09-14T16:24:49.000,TLC,Taxi and Limousine Commission,Lost Property,Jewelry,Taxi,10011,8 AVENUE,8 AVENUE,8 AVENUE,WEST   17 STREET,8 AVENUE,WEST   17 STREET,INTERSECTION,,,Closed,See notes for information.,2023-09-14T16:24:52.000,04 MANHATTAN,,MANHATTAN,983937,209486,PHONE,Unspecified,MANHATTAN,40.741667286270385,-74.00112952543432,"{'latitude': '40.741667286270385', 'longitude': '-74.00112952543432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","8 AVENUE AND WEST   17 STREET, MANHATTAN, NY, 10011",,,,,,,,
58788070,2023-09-11T20:33:53.000,2023-09-11T21:39:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11203,5395 KINGS HIGHWAY,KINGS HIGHWAY,WHITTY LANE,JODIE COURT,WHITTY LANE,JODIE COURT,ADDRESS,BROOKLYN,KINGS HIGHWAY,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-11T21:39:41.000,17 BROOKLYN,3079300125,BROOKLYN,1004875,172610,MOBILE,Unspecified,BROOKLYN,40.64042717271909,-73.92568332586701,"{'latitude': '40.64042717271909', 'longitude': '-73.92568332586701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58788534,2023-09-11T20:33:50.000,2023-09-11T22:01:54.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11355,41-19 KISSENA BOULEVARD,KISSENA BOULEVARD,41 AVENUE,BARCLAY AVENUE,41 AVENUE,BARCLAY AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,Closed,N/A,2023-09-11T22:01:59.000,07 QUEENS,4050447501,QUEENS,1031629,215555,ONLINE,Unspecified,QUEENS,40.75819822113646,-73.82898050792026,"{'latitude': '40.75819822113646', 'longitude': '-73.82898050792026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58783246,2023-09-11T20:33:30.000,2023-09-11T21:02:33.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11238,426 LAFAYETTE AVENUE,LAFAYETTE AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T21:02:36.000,03 BROOKLYN,3019490027,BROOKLYN,995891,190337,PHONE,Unspecified,BROOKLYN,40.689100213338456,-73.95802415333159,"{'latitude': '40.689100213338456', 'longitude': '-73.95802415333159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58781668,2023-09-11T20:33:26.000,2023-09-11T21:59:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10309,202 SHIEL AVENUE,SHIEL AVENUE,WINANT AVENUE,BLOOMINGDALE ROAD,WINANT AVENUE,BLOOMINGDALE ROAD,ADDRESS,STATEN ISLAND,SHIEL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T21:59:19.000,03 STATEN ISLAND,,STATEN ISLAND,923510,137693,MOBILE,Unspecified,STATEN ISLAND,40.54440306428753,-74.21854605848763,"{'latitude': '40.54440306428753', 'longitude': '-74.21854605848763', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58780982,2023-09-11T20:33:10.000,2023-09-12T12:18:35.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11378,59-98 56 ROAD,56 ROAD,59 PLACE,60 STREET,59 PLACE,60 STREET,ADDRESS,MASPETH,56 ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T12:18:37.000,05 QUEENS,4026900049,QUEENS,1010164,203256,ONLINE,Unspecified,QUEENS,40.724529516082214,-73.90650798561175,"{'latitude': '40.724529516082214', 'longitude': '-73.90650798561175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58779648,2023-09-11T20:33:08.000,2023-09-11T20:33:08.000,DOHMH,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,Public/Unfenced Area,11230,315 AVENUE M,AVENUE M,EAST 3 STREET,EAST 4 STREET,EAST    3 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,AVENUE M,Closed,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after the initial complaint, please submit a new Service Request.",2023-09-13T10:07:33.000,12 BROOKLYN,3065390048,BROOKLYN,992066,163964,PHONE,Unspecified,BROOKLYN,40.61671629093507,-73.97184713998183,"{'latitude': '40.61671629093507', 'longitude': '-73.97184713998183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
