unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_pick_up_location
58919277,2023-09-25T08:54:59.000,2023-09-26T18:28:42.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10474,710 HUNTS POINT AVENUE,HUNTS POINT AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,02 BRONX,2027630248,BRONX,1015724,236225,PHONE,Unspecified,BRONX,40.815002719791444,-73.88629435215104,"{'latitude': '40.815002719791444', 'longitude': '-73.88629435215104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58917946,2023-09-25T08:54:42.000,2023-09-25T11:11:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,2740 FULTON STREET,FULTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T11:11:35.000,05 BROOKLYN,3036730021,BROOKLYN,1013758,186211,MOBILE,Unspecified,BROOKLYN,40.67773375801736,-73.89361631874753,"{'latitude': '40.67773375801736', 'longitude': '-73.89361631874753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WYONA STREET,BRADFORD STREET,WYONA STREET,BRADFORD STREET,FULTON STREET,,,,,,
58925356,2023-09-25T08:54:36.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10452,1082 GERARD AVENUE,GERARD AVENUE,ADDRESS,BRONX,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-25T13:53:29.000,04 BRONX,2024780012,BRONX,1005813,242537,PHONE,Unspecified,BRONX,40.83235711391797,-73.92207936575798,"{'latitude': '40.83235711391797', 'longitude': '-73.92207936575798', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  165 STREET,MCCLELLAN STREET,EAST  165 STREET,MCCLELLAN STREET,GERARD AVENUE,,,,,,
58920853,2023-09-25T08:54:25.000,2023-09-25T10:09:36.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11211,161 NORTH    4 STREET,NORTH    4 STREET,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and no Encampment was found.,2023-09-25T10:09:39.000,01 BROOKLYN,3023447501,BROOKLYN,995686,200031,ONLINE,Unspecified,BROOKLYN,40.71570823396458,-73.95874689321424,"{'latitude': '40.71570823396458', 'longitude': '-73.95874689321424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,DRIGGS AVENUE,BEDFORD AVENUE,DRIGGS AVENUE,NORTH    4 STREET,,,,,,
58920432,2023-09-25T08:54:22.000,2023-10-10T15:18:22.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10453,1695 GRAND AVENUE,GRAND AVENUE,ADDRESS,BRONX,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-10T00:00:00.000,05 BRONX,2028660080,BRONX,1008011,248390,PHONE,Unspecified,BRONX,40.84841624607351,-73.91411588203465,"{'latitude': '40.84841624607351', 'longitude': '-73.91411588203465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58918233,2023-09-25T08:54:21.000,2023-11-08T18:55:15.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11433,92-08 175 STREET,175 STREET,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-08T00:00:00.000,12 QUEENS,4102140012,QUEENS,1043681,197115,PHONE,Unspecified,QUEENS,40.70751230800444,-73.78564058194989,"{'latitude': '40.70751230800444', 'longitude': '-73.78564058194989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58925485,2023-09-25T08:54:19.000,2023-09-25T09:14:47.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10463,2655 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-25T09:14:51.000,07 BRONX,2032400004,BRONX,1010341,256289,MOBILE,Unspecified,BRONX,40.87009003859068,-73.90566335735205,"{'latitude': '40.87009003859068', 'longitude': '-73.90566335735205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEATH AVENUE,WEST KINGSBRIDGE ROAD,HEATH AVENUE,WEST KINGSBRIDGE ROAD,KINGSBRIDGE TERRACE,,,,,,
58923976,2023-09-25T08:54:01.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11238,409 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3011480080,BROOKLYN,995072,185916,PHONE,Unspecified,BROOKLYN,40.67696661605789,-73.96098445470996,"{'latitude': '40.67696661605789', 'longitude': '-73.96098445470996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58918227,2023-09-25T08:54:01.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11238,409 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3011480080,BROOKLYN,995072,185916,PHONE,Unspecified,BROOKLYN,40.67696661605789,-73.96098445470996,"{'latitude': '40.67696661605789', 'longitude': '-73.96098445470996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58919232,2023-09-25T08:54:01.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11238,409 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3011480080,BROOKLYN,995072,185916,PHONE,Unspecified,BROOKLYN,40.67696661605789,-73.96098445470996,"{'latitude': '40.67696661605789', 'longitude': '-73.96098445470996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58918262,2023-09-25T08:54:01.000,,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11238,409 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3011480080,BROOKLYN,995072,185916,PHONE,Unspecified,BROOKLYN,40.67696661605789,-73.96098445470996,"{'latitude': '40.67696661605789', 'longitude': '-73.96098445470996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58924933,2023-09-25T08:54:01.000,,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11238,409 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-25T00:00:00.000,08 BROOKLYN,3011480080,BROOKLYN,995072,185916,PHONE,Unspecified,BROOKLYN,40.67696661605789,-73.96098445470996,"{'latitude': '40.67696661605789', 'longitude': '-73.96098445470996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58921655,2023-09-25T08:53:55.000,2023-09-26T19:38:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11385,78-49 65 STREET,65 STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 QUEENS,4037240068,QUEENS,1015110,193245,PHONE,Unspecified,QUEENS,40.697035849448035,-73.88870980912054,"{'latitude': '40.697035849448035', 'longitude': '-73.88870980912054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58920431,2023-09-25T08:53:55.000,2023-09-27T13:32:18.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11218,352 EAST    8 STREET,EAST    8 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,12 BROOKLYN,3053590043,BROOKLYN,992218,173040,ONLINE,Unspecified,BROOKLYN,40.641627860602014,-73.97128892827205,"{'latitude': '40.641627860602014', 'longitude': '-73.97128892827205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58917169,2023-09-25T08:53:55.000,2023-09-26T19:38:36.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11385,78-49 65 STREET,65 STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,05 QUEENS,4037240068,QUEENS,1015110,193245,PHONE,Unspecified,QUEENS,40.697035849448035,-73.88870980912054,"{'latitude': '40.697035849448035', 'longitude': '-73.88870980912054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58917118,2023-09-25T08:53:55.000,2023-09-27T14:18:00.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11385,78-49 65 STREET,65 STREET,ADDRESS,RIDGEWOOD,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,05 QUEENS,4037240068,QUEENS,1015110,193245,PHONE,Unspecified,QUEENS,40.697035849448035,-73.88870980912054,"{'latitude': '40.697035849448035', 'longitude': '-73.88870980912054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58917500,2023-09-25T08:53:54.000,2023-09-25T09:27:20.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10039,2771 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-25T09:27:23.000,10 MANHATTAN,1020457502,MANHATTAN,1000630,239619,MOBILE,Unspecified,MANHATTAN,40.82435917307566,-73.94081591106762,"{'latitude': '40.82435917307566', 'longitude': '-73.94081591106762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  147 STREET,WEST  148 STREET,WEST  147 STREET,WEST  148 STREET,8 AVENUE,,,,,,
58924262,2023-09-25T08:53:30.000,,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Apartment,10468,2933 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,In Progress,,,07 BRONX,2033200025,BRONX,1015147,256905,PHONE,Unspecified,BRONX,40.87176525445871,-73.88828358796718,"{'latitude': '40.87176525445871', 'longitude': '-73.88828358796718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  199 STREET,BEDFORD PARK BOULEVARD,EAST  199 STREET,BEDFORD PARK BOULEVARD,GRAND CONCOURSE,,,,,,
58916573,2023-09-25T08:53:00.000,2023-09-27T13:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Chimney or vent (AS1)",,11103,28-21 STEINWAY STREET,STEINWAY STREET,ADDRESS,ASTORIA,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-27T13:00:00.000,01 QUEENS,4006630012,QUEENS,1008100,218078,ONLINE,Unspecified,QUEENS,40.76521798106401,-73.91390187945242,"{'latitude': '40.76521798106401', 'longitude': '-73.91390187945242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28 AVE,30 AVE,,,,N/A,,,,,
58917690,2023-09-25T08:53:00.000,2023-09-25T09:30:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Knocked Down,,10463,H HUDSON PKWY,H HUDSON PKWY,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-25T09:30:00.000,08 BRONX,,BRONX,1007595,261211,UNKNOWN,Unspecified,BRONX,40.88360709108542,-73.91557484944734,"{'latitude': '40.88360709108542', 'longitude': '-73.91557484944734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",231 ST W,232 ST W,WEST 231 STREET,H HUDSON PARKWAY,,,,,,,
58921072,2023-09-25T08:53:00.000,2023-10-01T13:10:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10463,,,INTERSECTION,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-01T13:10:00.000,08 BRONX,,BRONX,1010986,261467,ONLINE,Unspecified,BRONX,40.884300108955635,-73.90331058198618,"{'latitude': '40.884300108955635', 'longitude': '-73.90331058198618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,CORLEAR AVENUE,WEST 236 STREET,,,,,,,
58919773,2023-09-25T08:52:50.000,2023-09-25T09:16:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11249,104 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T09:16:03.000,01 BROOKLYN,3023640001,BROOKLYN,994480,200352,PHONE,Unspecified,BROOKLYN,40.716590778718725,-73.963096811177,"{'latitude': '40.716590778718725', 'longitude': '-73.963096811177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,METROPOLITAN AVENUE,,,,,,
58916919,2023-09-25T08:52:45.000,2023-09-25T08:58:25.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T08:58:28.000,03 BRONX,2029010001,BRONX,1010561,243449,ONLINE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,WASHINGTON AVENUE,,,,,,
58922641,2023-09-25T08:52:44.000,2023-09-25T08:53:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10030,2400 7 AVENUE,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T08:53:56.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  140 STREET,WEST  141 STREET,WEST  140 STREET,WEST  141 STREET,7 AVENUE,,,,,,
58920026,2023-09-25T08:52:40.000,2023-09-25T09:54:38.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10011,150 WEST   21 STREET,WEST   21 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T09:54:41.000,04 MANHATTAN,1007960067,MANHATTAN,985585,209687,PHONE,Unspecified,MANHATTAN,40.742218885962416,-73.99518233565557,"{'latitude': '40.742218885962416', 'longitude': '-73.99518233565557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,WEST   21 STREET,,,,,,
58921886,2023-09-25T08:52:39.000,2023-09-26T11:24:13.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Commercial Building,11354,36-09 MAIN STREET,MAIN STREET,ADDRESS,FLUSHING,Closed,,2023-09-26T11:24:13.000,07 QUEENS,4049777502,QUEENS,1030869,217146,PHONE,Unspecified,QUEENS,40.76256913998101,-73.83171276827282,"{'latitude': '40.76256913998101', 'longitude': '-73.83171276827282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NORTHERN BOULEVARD,37 AVENUE,NORTHERN BOULEVARD,37 AVENUE,MAIN STREET,,,,,,
