unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,incident_address,street_name,cross_street_1,cross_street_2,landmark,bbl,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date
58841887,2023-09-17T19:21:01.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,10019,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:10:41.000,04 MANHATTAN,MANHATTAN,988593,218832,PHONE,Unspecified,MANHATTAN,40.76731862000178,-73.98432134702925,"{'latitude': '40.76731862000178', 'longitude': '-73.98432134702925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,350 WEST   57 STREET,WEST   57 STREET,8 AVENUE,9 AVENUE,WEST   57 STREET,1010477501,"350 WEST   57 STREET, MANHATTAN (NEW YORK), NY, 10019",,,,,
58843434,2023-09-17T19:21:00.000,2023-09-20T11:07:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,11355,156 STREET,46 AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T11:07:00.000,07 QUEENS,QUEENS,1036759,214113,UNKNOWN,Unspecified,QUEENS,40.754211329574375,-73.81047454905715,"{'latitude': '40.754211329574375', 'longitude': '-73.81047454905715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,45-63 156 STREET,156 STREET,46 AVE,HOLLYWOOD AVE,,4054350014,,,,,,
58839095,2023-09-17T19:20:42.000,2023-09-17T20:18:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10026,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T20:19:04.000,10 MANHATTAN,MANHATTAN,996552,232701,ONLINE,Unspecified,MANHATTAN,40.805377821061285,-73.95556318622721,"{'latitude': '40.805377821061285', 'longitude': '-73.95556318622721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,322 WEST  117 STREET,WEST  117 STREET,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,WEST  117 STREET,1019430045,,,,,,
58839411,2023-09-17T19:20:38.000,2023-09-17T19:24:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11368,127 STREET,34 AVENUE,ADDRESS,CORONA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:24:41.000,07 QUEENS,QUEENS,1028093,215713,ONLINE,Unspecified,QUEENS,40.758650131211176,-73.84174301320034,"{'latitude': '40.758650131211176', 'longitude': '-73.84174301320034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,127-11 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,127 STREET,34 AVENUE,WILLETS POINT BOULEVARD,4018320001,,,,,,
58839254,2023-09-17T19:20:36.000,2023-09-17T19:51:36.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10027,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T19:51:41.000,10 MANHATTAN,MANHATTAN,999046,235838,ONLINE,Unspecified,MANHATTAN,40.81398418999208,-73.94654754241463,"{'latitude': '40.81398418999208', 'longitude': '-73.94654754241463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Club/Bar/Restaurant,248 WEST  132 STREET,WEST  132 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  132 STREET,1019370150,,,,,,
58838780,2023-09-17T19:20:34.000,2023-11-14T08:31:06.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10010,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-14T08:31:09.000,06 MANHATTAN,MANHATTAN,988789,209134,ONLINE,Unspecified,MANHATTAN,40.74069997462334,-73.98362031456377,"{'latitude': '40.74069997462334', 'longitude': '-73.98362031456377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,138 EAST   25 STREET,EAST   25 STREET,LEXINGTON AVENUE,3 AVENUE,EAST   25 STREET,1008800024,"138 EAST   25 STREET, MANHATTAN (NEW YORK), NY, 10010",,,,,
58842623,2023-09-17T19:20:16.000,2023-09-17T19:30:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11213,EASTERN PARKWAY,UNION STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:30:36.000,09 BROOKLYN,BROOKLYN,1001800,182785,ONLINE,Unspecified,BROOKLYN,40.66836194393872,-73.93673678404147,"{'latitude': '40.66836194393872', 'longitude': '-73.93673678404147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,308 TROY AVENUE,TROY AVENUE,EASTERN PARKWAY,UNION STREET,TROY AVENUE,3013940044,,,,,,
58842178,2023-09-17T19:20:07.000,2023-09-17T19:20:07.000,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,11355,,,ADDRESS,FLUSHING,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-17T00:00:00.000,07 QUEENS,QUEENS,1032587,210582,UNKNOWN,Unspecified,QUEENS,40.74454343520669,-73.82555826188293,"{'latitude': '40.74454343520669', 'longitude': '-73.82555826188293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,140-18 58 ROAD,58 ROAD,,,,4064040008,,,,,,
58842970,2023-09-17T19:20:00.000,2023-09-19T11:30:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,10314,,,ADDRESS,STATEN ISLAND,,Closed,The E-Waste appointment could not be serviced due to inaccessibility or some other problem.,2023-09-19T11:30:00.000,01 STATEN ISLAND,STATEN ISLAND,942545,165599,PHONE,Unspecified,STATEN ISLAND,40.62110931405214,-74.15022938303034,"{'latitude': '40.62110931405214', 'longitude': '-74.15022938303034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,40 TIGER COURT,TIGER COURT,HOLIDAY DRIVE,DEAD END,,5014897502,,,,,,
58837422,2023-09-17T19:19:00.000,2023-09-17T19:34:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10467,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:34:33.000,11 BRONX,BRONX,1021424,252038,ONLINE,Unspecified,BRONX,40.85838262662407,-73.86561443664871,"{'latitude': '40.85838262662407', 'longitude': '-73.86561443664871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2220 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,HOLLAND AVENUE,2043450019,,,,,,
58840445,2023-09-17T19:18:59.000,2023-09-17T19:29:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11357,162 STREET,166 STREET,ADDRESS,WHITESTONE,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T19:29:36.000,07 QUEENS,QUEENS,1039698,227260,ONLINE,Unspecified,QUEENS,40.79027837287375,-73.79975811463366,"{'latitude': '40.79027837287375', 'longitude': '-73.79975811463366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,162-35 12 ROAD,12 ROAD,162 STREET,166 STREET,12 ROAD,4045920115,,,,,,
58841684,2023-09-17T19:18:55.000,2023-09-17T21:23:49.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10456,EAST  156 STREET,EAST  158 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:23:53.000,01 BRONX,BRONX,1009282,237838,MOBILE,Unspecified,BRONX,40.81945055233369,-73.90956123400133,"{'latitude': '40.81945055233369', 'longitude': '-73.90956123400133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,755 EAGLE AVENUE,EAGLE AVENUE,EAST  156 STREET,EAST  158 STREET,EAGLE AVENUE,,,,,,,
58844616,2023-09-17T19:18:48.000,2023-09-17T19:29:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11357,162 STREET,166 STREET,ADDRESS,WHITESTONE,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T19:29:51.000,07 QUEENS,QUEENS,1039698,227260,ONLINE,Unspecified,QUEENS,40.79027837287375,-73.79975811463366,"{'latitude': '40.79027837287375', 'longitude': '-73.79975811463366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,162-35 12 ROAD,12 ROAD,162 STREET,166 STREET,12 ROAD,4045920115,,,,,,
58838227,2023-09-17T19:18:46.000,2023-09-17T21:26:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10308,SWEETWATER AVENUE,TENNYSON DRIVE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T21:26:10.000,03 STATEN ISLAND,STATEN ISLAND,944023,135684,MOBILE,Unspecified,STATEN ISLAND,40.53900549847996,-74.14472731520438,"{'latitude': '40.53900549847996', 'longitude': '-74.14472731520438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,226 WIMAN AVENUE,WIMAN AVENUE,SWEETWATER AVENUE,TENNYSON DRIVE,WIMAN AVENUE,5053060065,,,,,,
58843240,2023-09-17T19:18:40.000,2023-09-18T01:09:10.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11385,78 AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T01:09:20.000,05 QUEENS,QUEENS,1019187,195672,MOBILE,Unspecified,QUEENS,40.7036822338463,-73.87399438299964,"{'latitude': '40.7036822338463', 'longitude': '-73.87399438299964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,78-36 75 STREET,75 STREET,78 AVENUE,MYRTLE AVENUE,75 STREET,4038240018,,,,,,
58842641,2023-09-17T19:18:32.000,2023-09-17T20:51:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10454,EAST  141 STREET,EAST  142 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:51:12.000,01 BRONX,BRONX,1007572,234203,MOBILE,Unspecified,BRONX,40.80947817793993,-73.91575196452845,"{'latitude': '40.80947817793993', 'longitude': '-73.91575196452845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,350 ST ANNS AVENUE,ST ANNS AVENUE,EAST  141 STREET,EAST  142 STREET,ST ANNS AVENUE,2025560002,,,,,,
58838236,2023-09-17T19:18:21.000,2023-09-17T19:48:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10453,WEST  175 STREET,WEST  176 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:49:01.000,05 BRONX,BRONX,1008027,248407,ONLINE,Unspecified,BRONX,40.84846286296289,-73.91405798979748,"{'latitude': '40.84846286296289', 'longitude': '-73.91405798979748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,1702 GRAND AVENUE,GRAND AVENUE,WEST  175 STREET,WEST  176 STREET,GRAND AVENUE,2028670030,,,,,,
58839369,2023-09-17T19:18:15.000,2023-09-17T20:08:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207,ARLINGTON AVENUE,FULTON STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T20:08:44.000,05 BROOKLYN,BROOKLYN,1013957,186705,PHONE,Unspecified,BROOKLYN,40.67908900964059,-73.89289669736954,"{'latitude': '40.67908900964059', 'longitude': '-73.89289669736954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,90 MILLER AVENUE,MILLER AVENUE,ARLINGTON AVENUE,FULTON STREET,MILLER AVENUE,3036640028,,,,,,
58838423,2023-09-17T19:18:11.000,2023-09-17T19:23:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10026,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:23:36.000,10 MANHATTAN,MANHATTAN,996497,231495,ONLINE,Unspecified,MANHATTAN,40.80206775915813,-73.95576405497131,"{'latitude': '40.80206775915813', 'longitude': '-73.95576405497131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,265 WEST  113 STREET,WEST  113 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  113 STREET,1018290010,,,,,,
58840547,2023-09-17T19:18:02.000,2023-09-17T19:24:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10033,WEST  177 STREET,WEST  178 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:24:13.000,12 MANHATTAN,MANHATTAN,1002867,247373,MOBILE,Unspecified,MANHATTAN,40.845637225618624,-73.93271168182868,"{'latitude': '40.845637225618624', 'longitude': '-73.93271168182868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2360 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  177 STREET,WEST  178 STREET,AMSTERDAM AVENUE,1021327501,,,,,,
58838887,2023-09-17T19:17:29.000,2023-09-21T20:48:43.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,Waste Left in Front of Residence,11230,ARGYLE ROAD,RUGBY ROAD,ADDRESS,BROOKLYN,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-21T20:48:48.000,14 BROOKLYN,BROOKLYN,994085,170026,ONLINE,Unspecified,BROOKLYN,40.63335319773439,-73.96456596627327,"{'latitude': '40.63335319773439', 'longitude': '-73.96456596627327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,1319 FOSTER AVENUE,FOSTER AVENUE,ARGYLE ROAD,RUGBY ROAD,FOSTER AVENUE,3052340030,,,,,,
58843315,2023-09-17T19:17:28.000,2023-09-17T19:27:22.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,10458,BEDFORD PARK BOULEVARD,EAST  201 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:27:26.000,07 BRONX,BRONX,1015333,257131,ONLINE,Unspecified,BRONX,40.87238490161514,-73.8876100072395,"{'latitude': '40.87238490161514', 'longitude': '-73.8876100072395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2960 GRAND CONCOURSE,GRAND CONCOURSE,BEDFORD PARK BOULEVARD,EAST  201 STREET,GRAND CONCOURSE,2033060011,,,,,,
58840382,2023-09-17T19:17:11.000,2023-09-17T19:34:14.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10467,BRITTON STREET,ARNOW AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:34:16.000,11 BRONX,BRONX,1020434,255082,ONLINE,Unspecified,BRONX,40.866741591313115,-73.86917688830273,"{'latitude': '40.866741591313115', 'longitude': '-73.86917688830273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,2805 BARKER AVENUE,BARKER AVENUE,BRITTON STREET,ARNOW AVENUE,BARKER AVENUE,2045060040,,,,,,
58842328,2023-09-17T19:17:05.000,2023-09-17T20:37:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,10306,ROMA AVENUE,CEDAR GROVE AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T20:37:17.000,02 STATEN ISLAND,STATEN ISLAND,955922,144212,MOBILE,Unspecified,STATEN ISLAND,40.56245919939199,-74.10195325962506,"{'latitude': '40.56245919939199', 'longitude': '-74.10195325962506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,16 GARIBALDI AVENUE,GARIBALDI AVENUE,ROMA AVENUE,CEDAR GROVE AVENUE,GARIBALDI AVENUE,5040870045,,,,,,
58841113,2023-09-17T19:17:00.000,2023-09-17T22:00:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11423,,,ADDRESS,HOLLIS,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-17T22:00:00.000,12 QUEENS,QUEENS,1045491,197249,PHONE,Unspecified,QUEENS,40.707867762782485,-73.7791109701614,"{'latitude': '40.707867762782485', 'longitude': '-73.7791109701614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,181-16 93 AVENUE,93 AVENUE,181 ST,182 PL,,4103220037,,,,,,
58837358,2023-09-17T19:16:57.000,2023-09-17T19:23:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10026,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T19:23:16.000,10 MANHATTAN,MANHATTAN,996734,231357,MOBILE,Unspecified,MANHATTAN,40.80168865532673,-73.95490827194348,"{'latitude': '40.80168865532673', 'longitude': '-73.95490827194348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,240 WEST  113 STREET,WEST  113 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  113 STREET,1018280015,,,,,,
58844254,2023-09-17T19:16:51.000,2023-09-17T19:48:48.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11226,ALBEMARLE ROAD,BEVERLEY ROAD,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T19:48:52.000,14 BROOKLYN,BROOKLYN,994672,174698,MOBILE,Unspecified,BROOKLYN,40.64617616565665,-73.96244387662499,"{'latitude': '40.64617616565665', 'longitude': '-73.96244387662499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,201 EAST   18 STREET,EAST   18 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,EAST   18 STREET,3051220062,,,,,,
58843993,2023-09-17T19:16:49.000,2023-09-17T20:28:33.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11205,NAVY STREET,MONUMENT WALK,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T20:28:37.000,02 BROOKLYN,BROOKLYN,989818,192917,MOBILE,Unspecified,BROOKLYN,40.69618762099756,-73.97992042327036,"{'latitude': '40.69618762099756', 'longitude': '-73.97992042327036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,2 PARK AVENUE,PARK AVENUE,NAVY STREET,MONUMENT WALK,PARK AVENUE,,,,,,,
