unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,cross_street_2,facility_type,landmark,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_pick_up_location,road_ramp,vehicle_type
58912300,2023-09-24T10:39:55.000,2023-09-26T10:58:05.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11413,188-14 PINEVILLE LANE,PINEVILLE LANE,GRAYSON STREET,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Sanitation collected the requested items.,2023-09-25T09:16:38.000,12 QUEENS,4127210019,QUEENS,1052336,187756,ONLINE,Unspecified,QUEENS,40.68176175728864,-73.7545179432315,"{'latitude': '40.68176175728864', 'longitude': '-73.7545179432315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAYSON STREET,NEPTON STREET,NEPTON STREET,,PINEVILLE LANE,,,,,,,
58914623,2023-09-24T10:39:46.000,2023-09-24T10:53:26.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-24T10:53:29.000,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,40.72238703289527,-73.8095260418184,"{'latitude': '40.72238703289527', 'longitude': '-73.8095260418184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARSONS BOULEVARD,160 STREET,160 STREET,,78 AVENUE,,,,,,,
58916366,2023-09-24T10:39:41.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11374,86-15 63 DRIVE,63 DRIVE,EVERTON STREET,ADDRESS,REGO PARK,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-20T19:30:56.000,06 QUEENS,4031130039,QUEENS,1021166,202758,ONLINE,Unspecified,QUEENS,40.72312355663666,-73.86681797227963,"{'latitude': '40.72312355663666', 'longitude': '-73.86681797227963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EVERTON STREET,FITCHETT STREET,FITCHETT STREET,,63 DRIVE,,,,,,,
58915696,2023-09-24T10:39:21.000,2023-10-25T00:02:27.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Laundromat,Business,11374,63-25 AUSTIN STREET,AUSTIN STREET,63 AVENUE,ADDRESS,REGO PARK,Closed,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-11-03T17:42:41.000,06 QUEENS,4030940005,QUEENS,1021565,204482,PHONE,Unspecified,QUEENS,40.72785383819091,-73.86536894112054,"{'latitude': '40.72785383819091', 'longitude': '-73.86536894112054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",63 AVENUE,63 DRIVE,63 DRIVE,,AUSTIN STREET,,,,,,,
58913565,2023-09-24T10:39:12.000,2023-09-24T10:47:35.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,5 WEST  123 STREET,WEST  123 STREET,MOUNT MORRIS PARK WEST,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:47:38.000,10 MANHATTAN,1017210050,MANHATTAN,999461,232888,ONLINE,Unspecified,MANHATTAN,40.805886555178425,-73.94505498651843,"{'latitude': '40.805886555178425', 'longitude': '-73.94505498651843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MOUNT MORRIS PARK WEST,LENOX AVENUE,LENOX AVENUE,,WEST  123 STREET,,,,,,,
58912607,2023-09-24T10:38:55.000,2023-09-24T11:16:04.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10030,2400 7 AVENUE,7 AVENUE,WEST  140 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:16:08.000,10 MANHATTAN,1020260029,MANHATTAN,1000482,237497,ONLINE,Unspecified,MANHATTAN,40.81853515725049,-73.94135579635707,"{'latitude': '40.81853515725049', 'longitude': '-73.94135579635707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  140 STREET,WEST  141 STREET,WEST  141 STREET,,7 AVENUE,,,,,,,
58914790,2023-09-24T10:38:38.000,2023-09-27T14:00:52.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11229,1817 EAST   14 STREET,EAST   14 STREET,AVENUE R,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-26T15:12:42.000,15 BROOKLYN,3068200083,BROOKLYN,995767,159728,ONLINE,Unspecified,BROOKLYN,40.60508530538867,-73.95852354025047,"{'latitude': '40.60508530538867', 'longitude': '-73.95852354025047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE R,AVENUE S,AVENUE S,,EAST   14 STREET,,,,,,,
58910359,2023-09-24T10:38:31.000,2023-09-24T10:57:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11356,14 AVENUE,14 AVENUE,14 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:58:03.000,07 QUEENS,,QUEENS,1026969,225675,ONLINE,Unspecified,QUEENS,40.785998677504516,-73.84573690252209,"{'latitude': '40.785998677504516', 'longitude': '-73.84573690252209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14 AVENUE,COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,,,,,,,,,
58911537,2023-09-24T10:38:26.000,2023-09-24T11:40:15.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11421,87-36 77 STREET,77 STREET,JAMAICA AVENUE,ADDRESS,WOODHAVEN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T11:40:19.000,09 QUEENS,4089050033,QUEENS,1021867,190689,PHONE,Unspecified,QUEENS,40.68999408697785,-73.86435639870591,"{'latitude': '40.68999408697785', 'longitude': '-73.86435639870591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA AVENUE,88 AVENUE,88 AVENUE,,77 STREET,,,,,,,
58910622,2023-09-24T10:38:23.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,Street,11230,1531 EAST    9 STREET,EAST    9 STREET,AVENUE O,ADDRESS,BROOKLYN,In Progress,,,12 BROOKLYN,3066160078,BROOKLYN,994080,162029,ONLINE,Unspecified,BROOKLYN,40.611403110373686,-73.96459562553302,"{'latitude': '40.611403110373686', 'longitude': '-73.96459562553302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE O,AVENUE P,AVENUE P,,EAST    9 STREET,,,,,,,
58915623,2023-09-24T10:38:22.000,2023-09-26T13:57:05.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11237,1100 FLUSHING AVENUE,FLUSHING AVENUE,PORTER AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation removed the items.,2023-09-26T13:57:01.000,04 BROOKLYN,3031590021,BROOKLYN,1004355,196207,ONLINE,Unspecified,BROOKLYN,40.705196812437464,-73.92748662153964,"{'latitude': '40.705196812437464', 'longitude': '-73.92748662153964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PORTER AVENUE,VARICK AVENUE,VARICK AVENUE,,FLUSHING AVENUE,,,,,,,
58915702,2023-09-24T10:38:17.000,2023-10-25T00:01:20.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Gas Station Convenience Store,Business,10303,700 SOUTH AVENUE,SOUTH AVENUE,WOLKOFF LANE,ADDRESS,STATEN ISLAND,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-25T00:01:30.000,01 STATEN ISLAND,5017150001,STATEN ISLAND,937620,166063,PHONE,Unspecified,STATEN ISLAND,40.622358342460956,-74.16797333842992,"{'latitude': '40.622358342460956', 'longitude': '-74.16797333842992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOLKOFF LANE,REGAL WALK,REGAL WALK,,SOUTH AVENUE,,,,,,,
58913485,2023-09-24T10:38:00.000,2023-09-24T11:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10467,,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T11:45:00.000,07 BRONX,,BRONX,1017983,262622,UNKNOWN,Unspecified,BRONX,40.88744624701871,-73.87800049039276,"{'latitude': '40.88744624701871', 'longitude': '-73.87800049039276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JEROME AVENUE,BAINBRIDGE AVENUE,,N/A,,,,,,,,
58912383,2023-09-24T10:38:00.000,2023-09-25T12:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11429,112-35 207 STREET,207 STREET,112 AVE,ADDRESS,QUEENS VILLAGE,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-25T12:26:00.000,13 QUEENS,4109840006,QUEENS,1053940,195862,ONLINE,Unspecified,QUEENS,40.703998278435414,-73.74865094021898,"{'latitude': '40.703998278435414', 'longitude': '-73.74865094021898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,113 AVE,N/A,,,,,,,,
58910040,2023-09-24T10:37:59.000,2023-09-24T10:44:48.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,59-11 FRESH POND ROAD,FRESH POND ROAD,59 AVENUE,ADDRESS,MASPETH,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T10:44:53.000,05 QUEENS,4027540021,QUEENS,1011306,201275,MOBILE,Unspecified,QUEENS,40.71908873380624,-73.90239586750444,"{'latitude': '40.71908873380624', 'longitude': '-73.90239586750444', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",59 AVENUE,59 ROAD,59 ROAD,,FRESH POND ROAD,,,,,,,
58915419,2023-09-24T10:37:58.000,2023-09-27T13:20:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11213,1515 ST JOHNS PLACE,ST JOHNS PLACE,,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,08 BROOKLYN,3013800074,BROOKLYN,1004370,183529,PHONE,Unspecified,BROOKLYN,40.67039858960956,-73.92747038135592,"{'latitude': '40.67039858960956', 'longitude': '-73.92747038135592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58915173,2023-09-24T10:37:52.000,2023-09-24T10:57:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10026,131 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  116 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T10:57:38.000,10 MANHATTAN,1019220041,MANHATTAN,997339,232197,MOBILE,Unspecified,MANHATTAN,40.803993349077885,-73.95272139805937,"{'latitude': '40.803993349077885', 'longitude': '-73.95272139805937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  116 STREET,WEST  117 STREET,WEST  117 STREET,,ST NICHOLAS AVENUE,,,,,,,
58914486,2023-09-24T10:37:50.000,2023-11-06T13:57:47.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10463,160 WEST KINGSBRIDGE ROAD,WEST KINGSBRIDGE ROAD,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-06T00:00:00.000,07 BRONX,2032370097,BRONX,1010711,256346,PHONE,Unspecified,BRONX,40.87024538465101,-73.90432533262175,"{'latitude': '40.87024538465101', 'longitude': '-73.90432533262175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58910416,2023-09-24T10:37:36.000,2023-09-25T09:59:05.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,318 EAST  160 STREET,EAST  160 STREET,,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,03 BRONX,2024190012,BRONX,1007418,239576,ONLINE,Unspecified,BRONX,40.824225954157136,-73.91628972334311,"{'latitude': '40.824225954157136', 'longitude': '-73.91628972334311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58913703,2023-09-24T10:37:35.000,2023-09-24T11:32:09.000,DPR,Department of Parks and Recreation,Animal in a Park,Dog Off Leash,Park,11222,MSGR MCGOLRICK PARK,MSGR MCGOLRICK PARK,DRIGGS AVENUE,UNRECOGNIZED,BROOKLYN,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-09-24T11:32:13.000,01 BROOKLYN,3026870001,BROOKLYN,999951,203215,ONLINE,Unspecified,BROOKLYN,40.724441004030766,-73.94335432615917,"{'latitude': '40.724441004030766', 'longitude': '-73.94335432615917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DRIGGS AVENUE,NASSAU AVENUE,NASSAU AVENUE,,MONSIGNOR MCGOLRICK PARK,,,,,,,
58910897,2023-09-24T10:37:25.000,2023-09-24T12:05:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,HENDRIX STREET,HENDRIX STREET,ATLANTIC AVENUE,INTERSECTION,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T12:05:29.000,05 BROOKLYN,,BROOKLYN,1014657,185798,MOBILE,Unspecified,BROOKLYN,40.67659712477811,-73.89037706677782,"{'latitude': '40.67659712477811', 'longitude': '-73.89037706677782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ATLANTIC AVENUE,HENDRIX STREET,HENDRIX STREET,,,,,,,,,
58910809,2023-09-24T10:36:40.000,2023-09-24T13:06:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,2588 PITKIN AVENUE,PITKIN AVENUE,MILFORD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T13:06:49.000,05 BROOKLYN,3042270021,BROOKLYN,1018457,185115,MOBILE,Unspecified,BROOKLYN,40.674708577214545,-73.87668083823802,"{'latitude': '40.674708577214545', 'longitude': '-73.87668083823802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MILFORD STREET,LOGAN STREET,LOGAN STREET,,PITKIN AVENUE,,,,,,,
58911059,2023-09-24T10:36:34.000,2023-09-24T11:05:08.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11236,1062 EAST  105 STREET,EAST  105 STREET,FLATLANDS    2 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T11:05:10.000,18 BROOKLYN,3082310067,BROOKLYN,1014351,174173,ONLINE,Unspecified,BROOKLYN,40.644690133291675,-73.89153214867255,"{'latitude': '40.644690133291675', 'longitude': '-73.89153214867255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLATLANDS    2 STREET,AVENUE K,AVENUE K,,EAST  105 STREET,,,,,,,
58910847,2023-09-24T10:36:30.000,2023-09-24T12:39:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,67-08 65 PLACE,65 PLACE,DEAD END,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T12:39:11.000,05 QUEENS,4036240018,QUEENS,1014223,196714,MOBILE,Unspecified,QUEENS,40.70656048303672,-73.89189314808671,"{'latitude': '40.70656048303672', 'longitude': '-73.89189314808671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,68 AVENUE,68 AVENUE,,65 PLACE,,,,,,,
58915777,2023-09-24T10:36:19.000,2023-09-24T11:19:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10453,137 WEST TREMONT AVENUE,WEST TREMONT AVENUE,HARRISON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T11:19:48.000,05 BRONX,2028680081,BRONX,1007950,248976,MOBILE,Unspecified,BRONX,40.85002480608151,-73.91433429495969,"{'latitude': '40.85002480608151', 'longitude': '-73.91433429495969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HARRISON AVENUE,UNIVERSITY AVENUE,UNIVERSITY AVENUE,,WEST TREMONT AVENUE,,,,,,,
