unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location,due_date
58889445,2023-09-21T08:20:09.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11366,158-36 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T09:53:56.000,08 QUEENS,4068290022,QUEENS,1037050,202514,ONLINE,Unspecified,QUEENS,40.72237329123119,-73.8095152580788,"{'latitude': '40.72237329123119', 'longitude': '-73.8095152580788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:53:52.000,,,,,,,
58884025,2023-09-21T08:20:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11419,107-70 120 STREET,120 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,120 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T09:01:10.000,10 QUEENS,4095990042,QUEENS,1033776,188069,PHONE,Unspecified,QUEENS,40.682744173331415,-73.82143295302735,"{'latitude': '40.682744173331415', 'longitude': '-73.82143295302735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T09:01:06.000,,,,,,,
58888614,2023-09-21T08:20:00.000,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,11423,80-26 189 STREET,189 STREET,UNION TPKE,81 AVE,,,ADDRESS,HOLLIS,,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T20:45:00.000,08 QUEENS,4072660017,QUEENS,1045236,204884,PHONE,Unspecified,QUEENS,40.72882569835004,-73.77996154621974,"{'latitude': '40.72882569835004', 'longitude': '-73.77996154621974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T20:45:00.000,,,,,,,
58883755,2023-09-21T08:20:00.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11432,82-83 HOMELAWN STREET,HOMELAWN STREET,CHARLECOTE RIDGE,173 STREET,CHARLECOTE RIDGE,173 STREET,ADDRESS,JAMAICA,HOMELAWN STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-23T12:02:31.000,08 QUEENS,4098920054,QUEENS,1042002,201068,ONLINE,Unspecified,QUEENS,40.71837343836299,-73.79166256978962,"{'latitude': '40.71837343836299', 'longitude': '-73.79166256978962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:22:44.000,,,,,,,
58885756,2023-09-21T08:20:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,10075,,,,,5 AVENUE,EAST 79 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-21T10:30:00.000,08 MANHATTAN,,MANHATTAN,994296,222363,UNKNOWN,Unspecified,MANHATTAN,40.77700565044055,-73.96372768490096,"{'latitude': '40.77700565044055', 'longitude': '-73.96372768490096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T10:30:00.000,,,,,N/A,,
58885981,2023-09-21T08:19:52.000,DOT,Department of Transportation,Street Condition,Pothole,,11230,OCEAN AVENUE,OCEAN AVENUE,AVENUE L,AVENUE M,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-22T12:00:00.000,14 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,2023-09-22T12:00:00.000,,,,,N/A,,
58887393,2023-09-21T08:19:42.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11218,CHURCH AVENUE,CHURCH AVENUE,CHURCH AVENUE,EAST    7 STREET,CHURCH AVENUE,EAST    7 STREET,INTERSECTION,,,In Progress,,,12 BROOKLYN,,BROOKLYN,991715,174433,ONLINE,Unspecified,BROOKLYN,40.64545178399551,-73.97309984522221,"{'latitude': '40.64545178399551', 'longitude': '-73.97309984522221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884783,2023-09-21T08:19:36.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11210,1453 EAST   26 STREET,EAST   26 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   26 STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T12:14:55.000,14 BROOKLYN,3076800026,BROOKLYN,998527,163492,PHONE,Unspecified,BROOKLYN,40.615412693588425,-73.94857592767163,"{'latitude': '40.615412693588425', 'longitude': '-73.94857592767163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58888065,2023-09-21T08:19:20.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10040,349 CABRINI BOULEVARD,CABRINI BOULEVARD,WEST  187 STREET,WEST  190 STREET,WEST  187 STREET,WEST  190 STREET,ADDRESS,NEW YORK,CABRINI BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T08:37:49.000,12 MANHATTAN,1021790365,MANHATTAN,1001662,251417,MOBILE,Unspecified,MANHATTAN,40.85673926227583,-73.93705646699208,"{'latitude': '40.85673926227583', 'longitude': '-73.93705646699208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:37:42.000,,,,,,,
58890733,2023-09-21T08:19:13.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11230,660 RUGBY ROAD,RUGBY ROAD,FOSTER AVENUE,DEKOVEN COURT,FOSTER AVENUE,DEKOVEN COURT,ADDRESS,BROOKLYN,RUGBY ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T08:48:54.000,14 BROOKLYN,3052340059,BROOKLYN,994268,170048,ONLINE,Unspecified,BROOKLYN,40.633413377989285,-73.963906612064,"{'latitude': '40.633413377989285', 'longitude': '-73.963906612064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:48:48.000,,,,,,,
58886700,2023-09-21T08:19:09.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11379,67-34 75 STREET,75 STREET,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,MIDDLE VILLAGE,75 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T11:27:45.000,05 QUEENS,4037710036,QUEENS,1018211,198692,PHONE,Unspecified,QUEENS,40.711975211307845,-73.8774992390605,"{'latitude': '40.711975211307845', 'longitude': '-73.8774992390605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T11:27:46.000,,,,,,,
58888632,2023-09-21T08:19:05.000,DOT,Department of Transportation,Street Condition,Pothole,,11226,OCEAN AVENUE,OCEAN AVENUE,CHURCH AVENUE,ST PAULS COURT,,,BLOCKFACE,BROOKLYN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-25T10:45:00.000,14 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,2023-09-25T10:45:00.000,,,,,N/A,,
58890155,2023-09-21T08:19:00.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Grating - Defective,Sidewalk,11377,41 AVENUE,41 AVENUE,41 AVENUE,58 STREET,41 AVENUE,58 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-27T14:13:28.000,02 QUEENS,,QUEENS,1010074,210590,ONLINE,Unspecified,QUEENS,40.74465979103614,-73.90680453513701,"{'latitude': '40.74465979103614', 'longitude': '-73.90680453513701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T14:13:24.000,,,,,,,
58885312,2023-09-21T08:18:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10302,34 HATFIELD PLACE,HATFIELD PLACE,HEBERTON AVENUE,PORT RICHMOND AVENUE,HEBERTON AVENUE,PORT RICHMOND AVENUE,ADDRESS,STATEN ISLAND,HATFIELD PLACE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T08:43:30.000,01 STATEN ISLAND,,STATEN ISLAND,946499,169618,MOBILE,Unspecified,STATEN ISLAND,40.63215834183798,-74.13600882138157,"{'latitude': '40.63215834183798', 'longitude': '-74.13600882138157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:43:27.000,,,,,,,
58883712,2023-09-21T08:18:53.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-23T07:24:35.000,Unspecified MANHATTAN,,MANHATTAN,985964,211289,ONLINE,Unspecified,MANHATTAN,40.746615909901415,-73.99381421596281,"{'latitude': '40.746615909901415', 'longitude': '-73.99381421596281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,1,,W 27 St & 7 Av to Uptown & The Bronx,Entrance,,,
58887684,2023-09-21T08:18:49.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10012,184 BOWERY,BOWERY,DELANCEY STREET,SPRING STREET,DELANCEY STREET,SPRING STREET,ADDRESS,NEW YORK,BOWERY,Closed,The Department of Sanitation collected the requested items.,2023-09-22T12:37:49.000,02 MANHATTAN,1004787502,MANHATTAN,985940,201847,ONLINE,Unspecified,MANHATTAN,40.72069994749531,-73.9939032030724,"{'latitude': '40.72069994749531', 'longitude': '-73.9939032030724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-11T13:00:54.000,,,,,,,
58890293,2023-09-21T08:18:43.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,10128,6 EAST   93 STREET,EAST   93 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   93 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-23T11:50:43.000,08 MANHATTAN,1015040065,MANHATTAN,996285,225533,ONLINE,Unspecified,MANHATTAN,40.78570397469644,-73.95654047901,"{'latitude': '40.78570397469644', 'longitude': '-73.95654047901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T08:07:37.000,,,,,,,
58883831,2023-09-21T08:18:16.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10036,670 10 AVENUE,10 AVENUE,WEST   47 STREET,WEST   48 STREET,WEST   47 STREET,WEST   48 STREET,ADDRESS,NEW YORK,10 AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T11:44:21.000,04 MANHATTAN,1010570001,MANHATTAN,986165,217221,MOBILE,Unspecified,MANHATTAN,40.76289770062121,-73.99308712240462,"{'latitude': '40.76289770062121', 'longitude': '-73.99308712240462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T13:57:24.000,,,,,,,
58891546,2023-09-21T08:17:58.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11372,35-52 84 STREET,84 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,84 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-21T13:25:04.000,03 QUEENS,4014570032,QUEENS,1016731,213129,MOBILE,Unspecified,QUEENS,40.75160675590961,-73.88276804895736,"{'latitude': '40.75160675590961', 'longitude': '-73.88276804895736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T13:24:59.000,,,,,,,
58885085,2023-09-21T08:17:52.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11412,191-11 115 DRIVE,115 DRIVE,191 STREET,194 STREET,191 STREET,194 STREET,ADDRESS,SAINT ALBANS,115 DRIVE,Closed,The Department of Sanitation collected the requested items.,2023-09-21T10:22:31.000,12 QUEENS,4110330063,QUEENS,1050695,192490,ONLINE,Unspecified,QUEENS,40.69476792208006,-73.76038780200868,"{'latitude': '40.69476792208006', 'longitude': '-73.76038780200868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T13:41:38.000,,,,,,,
58887101,2023-09-21T08:17:41.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10460,867 EAST  179 STREET,EAST  179 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,06 BRONX,2031230079,BRONX,1016294,246889,ONLINE,Unspecified,BRONX,40.844270271321975,-73.8841841877675,"{'latitude': '40.844270271321975', 'longitude': '-73.8841841877675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881875,2023-09-21T08:17:41.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10460,867 EAST  179 STREET,EAST  179 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,06 BRONX,2031230079,BRONX,1016294,246889,ONLINE,Unspecified,BRONX,40.844270271321975,-73.8841841877675,"{'latitude': '40.844270271321975', 'longitude': '-73.8841841877675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884543,2023-09-21T08:17:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10460,867 EAST  179 STREET,EAST  179 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-21T00:00:00.000,06 BRONX,2031230079,BRONX,1016294,246889,ONLINE,Unspecified,BRONX,40.844270271321975,-73.8841841877675,"{'latitude': '40.844270271321975', 'longitude': '-73.8841841877675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882048,2023-09-21T08:17:39.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11213,1456 ST JOHNS PLACE,ST JOHNS PLACE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-26T00:00:00.000,08 BROOKLYN,3013850018,BROOKLYN,1003612,183577,PHONE,Unspecified,BROOKLYN,40.67053202904969,-73.93020271998508,"{'latitude': '40.67053202904969', 'longitude': '-73.93020271998508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-26T07:02:50.000,,,,,,,
58883321,2023-09-21T08:17:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11213,1456 ST JOHNS PLACE,ST JOHNS PLACE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-26T00:00:00.000,08 BROOKLYN,3013850018,BROOKLYN,1003612,183577,PHONE,Unspecified,BROOKLYN,40.67053202904969,-73.93020271998508,"{'latitude': '40.67053202904969', 'longitude': '-73.93020271998508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-26T07:02:50.000,,,,,,,
58883174,2023-09-21T08:17:39.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11213,1456 ST JOHNS PLACE,ST JOHNS PLACE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-26T00:00:00.000,08 BROOKLYN,3013850018,BROOKLYN,1003612,183577,PHONE,Unspecified,BROOKLYN,40.67053202904969,-73.93020271998508,"{'latitude': '40.67053202904969', 'longitude': '-73.93020271998508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-26T07:02:50.000,,,,,,,
58881546,2023-09-21T08:17:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11222,177 FRANKLIN STREET,FRANKLIN STREET,INDIA STREET,HURON STREET,INDIA STREET,HURON STREET,ADDRESS,BROOKLYN,FRANKLIN STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T08:59:50.000,01 BROOKLYN,3025310020,BROOKLYN,995876,206189,PHONE,Unspecified,BROOKLYN,40.73261020149352,-73.9580508680474,"{'latitude': '40.73261020149352', 'longitude': '-73.9580508680474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T08:59:46.000,,,,,,,
58886221,2023-09-21T08:17:36.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11222,100 FRANKLIN STREET,FRANKLIN STREET,OAK STREET,NOBLE STREET,OAK STREET,NOBLE STREET,ADDRESS,BROOKLYN,FRANKLIN STREET,Closed,This request required re-assignment to a new DOT unit.,2023-09-22T16:12:18.000,01 BROOKLYN,3025690004,BROOKLYN,996090,204526,ONLINE,Unspecified,BROOKLYN,40.72804539015455,-73.95728163594468,"{'latitude': '40.72804539015455', 'longitude': '-73.95728163594468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T16:12:11.000,,,,,,,
58889357,2023-09-21T08:17:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11217,383 STATE STREET,STATE STREET,BOND STREET,NEVINS STREET,BOND STREET,NEVINS STREET,ADDRESS,BROOKLYN,STATE STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T13:05:54.000,02 BROOKLYN,3001720055,BROOKLYN,988804,189663,PHONE,Unspecified,BROOKLYN,40.687256722027826,-73.98357935618405,"{'latitude': '40.687256722027826', 'longitude': '-73.98357935618405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T13:05:50.000,,,,,,,
