unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,vehicle_type
58812824,2023-09-14T13:26:23.000,2023-09-14T14:23:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,64 NEPTUNE AVENUE,NEPTUNE AVENUE,GUIDER AVENUE,EAST   12 STREET,GUIDER AVENUE,EAST   12 STREET,ADDRESS,BROOKLYN,NEPTUNE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T14:23:25.000,13 BROOKLYN,3087070371,BROOKLYN,996314,151548,PHONE,Unspecified,BROOKLYN,40.58263212459709,-73.95656822185532,"{'latitude': '40.58263212459709', 'longitude': '-73.95656822185532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811634,2023-09-14T13:26:00.000,2023-09-17T10:05:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10466,4248 MONTICELLO AVENUE,MONTICELLO AVENUE,BUSSING AVE,PITMAN AVE,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-17T10:05:00.000,12 BRONX,2050310153,BRONX,1028378,266038,ONLINE,Unspecified,BRONX,40.896776211119054,-73.84038326649312,"{'latitude': '40.896776211119054', 'longitude': '-73.84038326649312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816719,2023-09-14T13:26:00.000,2023-09-14T17:30:00.000,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,11418,135-06 91 AVENUE,91 AVENUE,135 ST,VAN WYCK EXPRESSWAY SR W,,,ADDRESS,RICHMOND HILL,,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-14T17:30:00.000,09 QUEENS,4093750163,QUEENS,1035293,194090,PHONE,Unspecified,QUEENS,40.69926177579857,-73.81591777286647,"{'latitude': '40.69926177579857', 'longitude': '-73.81591777286647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817312,2023-09-14T13:26:00.000,2023-09-14T13:34:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,10467,2996 HOLLAND AVENUE,HOLLAND AVENUE,WILLIAMSBRIDGE RD,ADEE AVE,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-14T13:34:00.000,11 BRONX,2045480131,BRONX,1021516,256108,PHONE,Unspecified,BRONX,40.86955314385188,-73.86525922168619,"{'latitude': '40.86955314385188', 'longitude': '-73.86525922168619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813622,2023-09-14T13:25:57.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-17T16:45:27.000,Unspecified MANHATTAN,,MANHATTAN,1000882,243865,MOBILE,Unspecified,MANHATTAN,40.836012752574476,-73.93989486020651,"{'latitude': '40.836012752574476', 'longitude': '-73.93989486020651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,C,Mezzanine,,,
58814057,2023-09-14T13:25:26.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,10016,41 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,06 MANHATTAN,1008920001,MANHATTAN,989723,211999,UNKNOWN,Unspecified,MANHATTAN,40.74856315385953,-73.98024749949877,"{'latitude': '40.74856315385953', 'longitude': '-73.98024749949877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58815369,2023-09-14T13:25:23.000,2023-09-14T15:21:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,1191 HERKIMER STREET,HERKIMER STREET,RADDE PLACE,THOMAS S BOYLAND STREET,RADDE PLACE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,HERKIMER STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T15:21:06.000,16 BROOKLYN,3015500036,BROOKLYN,1008082,186196,ONLINE,Unspecified,BROOKLYN,40.677709687242434,-73.91407974922689,"{'latitude': '40.677709687242434', 'longitude': '-73.91407974922689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811392,2023-09-14T13:24:54.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10455,413 EAST  152 STREET,EAST  152 STREET,MELROSE AVENUE,3 AVENUE,MELROSE AVENUE,3 AVENUE,ADDRESS,BRONX,EAST  152 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-14T17:01:50.000,01 BRONX,2023740100,BRONX,1007392,237356,PHONE,Unspecified,BRONX,40.81813275216776,-73.91639132214098,"{'latitude': '40.81813275216776', 'longitude': '-73.91639132214098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811672,2023-09-14T13:24:48.000,2023-11-17T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10463,2805 HEATH AVENUE,HEATH AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-11-18T07:06:29.000,08 BRONX,2032590001,BRONX,1010676,257330,UNKNOWN,Unspecified,BRONX,40.87294626642205,-73.90444800060837,"{'latitude': '40.87294626642205', 'longitude': '-73.90444800060837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,2023-10-14T13:24:48.000,,,,,
58811322,2023-09-14T13:24:47.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,,10024,BROADWAY,BROADWAY,BROADWAY,WEST   80 STREET,BROADWAY,WEST   80 STREET,INTERSECTION,,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T11:21:28.000,07 MANHATTAN,,MANHATTAN,989935,225100,MOBILE,Unspecified,MANHATTAN,40.78452187103925,-73.97947129351718,"{'latitude': '40.78452187103925', 'longitude': '-73.97947129351718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"BROADWAY AND WEST   80 STREET, MANHATTAN, NY, 10024",,,,,,
58810597,2023-09-14T13:24:39.000,2023-09-14T14:51:01.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11215,216 16 STREET,16 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,16 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T14:51:07.000,07 BROOKLYN,3010530036,BROOKLYN,987438,181308,ONLINE,Unspecified,BROOKLYN,40.664324727949214,-73.98850878012975,"{'latitude': '40.664324727949214', 'longitude': '-73.98850878012975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819473,2023-09-14T13:24:25.000,2023-09-15T09:34:25.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11417,107-24 88 STREET,88 STREET,107 AVENUE,SUTTER AVENUE,107 AVENUE,SUTTER AVENUE,ADDRESS,OZONE PARK,88 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T09:34:15.000,10 QUEENS,4091480019,QUEENS,1025964,186224,PHONE,Unspecified,QUEENS,40.677720336947985,-73.84961064538973,"{'latitude': '40.677720336947985', 'longitude': '-73.84961064538973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816974,2023-09-14T13:23:59.000,2023-09-21T08:08:15.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11211,296 POWERS STREET,POWERS STREET,JUDGE STREET,OLIVE STREET,JUDGE STREET,OLIVE STREET,ADDRESS,BROOKLYN,POWERS STREET,Closed,"The Department of Transportation will inspect the condition to determine if the location can be added to a curb contract (3-5 years). The property owner will be notified if there are sidewalk defects. Property owners are responsible for repairing and installing sidewalks adjoining their property, according to Section 19-152 of the NYC Administrative Code. Community Boards and elected officials may contribute funding for curb, affecting timeframe for construction.",2023-09-21T08:08:21.000,01 BROOKLYN,3029220030,BROOKLYN,1001147,199090,PHONE,Unspecified,BROOKLYN,40.71311666990419,-73.93904978366649,"{'latitude': '40.71311666990419', 'longitude': '-73.93904978366649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811318,2023-09-14T13:23:55.000,2023-09-15T07:35:48.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10019,7 AVENUE,7 AVENUE,7 AVENUE,WEST   50 STREET,7 AVENUE,WEST   50 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected the condition you reported. It has been entered into the maintenance system. It will be repaired within 30 days.,2023-09-15T07:35:52.000,05 MANHATTAN,,MANHATTAN,988887,216564,PHONE,Unspecified,MANHATTAN,40.76109339593824,-73.98326154296245,"{'latitude': '40.76109339593824', 'longitude': '-73.98326154296245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817468,2023-09-14T13:23:47.000,2023-09-14T17:35:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10466,3917 DEREIMER AVENUE,DEREIMER AVENUE,EAST  233 STREET,STRANG AVENUE,EAST  233 STREET,STRANG AVENUE,ADDRESS,BRONX,DE REIMER AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-14T17:35:47.000,12 BRONX,2049550052,BRONX,1028145,263214,PHONE,Unspecified,BRONX,40.88902640162119,-73.84124456860827,"{'latitude': '40.88902640162119', 'longitude': '-73.84124456860827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812850,2023-09-14T13:23:46.000,2023-09-14T15:02:07.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11377,58-17 37 AVENUE,37 AVENUE,58 STREET,59 STREET,58 STREET,59 STREET,ADDRESS,WOODSIDE,37 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T15:02:10.000,02 QUEENS,4011970001,QUEENS,1010822,212576,MOBILE,Unspecified,QUEENS,40.750108642784646,-73.90409725555887,"{'latitude': '40.750108642784646', 'longitude': '-73.90409725555887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811379,2023-09-14T13:23:29.000,2023-09-14T17:49:45.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,11208,145 GLEN STREET,GLEN STREET,CRESCENT STREET,AUTUMN AVENUE,CRESCENT STREET,AUTUMN AVENUE,ADDRESS,BROOKLYN,GLEN STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-14T17:49:50.000,05 BROOKLYN,3041670045,BROOKLYN,1020191,187424,PHONE,Unspecified,BROOKLYN,40.68103938310234,-73.87041731487056,"{'latitude': '40.68103938310234', 'longitude': '-73.87041731487056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814166,2023-09-14T13:23:26.000,2023-09-14T13:34:05.000,DOT,Department of Transportation,Highway Condition,Litter,Highway,,,,,,,,,,,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction. It has been referred to the Department of Sanitation.,2023-09-14T13:34:09.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,Long Island Expwy,Francis Lewis Blvd (Exit 26) - Clearview Expwy Bronx Grand Central Pkwy (I-295) (Exit 27 S-N),East/Long Island Bound,Roadway,
58815284,2023-09-14T13:23:25.000,2023-09-14T14:33:22.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Store/Commercial,11418,87-29 108 STREET,108 STREET,JAMAICA AVENUE,91 AVENUE,JAMAICA AVENUE,91 AVENUE,ADDRESS,RICHMOND HILL,108 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T14:33:29.000,09 QUEENS,4092980091,QUEENS,1028776,192579,ONLINE,Unspecified,QUEENS,40.69514962985936,-73.83943070993136,"{'latitude': '40.69514962985936', 'longitude': '-73.83943070993136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816316,2023-09-14T13:23:11.000,2023-09-14T14:08:56.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10002,151 SUFFOLK STREET,SUFFOLK STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,SUFFOLK STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T14:08:59.000,03 MANHATTAN,1003550070,MANHATTAN,988341,201835,MOBILE,Unspecified,MANHATTAN,40.72066622588751,-73.9852414297582,"{'latitude': '40.72066622588751', 'longitude': '-73.9852414297582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818783,2023-09-14T13:23:07.000,2023-09-14T13:40:19.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11373,91-02 59 AVENUE,59 AVENUE,QUEENS BOULEVARD,92 STREET,QUEENS BOULEVARD,92 STREET,ADDRESS,ELMHURST,59 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T13:40:23.000,04 QUEENS,,QUEENS,1020276,206666,ONLINE,Unspecified,QUEENS,40.73385372038638,-73.87000790230131,"{'latitude': '40.73385372038638', 'longitude': '-73.87000790230131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815654,2023-09-14T13:23:03.000,2023-09-14T14:05:42.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11211,311 SOUTH    4 STREET,SOUTH    4 STREET,RODNEY STREET,KEAP STREET,RODNEY STREET,KEAP STREET,ADDRESS,BROOKLYN,SOUTH    4 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T14:05:44.000,01 BROOKLYN,3024360027,BROOKLYN,996635,197636,ONLINE,Unspecified,BROOKLYN,40.70913325250102,-73.9553279699812,"{'latitude': '40.70913325250102', 'longitude': '-73.9553279699812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815613,2023-09-14T13:23:00.000,2023-09-14T13:40:00.000,DEP,Department of Environmental Protection,Water System,No Water (WNW),,11203,387 EAST   46 STREET,EAST   46 STREET,LINDEN BLVD,CHURCH AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2023-09-14T13:40:00.000,17 BROOKLYN,3048830051,BROOKLYN,1002467,176963,PHONE,Unspecified,BROOKLYN,40.65238049416532,-73.93434815130792,"{'latitude': '40.65238049416532', 'longitude': '-73.93434815130792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818780,2023-09-14T13:22:59.000,2023-09-14T13:44:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11221,258 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,MARCUS GARVEY BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T13:44:53.000,03 BROOKLYN,3018060040,BROOKLYN,1001111,190218,ONLINE,Unspecified,BROOKLYN,40.68876518071085,-73.9392018534267,"{'latitude': '40.68876518071085', 'longitude': '-73.9392018534267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817531,2023-09-14T13:22:43.000,2023-09-14T13:56:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11222,103 NEWEL STREET,NEWEL STREET,NASSAU AVENUE,NORMAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,NEWEL STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T13:56:28.000,01 BROOKLYN,3026500015,BROOKLYN,998663,203737,PHONE,Unspecified,BROOKLYN,40.72587595937648,-73.94800002115035,"{'latitude': '40.72587595937648', 'longitude': '-73.94800002115035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812207,2023-09-14T13:22:42.000,2023-09-14T14:19:54.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10457,4511 3 AVENUE,3 AVENUE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,3 AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-14T14:19:59.000,06 BRONX,2030517501,BRONX,1014301,250296,PHONE,Unspecified,BRONX,40.85362848023705,-73.89137215905889,"{'latitude': '40.85362848023705', 'longitude': '-73.89137215905889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817119,2023-09-14T13:22:41.000,2023-09-18T10:58:41.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11205,254 PARK AVENUE,PARK AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,WAVERLY AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,PARK AVENUE,Closed,The Department of Sanitation removed the items.,2023-09-15T12:22:38.000,02 BROOKLYN,3018890044,BROOKLYN,993142,192744,MOBILE,Unspecified,BROOKLYN,40.69571006058359,-73.96793349141555,"{'latitude': '40.69571006058359', 'longitude': '-73.96793349141555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58815952,2023-09-14T13:22:32.000,2023-09-16T12:10:55.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,10024,2401 BROADWAY,BROADWAY,WEST   88 STREET,WEST   89 STREET,WEST   88 STREET,WEST   89 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Department of Sanitation removed the items.,2023-09-16T06:21:41.000,07 MANHATTAN,1012360010,MANHATTAN,991067,226998,ONLINE,Unspecified,MANHATTAN,40.78973057244701,-73.97538168139563,"{'latitude': '40.78973057244701', 'longitude': '-73.97538168139563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816775,2023-09-14T13:22:25.000,2023-10-19T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10304,55 AUSTIN PLACE,AUSTIN PLACE,,,,,ADDRESS,STATEN ISLAND,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-19T00:00:00.000,01 STATEN ISLAND,5005797501,STATEN ISLAND,960424,169290,UNKNOWN,Unspecified,STATEN ISLAND,40.63130645116197,-74.08583889246876,"{'latitude': '40.63130645116197', 'longitude': '-74.08583889246876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
