unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58899590,2023-09-22T17:50:26.000,2023-10-04T10:10:49.000,EDC,Economic Development Corporation,Noise - Helicopter,News Gathering,Above Address,11238,309 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ST JAMES PLACE,GRAND AVENUE,ST JAMES PLACE,GRAND AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,Closed,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,2023-10-04T10:10:54.000,02 BROOKLYN,3019330060,BROOKLYN,994327,190106,PHONE,Unspecified,BROOKLYN,40.688468090366634,-73.96366406727508,"{'latitude': '40.688468090366634', 'longitude': '-73.96366406727508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901960,2023-09-22T17:50:05.000,2023-09-22T18:09:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10027,55 LA SALLE STREET,LA SALLE STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,LA SALLE STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T18:09:42.000,09 MANHATTAN,1019800001,MANHATTAN,995877,235514,ONLINE,Unspecified,MANHATTAN,40.813099639705094,-73.95799652274513,"{'latitude': '40.813099639705094', 'longitude': '-73.95799652274513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894524,2023-09-22T17:50:00.000,2023-10-05T08:54:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11214,2542 WEST   16 STREET,WEST   16 STREET,PRIVATE CATANZARO SQ,AVENUE Z,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-10-05T08:54:00.000,13 BROOKLYN,3069240073,BROOKLYN,988372,152685,ONLINE,Unspecified,BROOKLYN,40.58576021451991,-73.98515963456933,"{'latitude': '40.58576021451991', 'longitude': '-73.98515963456933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58898740,2023-09-22T17:49:59.000,2023-09-22T17:59:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10032,735 WEST  172 STREET,WEST  172 STREET,FORT WASHINGTON AVENUE,HAVEN AVENUE,FORT WASHINGTON AVENUE,HAVEN AVENUE,ADDRESS,NEW YORK,WEST  172 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:59:24.000,12 MANHATTAN,1021390329,MANHATTAN,1000464,247120,MOBILE,Unspecified,MANHATTAN,40.84494755448405,-73.9413975692294,"{'latitude': '40.84494755448405', 'longitude': '-73.9413975692294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893320,2023-09-22T17:49:45.000,2023-09-22T19:19:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11222,673 MANHATTAN AVENUE,MANHATTAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,BEDFORD AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:19:55.000,01 BROOKLYN,3026450018,BROOKLYN,997719,203356,MOBILE,Unspecified,BROOKLYN,40.724831694813915,-73.9514065957739,"{'latitude': '40.724831694813915', 'longitude': '-73.9514065957739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58895068,2023-09-22T17:49:45.000,2023-09-22T18:11:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10467,2220 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,HOLLAND AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T18:11:57.000,11 BRONX,2043450019,BRONX,1021424,252038,ONLINE,Unspecified,BRONX,40.85838262662407,-73.86561443664871,"{'latitude': '40.85838262662407', 'longitude': '-73.86561443664871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901007,2023-09-22T17:49:32.000,2023-11-14T14:41:00.000,DOE,Department of Education,School Maintenance,Broken Water Fountain,School,10003,325 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   14 STREET,Closed,The Department of Education completed the work and corrected the condition.,2023-11-14T14:41:03.000,06 MANHATTAN,1009210015,MANHATTAN,988696,205945,ONLINE,Unspecified,MANHATTAN,40.73194700474233,-73.98395802697782,"{'latitude': '40.73194700474233', 'longitude': '-73.98395802697782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894567,2023-09-22T17:49:31.000,2023-11-22T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11230,960 EAST    3 STREET,EAST    3 STREET,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-22T00:00:00.000,14 BROOKLYN,3064990045,BROOKLYN,991331,168032,UNKNOWN,Unspecified,BROOKLYN,40.62788271883273,-73.97449030773492,"{'latitude': '40.62788271883273', 'longitude': '-73.97449030773492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893597,2023-09-22T17:49:22.000,2023-09-22T21:51:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417,107-29 106 STREET,106 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,OZONE PARK,106 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T21:51:38.000,10 QUEENS,4095440067,QUEENS,1030193,187360,ONLINE,Unspecified,QUEENS,40.68081745551974,-73.83435633768659,"{'latitude': '40.68081745551974', 'longitude': '-73.83435633768659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893788,2023-09-22T17:49:21.000,2023-10-23T08:34:14.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11228,1232 82 STREET,82 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,10 BROOKLYN,3063020018,BROOKLYN,980663,164127,PHONE,Unspecified,BROOKLYN,40.61716641348788,-74.01292029023531,"{'latitude': '40.61716641348788', 'longitude': '-74.01292029023531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58897936,2023-09-22T17:49:21.000,2023-10-23T08:34:14.000,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,11228,1232 82 STREET,82 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-23T00:00:00.000,10 BROOKLYN,3063020018,BROOKLYN,980663,164127,PHONE,Unspecified,BROOKLYN,40.61716641348788,-74.01292029023531,"{'latitude': '40.61716641348788', 'longitude': '-74.01292029023531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892655,2023-09-22T17:49:17.000,2023-09-25T14:30:10.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10312,64 ROCHELLE PLACE,ROCHELLE PLACE,WAINWRIGHT AVENUE,POMPEY AVENUE,WAINWRIGHT AVENUE,POMPEY AVENUE,ADDRESS,STATEN ISLAND,ROCHELLE PLACE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T14:30:15.000,03 STATEN ISLAND,5056270039,STATEN ISLAND,936903,138191,MOBILE,Unspecified,STATEN ISLAND,40.54585158150808,-74.17036088774344,"{'latitude': '40.54585158150808', 'longitude': '-74.17036088774344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58892611,2023-09-22T17:49:13.000,2023-09-22T20:00:49.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10470,4709 BARNES AVENUE,BARNES AVENUE,EAST  241 STREET,CRANFORD AVENUE,EAST  241 STREET,CRANFORD AVENUE,ADDRESS,BRONX,BARNES AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T20:00:54.000,12 BRONX,,BRONX,1026249,268192,MOBILE,Unspecified,BRONX,40.90269863237947,-73.84807060815342,"{'latitude': '40.90269863237947', 'longitude': '-73.84807060815342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901151,2023-09-22T17:49:11.000,2023-09-26T07:04:25.000,DOT,Department of Transportation,Street Sign - Damaged,Other/Unknown,Street,11217,209 FOURTH AVENUE,FOURTH AVENUE,SACKETT STREET,UNION STREET,SACKETT STREET,UNION STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-26T07:04:30.000,06 BROOKLYN,3009520002,BROOKLYN,988987,186135,MOBILE,Unspecified,BROOKLYN,40.677573069174954,-73.98292198172778,"{'latitude': '40.677573069174954', 'longitude': '-73.98292198172778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900050,2023-09-22T17:49:00.000,2023-09-26T13:57:29.000,DSNY,Department of Sanitation,Dirty Condition,Syringes,Street,10019,419 WEST   49 STREET,WEST   49 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   49 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T11:48:20.000,04 MANHATTAN,1010590015,MANHATTAN,986966,217330,ONLINE,Unspecified,MANHATTAN,40.76319666776163,-73.99019558232567,"{'latitude': '40.76319666776163', 'longitude': '-73.99019558232567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900609,2023-09-22T17:48:58.000,2023-09-22T18:09:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11210,1690 FLATBUSH AVENUE,FLATBUSH AVENUE,AVENUE I,EAST   34 STREET,AVENUE I,EAST   34 STREET,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T18:09:39.000,18 BROOKLYN,3075970045,BROOKLYN,999853,168497,ONLINE,Unspecified,BROOKLYN,40.629148134731906,-73.94378826479877,"{'latitude': '40.629148134731906', 'longitude': '-73.94378826479877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58895102,2023-09-22T17:48:42.000,2023-09-22T17:54:58.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11217,185 5 AVENUE,5 AVENUE,DEGRAW STREET,BERKELEY PLACE,DEGRAW STREET,BERKELEY PLACE,ADDRESS,BROOKLYN,5 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:55:04.000,06 BROOKLYN,3009500001,BROOKLYN,989810,185977,ONLINE,Unspecified,BROOKLYN,40.67713891621623,-73.97995500027929,"{'latitude': '40.67713891621623', 'longitude': '-73.97995500027929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893682,2023-09-22T17:48:36.000,2023-09-22T17:52:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,HAVEMEYER STREET,HAVEMEYER STREET,HAVEMEYER STREET,SOUTH    3 STREET,HAVEMEYER STREET,SOUTH    3 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:52:44.000,01 BROOKLYN,,BROOKLYN,995893,198266,MOBILE,Unspecified,BROOKLYN,40.710863460346204,-73.95800323427233,"{'latitude': '40.710863460346204', 'longitude': '-73.95800323427233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58899477,2023-09-22T17:48:07.000,2023-09-25T12:15:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10036,,,,,9 AVENUE,WEST 44 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-25T12:15:00.000,04 MANHATTAN,,MANHATTAN,986554,216067,UNKNOWN,Unspecified,MANHATTAN,40.75973017419921,-73.99168328325673,"{'latitude': '40.75973017419921', 'longitude': '-73.99168328325673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58902307,2023-09-22T17:48:00.000,2023-09-22T20:07:51.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10461,1633 MULFORD AVENUE,MULFORD AVENUE,WESTCHESTER AVENUE,ROBERTS AVENUE,WESTCHESTER AVENUE,ROBERTS AVENUE,ADDRESS,BRONX,MULFORD AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-22T20:07:57.000,10 BRONX,2041540026,BRONX,1029764,247102,PHONE,Unspecified,BRONX,40.84479573794152,-73.83549856200527,"{'latitude': '40.84479573794152', 'longitude': '-73.83549856200527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893437,2023-09-22T17:47:59.000,2023-09-22T17:53:00.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373,74-26 45 AVENUE,45 AVENUE,74 STREET,76 STREET,74 STREET,76 STREET,ADDRESS,ELMHURST,45 AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-22T17:53:04.000,04 QUEENS,4015280108,QUEENS,1014743,209184,PHONE,Unspecified,QUEENS,40.7407858080618,-73.88996111039712,"{'latitude': '40.7407858080618', 'longitude': '-73.88996111039712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901258,2023-09-22T17:47:53.000,2023-09-23T10:21:40.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11225,310 WINTHROP STREET,WINTHROP STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,WINTHROP STREET,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-23T10:21:40.000,09 BROOKLYN,3048270012,BROOKLYN,998240,178691,MOBILE,Unspecified,BROOKLYN,40.65713116235151,-73.94957815586373,"{'latitude': '40.65713116235151', 'longitude': '-73.94957815586373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893065,2023-09-22T17:47:46.000,2023-09-25T13:28:27.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,11207,ATLANTIC AVENUE,ATLANTIC AVENUE,ATLANTIC AVENUE,MILLER AVENUE,ATLANTIC AVENUE,MILLER AVENUE,INTERSECTION,,,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-09-25T13:28:32.000,05 BROOKLYN,,BROOKLYN,1014162,185682,ONLINE,Unspecified,BROOKLYN,40.676280417639255,-73.89216214755515,"{'latitude': '40.676280417639255', 'longitude': '-73.89216214755515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58894398,2023-09-22T17:47:37.000,2023-09-23T14:15:09.000,DSNY,Department of Sanitation,Missed Collection,Compost,Street,11372,33-30 70 STREET,70 STREET,NORTHERN BOULEVARD,34 AVENUE,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,JACKSON HEIGHTS,70 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-23T04:35:05.000,03 QUEENS,4012420020,QUEENS,1012962,213803,ONLINE,Unspecified,QUEENS,40.75346975533803,-73.89636840937042,"{'latitude': '40.75346975533803', 'longitude': '-73.89636840937042', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58900942,2023-09-22T17:47:25.000,2023-09-22T17:55:23.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11213,1241 CARROLL STREET,CARROLL STREET,NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,ADDRESS,BROOKLYN,CARROLL STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:55:27.000,09 BROOKLYN,3012840072,BROOKLYN,998903,182285,PHONE,Unspecified,BROOKLYN,40.66699482427785,-73.94718080460986,"{'latitude': '40.66699482427785', 'longitude': '-73.94718080460986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58902747,2023-09-22T17:47:03.000,2023-09-22T19:14:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10309,3 HICKORY COURT,HICKORY COURT,CHARLESTON AVENUE,BEND,CHARLESTON AVENUE,BEND,ADDRESS,STATEN ISLAND,HICKORY COURT,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T19:14:05.000,03 STATEN ISLAND,5070547502,STATEN ISLAND,924178,139601,ONLINE,Unspecified,STATEN ISLAND,40.5496446959987,-74.21615950601644,"{'latitude': '40.5496446959987', 'longitude': '-74.21615950601644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58898671,2023-09-22T17:47:00.000,2023-09-25T06:26:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10019,440 WEST   57 STREET,WEST   57 STREET,9 AVE,10 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-25T06:26:00.000,04 MANHATTAN,1010660012,MANHATTAN,987863,219238,ONLINE,Unspecified,MANHATTAN,40.76843331312154,-73.98695649983485,"{'latitude': '40.76843331312154', 'longitude': '-73.98695649983485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
